 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	0.3422847536	0.0797663844	0.0554821533174	0.3498862609	0.01361559354	0.020820204792	0.0177909262296	0.00984824798	0.11050548764
a15	0.3681565666	0.26093880108	0.0192322107346	0.07304640214	0.14838861644	0.103682037406	0.00101528918809	0.00023377647284	0.02530628856
a31	0.2041256014	0.05920392784	0.0211518835297	0.26027248642	0.146607182841	0.0910663303483	0.0117952306132	0.00240004505473	0.203377386772
a21	0.2146009628	0.03719304708	0.00993645163022	0.372229397864	0.135957943752	0.098279678838	0.0491364095628	0.00351105499772	0.07915503526
a31	0.12541977064	0.0512907068	0.0154240589844	0.1701698402	0.2810138584	0.220812276	0.065604792398	0.0122437208418	0.05802095842
a8	0.0203439952	0.01512614972	0.0224202942472	0.4142573032	0.2496609482	0.109623482	0.101888510402	0.0403601995528	0.02631906164
a31	0.091088234	0.0584644172	0.017729404488	0.14832526432	0.1974611616	0.2476815378	0.0306188098	0.011932821454	0.1966983746
a20	0.1443301362	0.09324376428	0.0215997688256	0.2732775084	0.166182024	0.1524007618	0.07162590338	0.0621005033282	0.01523960579
a39	0.2316199674	0.1668312218	0.022667530424	0.15107691764	0.197845166	0.13814263	0.04431195368	0.028859941586	0.0186446769
a20	0.32409015	0.1667786874	0.048106287672	0.15133635416	0.0755345326	0.0893399436	0.0636414334	0.04414944172	0.03702314942
a46	0.264937712	0.1926714888	0.0828113534	0.2250884828	0.087452888	0.0485598246	0.0398290852	0.02663728204	0.03201189314
a31	0.14502186526	0.141046998	0.1582364686	0.2118951166	0.14589304	0.069652055	0.04897553896	0.040145638984	0.0391332622
a39	0.25031566808	0.0680577848	0.03388874048	0.1511634832	0.1698378938	0.1005882094	0.0858745284	0.0630622532	0.07721144
a31	0.1291032816	0.1208074532	0.098065541	0.126358662	0.1481203998	0.1135755096	0.09722888826	0.08018942274	0.0865508388
a20	0.2170456407	0.09096366938	0.0639970922	0.0895070696	0.1209166648	0.1413373174	0.0913840378	0.07461764712	0.110230844
a31	0.1012615154	0.142548336	0.139058362	0.092254202	0.1404681128	0.0968182604	0.0997492222	0.0920699211	0.09577209
a46	0.14309442074	0.0868685694	0.0985237438	0.12585901	0.090342462	0.1875127156	0.098278414	0.077579843	0.0919408128
a31	0.103840925	0.182281472	0.137536356	0.1275579988	0.100494416	0.0743645106	0.0889026414	0.0889736444	0.096048036
a46	0.1554401478	0.0802078366	0.118465658	0.159426156	0.086103606	0.0879057022	0.0978744332	0.079470244	0.135106234
</S>	0.1008425966	0.143479704	0.143569128	0.138245977	0.1006064132	0.0762572314	0.0972168544	0.1168331262	0.0829489888
