 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.14980698786	0.0642016536	0.0155164365028	0.0015724215656	0.099420593912	0.22071521364	0.4435217192	0.00524496234
a39	0.011815152064	0.169408532	0.0651176143886	0.0375039670035	0.0762111721612	0.11164129058	0.523517866	0.00478436362
a41	0.05274771293	0.14704716554	0.00424666747508	0.0632450146639	0.132095368065	0.010866075229	0.5754880788	0.0142639361
a39	0.11041284131	0.053104850492	0.0031394606476	0.136614880921	0.0646879823308	0.007221364896	0.4467337548	0.17808485468
a20	0.0243759202188	0.21825488292	0.01346289716	0.134738178012	0.076464016214	0.0479609495	0.4529276183	0.03181552844
a0	0.028909011606	0.1844652625	0.02762223138	0.09733903862	0.073041590254	0.08775259064	0.471730991	0.02913927872
a31	0.03021416214	0.1277672174	0.02388782282	0.039619893166	0.109857967516	0.13680634302	0.458707674	0.0731389726
a13	0.153406693688	0.192794117506	0.0491656628132	0.060959213952	0.0574474378781	0.08769641924	0.309840505	0.0886899392
a17	0.0827352004	0.0884168068	0.0413047109	0.042609233	0.06886717614	0.09856079612	0.366954086	0.2105520248
a31	0.1063761914	0.135033586	0.053488644	0.0525698428	0.0988061172	0.126164014	0.20956241	0.21799919
a3	0.09203005326	0.15846279516	0.06442101894	0.0700731576	0.068030127488	0.0830876332	0.187842488	0.2760527224
a46	0.15721434	0.1631817888	0.075155813	0.070987686	0.0722499454	0.0828690648	0.147526628	0.230814766
</S>	0.172482566	0.15419261	0.0998729084	0.0902865994	0.1011515086	0.116770426	0.135562802	0.129680604
