 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.287404788	0.1005410484	0.1563326208	0.07528314028	0.06943837548	0.0741386774	0.080305619948	0.1252471356	0.0313085768
a28	0.364865282	0.08684396308	0.225080368184	0.00712392082904	0.012446001498	0.069221039948	0.097163179682	0.1242616394	0.01299461884
a31	0.229441344	0.0294960722	0.0316548018	0.203234349392	0.0077233501	0.0974361558	0.039956952686	0.153455888	0.207601091
a8	0.0791909454	0.09022231442	0.0561460274	0.019252020114	0.04261080612	0.072038365	0.115502284984	0.499816712	0.02522045808
a31	0.21471324	0.02852253996	0.250446382	0.0803181547264	0.03632692454	0.04386542294	0.12853284523	0.1982449468	0.01902950573
a28	0.28549139134	0.211528612	0.16596324492	0.0277494025168	0.02734248298	0.10407586218	0.0496210008838	0.0868311528	0.04139681522
a10	0.0695458012	0.07491009908	0.23735691736	0.05387135399	0.01764704496	0.14226205806	0.09096135904	0.3011162764	0.0123291117
a39	0.0293268492	0.0186362312	0.24152246592	0.1307682735	0.0483866926	0.1301798692	0.063811627574	0.2986917414	0.03867622734
a31	0.1179183734	0.0222317632	0.04714267672	0.03656644074	0.0386538764	0.1497419504	0.097726443726	0.4098840868	0.08013440216
a20	0.1579775358	0.072670548284	0.2692685788	0.207191841782	0.035281723948	0.15258169901	0.0426999086538	0.05741817532	0.00490999778
a31	0.2874211321	0.0292905052	0.12193261212	0.0323688246	0.0405864248	0.1330323328	0.092490726464	0.161822132	0.10105527674
a18	0.240935765	0.0600795381	0.290846418	0.121212319283	0.03105983084	0.13231730528	0.049717525864	0.0663255872	0.00750568014
a41	0.3951408352	0.02265504478	0.18991094484	0.00992153392	0.0400797048	0.13095310876	0.070387133852	0.1040729412	0.03687874348
a7	0.4663407732	0.01909493292	0.08250808208	0.00669167302	0.035413199	0.1053486736	0.05886766706	0.1403857736	0.08534922748
a38	0.4340218594	0.0296330912	0.08961932004	0.0236221214	0.0632152712	0.1657933508	0.05793573988	0.102551243	0.03360798004
a10	0.3789583524	0.030955098	0.19801375144	0.020941957292	0.0355668498	0.1572761009	0.081682001874	0.0593702958	0.0372355916
a31	0.2851824	0.036034609	0.05631688252	0.0686666938	0.0963283104	0.196120402	0.0829541482	0.124332214	0.0540643798
a46	0.159733836	0.0386521412	0.1654300108	0.05528586636	0.0911261948	0.159835478	0.14849867	0.154627886	0.02680992908
a31	0.4184281626	0.0458252802	0.15230874792	0.03683037	0.0590093074	0.0922125394	0.0941257504	0.064115856	0.03714398448
a24	0.1414741932	0.0568905898	0.0800759294	0.0929136704	0.111151385	0.161946108	0.1439999804	0.136038647	0.0755095246
a28	0.349910754	0.0491193792	0.1396098888	0.0376184982	0.084131886	0.117024384	0.101155228	0.0742486048	0.0471813764
a24	0.3124708404	0.0600469866	0.0945885632	0.0823580054	0.070493474	0.0849192824	0.130277016	0.0915766988	0.0732691578
a15	0.405991088	0.0548154244	0.1655881934	0.0439751698	0.057784499	0.0786135702	0.06835374	0.0672505202	0.0576278046
a24	0.382368974	0.0702223972	0.0959097574	0.0889644116	0.086241828	0.096608822	0.0802406512	0.0579932618	0.04144997476
a21	0.39838137	0.0496900466	0.146518163	0.0517733074	0.0739611384	0.104912748	0.0597443486	0.060216436	0.05480241348
a31	0.311473066	0.0590630476	0.1148229172	0.0704141724	0.101412372	0.15793205	0.0795249312	0.0629854888	0.0423719558
a20	0.3097220332	0.0452907996	0.0472558568	0.1015331104	0.0763804296	0.1058571644	0.076887771	0.1511239108	0.0859489044
a31	0.386001044	0.0655691692	0.0873091384	0.0686307318	0.067679828	0.0879846214	0.0859885752	0.0819161358	0.0689207388
a8	0.1675106106	0.054885553	0.0500083066	0.1000270048	0.0893448652	0.0944369684	0.127797404	0.1791737	0.13681563
a31	0.3459367432	0.0812194352	0.085916344	0.0710945228	0.0782641392	0.08550029	0.09827539	0.088135346	0.065657767
a20	0.129980162	0.0664087994	0.04875448488	0.0935217194	0.0737744674	0.093752745	0.151245282	0.184612286	0.157950016
a31	0.25369347	0.1062218222	0.082698826	0.0885816738	0.088073856	0.09606605	0.1019905648	0.0934191952	0.0892544992
a20	0.1168265536	0.0645961278	0.0481133236	0.087330452	0.0760593328	0.0982797478	0.163762908	0.1792476792	0.1657838924
a31	0.233912919	0.110577049	0.079915267	0.0993287668	0.08935416	0.1014230542	0.104188002	0.0937489112	0.0875518888
a8	0.11890307197	0.0672689228	0.04897054694	0.0876480988	0.0766975768	0.0977305816	0.1776593	0.1720592388	0.1530626516
a31	0.324325006	0.08194332	0.07454025	0.100132901	0.0814183504	0.074960438	0.099465796	0.0877593032	0.0754546702
a49	0.140588424828	0.0729016022	0.0511216512	0.088119824	0.0774084568	0.0880289316	0.182323866	0.162853814	0.136653456
a18	0.2594282008	0.1007293338	0.0803282496	0.110089896	0.0905677658	0.0798430208	0.113498316	0.088127771	0.077387434
a35	0.228094256	0.101758412	0.090084134	0.09380915	0.092947257	0.0925509956	0.1145306372	0.099220998	0.0870042054
a17	0.304338003	0.0856840296	0.0796740812	0.0853424048	0.082695987	0.0913284056	0.1052068172	0.0908575548	0.074872715
a8	0.38301439	0.0687935506	0.0660734106	0.0717386298	0.069449032	0.0871036234	0.0989134408	0.0887562652	0.0661576824
a20	0.37813614	0.0617204638	0.0638948848	0.062525298	0.0636683238	0.0964017312	0.1145959588	0.1002187406	0.0588384348
a31	0.242614372	0.0743518796	0.066291907	0.0773478822	0.08446661	0.11570999	0.127690206	0.12784213	0.083684984
a20	0.149114553	0.0451417274	0.0410791922	0.0880530704	0.0971285314	0.1109781516	0.1273470808	0.18161106	0.159546628
a37	0.193931716	0.109528146	0.0906538626	0.0785454988	0.097223598	0.130796108	0.1043880392	0.0989823372	0.0959507128
a24	0.312307516	0.081388968	0.0755033776	0.0894513246	0.0749017008	0.0913059496	0.103158802	0.0957260772	0.076256324
a13	0.423975908	0.0723677988	0.064224631	0.0632385938	0.0636755118	0.0770228054	0.0851976816	0.0816447346	0.0686523424
