 	Anna	ora	sta	vicino	a	me	dormendo	</S>
a8	0.2883136938	0.26198315974	0.08947683152	0.2134859821	0.048718093104	0.034621040479	0.0404967179413	0.0229044648526
a31	0.2525090532	0.084527557	0.0261882942	0.20212782506	0.05879508578	0.157632015382	0.1633689452	0.0548512565
a8	0.11831162972	0.1432353302	0.01192661714	0.19032064089	0.18699728358	0.128080379684	0.213513590299	0.00761451957
a31	0.114478507018	0.168218692944	0.0044431431216	0.2131205762	0.1379693302	0.265842378471	0.0896986810138	0.0062287071196
a17	0.09121511518	0.2044418336	0.00839501188	0.1785650885	0.22653449492	0.218983641224	0.0681495691928	0.00371523926
a18	0.08619460492	0.19277351624	0.00712497486	0.1871466644	0.0789404948	0.271781824746	0.163474177547	0.012563658856
a31	0.095311528	0.2575275024	0.02791366	0.18436053024	0.0665866046	0.128914510498	0.212613470538	0.0267721929
a17	0.04897901264	0.1452246076	0.04567354756	0.279249688	0.2433732114	0.093507986044	0.141400707776	0.00259124748
a30	0.0886423266	0.1928061454	0.028604308	0.181064553	0.08653562648	0.116581862712	0.26681724908	0.038947907488
a17	0.0519904904	0.20828788	0.0446924074	0.2802709308	0.1464950578	0.121373173	0.10054770186	0.0463423842
a39	0.03961007564	0.34877461	0.0483109122	0.1548689006	0.1225038678	0.12154851828	0.08251421968	0.08186888232
a17	0.03500470654	0.3970581912	0.0498524288	0.1294710574	0.130494458	0.1100156404	0.0806637634	0.06743975688
a31	0.040510255	0.4356365316	0.0582062806	0.158032062	0.1157323814	0.08482413884	0.0701366326	0.03692172062
a17	0.0638663193	0.09799390526	0.05379676536	0.3456668906	0.1806109668	0.1462966152	0.0876628274	0.02410574424
a20	0.0970198558	0.2944558758	0.079234167	0.21577041	0.1058994776	0.0844574768	0.0702302066	0.0529325559
a27	0.0590325174	0.2961982088	0.0495615932	0.202423916	0.190767134	0.0909947864	0.0611569852	0.04986487484
a20	0.0473313618	0.3427154306	0.0489801616	0.209945241	0.1492565	0.0900511046	0.053932364	0.05778783856
a31	0.0588949822	0.3425662068	0.0448537424	0.195542856	0.143252632	0.1084391652	0.0589590316	0.04749137772
a18	0.0626833262	0.112147174	0.0442509374	0.331524146	0.2105278952	0.1247840484	0.0673382622	0.0467442112
a31	0.077451318	0.32315277	0.0559333012	0.2220396312	0.094094562	0.0752126726	0.0670065204	0.0851092544
a13	0.115552508	0.1844887848	0.060531843	0.155616068	0.122487687	0.140215954	0.0889213228	0.132185796
a20	0.0944667916	0.3235103964	0.0549947846	0.211693568	0.0780612124	0.0776635716	0.07027393	0.0893357392
a31	0.0999068134	0.2456320452	0.0711106548	0.201576974	0.0958697648	0.0889075584	0.085555423	0.111440774
a28	0.10949152	0.165775454	0.0625620432	0.1385742894	0.1239945338	0.176641494	0.078990786	0.143969884
a31	0.1064634904	0.33921986	0.061571181	0.170675596	0.0792298518	0.0823921068	0.071861565	0.0885863472
a8	0.10407639	0.1106636126	0.0760269124	0.1451990992	0.116676191	0.177134288	0.087606196	0.182617316
a17	0.1348627092	0.22534493	0.085889862	0.192871718	0.0989699194	0.09008831	0.075204026	0.0967685328
a8	0.1342403928	0.148957657	0.097863286	0.177688896	0.125279837	0.12991345	0.09222441	0.0938320968
a23	0.124565235	0.126888315	0.0871576836	0.202960098	0.138547068	0.1372428472	0.089122793	0.0935159802
a8	0.1050965138	0.0918994208	0.0753057232	0.29127567	0.173863595	0.105805948	0.080803952	0.0759491408
a20	0.098223176	0.11901506	0.091115703	0.250207652	0.17052095	0.106097199	0.0698734386	0.094946836
a31	0.1139975	0.12840821	0.1098344828	0.147503648	0.126869188	0.1493911334	0.1223361452	0.1016596998
a39	0.1421345224	0.263389703	0.0939583296	0.104216891	0.1047191588	0.1195412272	0.0792668036	0.0927733492
a18	0.106540012	0.12140924	0.100315437	0.243143786	0.1362942	0.092336456	0.0730184534	0.1269424102
a37	0.086650432	0.1132908	0.085946259	0.235623268	0.192012717	0.1295731272	0.0663521702	0.09055121896
a31	0.104287356	0.241490384	0.09519229	0.138857446	0.119434406	0.13067024	0.081707274	0.088360612
a8	0.103797554	0.158289335	0.0707427524	0.1948642496	0.13885945	0.141755606	0.0910496004	0.1006414412
a23	0.148269518	0.175240034	0.0913224724	0.2153827448	0.1171548308	0.0879086928	0.0688125676	0.0959091416
a37	0.095384639	0.0894596666	0.0785375228	0.286286788	0.204747188	0.102591697	0.0636148586	0.0793776608
a8	0.0806480628	0.0928759	0.0733831212	0.271238449	0.189124876	0.110255226	0.0726264196	0.1098479912
</S>	0.075150034	0.083652902	0.0821433196	0.327235404	0.200434474	0.111521201	0.058105897	0.061756789
