 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	0.21317673332	0.08573547312	0.01554552884	0.014027990584	0.01718977348	0.0486271265	0.05670652406	0.442883147	0.00667325072	0.0904494246	0.00898499892
a6	0.1049348132	0.0791288146	0.0091104851	0.0018503761556	0.0458780681	0.0213651644	0.0257440940368	0.421924931	0.0800891958485	0.168929726038	0.041044372
a37	0.01511599756	0.02168267902	0.00803581896228	0.0206744425764	0.01385180342	0.01787744492	0.0121590359798	0.823931204	0.004281038326	0.059014804238	0.00337572146
a24	0.00363333441	0.00713286634	0.0061999522568	0.0310726799376	0.10264303574	0.11391945056	0.0271824434874	0.429008122	0.0029021598922	0.26954433836	0.006761586488
a28	0.006293729802	0.013167843996	0.0468748349468	0.024914860766	0.10948132592	0.15608823944	0.026556922868	0.2211956232	0.01030125399	0.3774909552	0.007634431
a31	0.019950945624	0.06204890318	0.0554232844936	0.0184173233728	0.093326740024	0.142135953052	0.0197333897	0.18742621	0.022409992048	0.37097721074	0.00815006884
a46	0.0347692297446	0.086560689102	0.0208449203708	0.0047167671728	0.07191358682	0.01884269682	0.103663109195	0.2286722704	0.024355055956	0.403780331212	0.001881375672
a8	0.02173537366	0.04230020136	0.035745082224	0.012418987792	0.07160742198	0.0186551386	0.014403605242	0.2194621246	0.042698782236	0.42430298064	0.09667029058
a31	0.025782740816	0.047962541	0.08726821432	0.022079874966	0.051241244974	0.05381003496	0.01881950638	0.2123488346	0.02392655232	0.34983114604	0.10692930386
a10	0.0497375554026	0.0561584584165	0.013052621524	0.00772661898	0.0870127822	0.061908213	0.07810706316	0.4039476572	0.0448635878	0.17046923996	0.02701619356
a37	0.03004745476	0.037166691	0.01111579342	0.015140216	0.10280972981	0.01935831668	0.0161359481	0.49563201	0.053291391856	0.1871768936	0.03212555824
a10	0.05682386758	0.086088318	0.02919727092	0.01794703702	0.12017138464	0.0232858076	0.01905093368	0.4799773912	0.05590940136	0.0777159556	0.03383269212
a17	0.0302397362	0.03368899	0.025600863	0.01950000166	0.1460961304	0.0439601692	0.01756619964	0.5084890482	0.06439381512	0.086257463	0.02420757116
a20	0.05818902154	0.08935854628	0.0315507238	0.021805081116	0.10729123264	0.02342009306	0.01444329248	0.4825965386	0.05806545264	0.078395065224	0.03488499174
a31	0.03502018206	0.039466736	0.04931131424	0.04144898738	0.0945392022	0.0626033488	0.0537370624	0.3463736864	0.098010275	0.1429581484	0.0365310726
a20	0.048942793452	0.040724063956	0.02995371682	0.03541227348	0.20011926	0.0753223718	0.1065491914	0.1920084096	0.099583094	0.131768171	0.03961674576
a31	0.05645823776	0.04248674166	0.03622298988	0.04589861342	0.1665585522	0.0547807414	0.0327571814	0.2930620328	0.075836242	0.14762896994	0.0483097155
a13	0.0538168716	0.0633487658	0.0610092028	0.0824647456	0.122637004	0.0882825942	0.079960865	0.0936197656	0.1193312068	0.1654944294	0.0700345374
a10	0.0697360244	0.0638212138	0.0682035708	0.0579659706	0.1308377006	0.0680337116	0.0459831744	0.1825177288	0.0880857126	0.1502673496	0.0745478587
a31	0.0648700086	0.0754369548	0.0800778356	0.068452908	0.119704561	0.0856157612	0.0520567696	0.0785987874	0.12285935	0.1559450044	0.0963821064
a17	0.06984515234	0.07565464748	0.0610918162	0.0694246132	0.0973736108	0.0879351708	0.0551987182	0.05217709246	0.134912232	0.140267129	0.1561198376
</S>	0.09809795	0.0914541256	0.078273066	0.0770173422	0.1095814678	0.0767324912	0.0440397474	0.1226049026	0.0805386538	0.1407364776	0.0809237804
