 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.66435228068	0.02140394197	0.002162074039	0.005124422686	0.0318577888	0.02774743094	0.22248150044	0.024870580574
a20	0.5760820946	0.002621261656	0.0434569536748	0.169047182051	0.0929253298184	0.09172191424	0.01426219276	0.0098830562
a31	0.3628945332	0.0070050430886	0.039106173274	0.057328944972	0.0795559713134	0.34479419688	0.05897417686	0.0503409928
a29	0.14644234112	0.00455902678	0.014300931576	0.1241105928	0.20948789084	0.3326475744	0.122266717	0.04618496066
a31	0.1229870764	0.028444492656	0.23812978028	0.074454215724	0.042574927835	0.22783749262	0.090337237	0.1752347542
a20	0.3172596004	0.00419009733	0.128683151192	0.06773115385	0.0477875956894	0.1302709446	0.24462962112	0.05944780888
a31	0.19243584398	0.013966717312	0.16012284956	0.0717534916	0.04900712478	0.1192315958	0.188735711	0.2047466486
a18	0.297623732884	0.0040651411812	0.1121272878	0.09190972044	0.05463405395	0.0906473384	0.32906378588	0.01992892934
a20	0.291798799634	0.00993903072	0.04766354942	0.1310024165	0.0731194702	0.1340719172	0.2368357952	0.07556902576
a31	0.12052162828	0.020912228856	0.07008212236	0.174853265686	0.06392418914	0.128961894	0.306922162	0.1138225092
a28	0.18987095504	0.02417598048	0.0554214286	0.24973252728	0.08000529352	0.134500799	0.21959697296	0.0466960392
a31	0.32815485134	0.0502246578	0.0698400586	0.1818706484	0.072270904	0.0998133116	0.1178546486	0.0799709154
a11	0.2240781068	0.05717238378	0.06358152472	0.23893613258	0.0895827518	0.1181417532	0.1453086168	0.0631987408
a24	0.2500043454	0.0868486174	0.096448824	0.1413931308	0.097086378	0.1177854052	0.111739604	0.09869367496
a38	0.252992892	0.1051203068	0.096542524	0.109350483	0.0715509396	0.087165046	0.171870952	0.105406858
a31	0.196285606	0.1008934906	0.101686092	0.10077054	0.1029661334	0.1022793664	0.185003206	0.110115536
a46	0.13297973	0.0983170294	0.0934634692	0.0720414376	0.0722167706	0.180254736	0.177138686	0.173588116
a20	0.34467345	0.1133830128	0.0841619042	0.079862191	0.082605459	0.0731998514	0.122229918	0.0998842158
a31	0.217089186	0.1187994592	0.096342328	0.0856679514	0.0819033738	0.093216976	0.194036408	0.11294433
a46	0.1540230188	0.141102535	0.1362292906	0.0813819874	0.087171843	0.117621484	0.118719712	0.163750099
a31	0.258963792	0.13560949	0.088014563	0.0883857828	0.105745536	0.090491666	0.140999906	0.0917892738
a8	0.1309110908	0.147156267	0.1546172076	0.0857698386	0.095400846	0.1088574244	0.108946826	0.168340508
a31	0.17446376	0.13716243	0.0996846732	0.0993686112	0.153060732	0.1037880132	0.138303744	0.0941680232
</S>	0.1279409244	0.1360555168	0.156868687	0.089512845	0.100802148	0.1076499196	0.1138949888	0.167274954
