 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.08570274012	0.07070375292	0.050533553543	0.19930345476	0.217776091	0.1132074316	0.22175789066	0.04101512288
a21	0.01604780388	0.04368243736	0.05045501138	0.29901281392	0.2446581636	0.15645182532	0.1613995872	0.02829235996
a31	0.167850005604	0.037005377148	0.002023181332	0.07019238408	0.0960022237	0.0484350998	0.541379371	0.0371123216
a21	0.0307952118	0.053501197	0.034711903306	0.3504252301	0.1130641282	0.2208558462	0.1775143812	0.0191320852
a31	0.07112340178	0.04479345148	0.0551486237372	0.29691546326	0.08286634544	0.02094882828	0.41635116684	0.01185267486
a13	0.270365474	0.2846021512	0.0649595227354	0.156602645	0.125904644	0.034643654	0.050412647	0.0125092459
a35	0.22980307806	0.09053097932	0.010582952002	0.26955673746	0.0551302382	0.045351488472	0.2442676894	0.05477683392
a37	0.427420306	0.1175640581	0.022813363334	0.21635987914	0.05039061308	0.01493107198	0.1269112082	0.02360950965
a31	0.112205276	0.160934785	0.0727785822	0.1341967554	0.1494251076	0.0818627994	0.2690660742	0.01953058284
a37	0.22842235316	0.07376802748	0.075759449428	0.249534485	0.12748136548	0.0693563826	0.141904464	0.03377347586
a31	0.07346077808	0.1107384308	0.0852625014	0.139506681	0.1666369	0.0601561202	0.3399504126	0.02428818784
a24	0.27947519868	0.110527842956	0.08416327366	0.2018494228	0.1599803914	0.040090532	0.0612521158	0.0626612304
a31	0.059989561	0.0926835058	0.0888331362	0.1085205488	0.134973994	0.116012786	0.3235082038	0.0754782478
a13	0.2669303322	0.1174780516	0.110871234	0.1869995176	0.1401652346	0.0475148056	0.075823559	0.054217286
a31	0.0619838497	0.1238982756	0.1192944508	0.08213955	0.0961444904	0.162292732	0.218602521	0.13564411
a27	0.1665570146	0.101756904	0.111030927	0.1490015572	0.11868509	0.0964727076	0.158432194	0.098063582
a31	0.0749799788	0.1438317488	0.129896059	0.1029883826	0.0779820976	0.151988324	0.1474414908	0.17089192108
a35	0.1243511858	0.108925676	0.141067533	0.151999007	0.127323534	0.1083627382	0.128464866	0.109505474
</S>	0.1013442952	0.1494953852	0.1505747636	0.1058913154	0.094404248	0.127045714	0.1275443966	0.14369986772
