 	avete	fatto	già	le	verdure	</S>
a6	0.56387176842	0.26282894504	0.066361388848	0.04885251828	0.018936494884	0.0391489131228
a46	0.4610478614	0.32910305458	0.06043666462	0.10913909753	0.02422289214	0.01605040234
a21	0.06173436966	0.36762168032	0.01789193028	0.37245861058	0.05254470068	0.127748662908
a20	0.2243287432	0.3740075487	0.0238995925	0.17659540272	0.1655502926	0.0356184548
a24	0.1551014328	0.37511463	0.0340868946	0.1869641853	0.20434497	0.0443878811
a31	0.1809122454	0.1664984168	0.04294190172	0.1070087676	0.296701814	0.205936873
a14	0.21728320734	0.2381210884	0.20293491144	0.1187219487	0.19071769464	0.0322211544
a41	0.2918030558	0.33866832	0.050954695	0.07632564686	0.136144112	0.1061041621
a37	0.16282900606	0.27643659748	0.03638050216	0.0836701482	0.3067111752	0.13397258428
a31	0.20777367226	0.1509643592	0.0525109158	0.1213348182	0.382501114	0.0849151314
a6	0.24009734602	0.2248331792	0.0861116072	0.1145258918	0.261504856	0.0729271124
a46	0.426889605	0.239643638	0.0716113514	0.06389960576	0.09089289344	0.107062893144
a31	0.2972593576	0.1299980484	0.110877108	0.167505261	0.177147156	0.1172130968
a17	0.372295633928	0.066838518	0.0902504052	0.154119209	0.2397932	0.0767030306
a20	0.3971877036	0.2211448808	0.083732914	0.0569705001	0.1275561826	0.11340784836
a31	0.3452494058	0.129786018	0.157214958	0.114397924	0.1447707288	0.1085809956
a17	0.38097705	0.0523546028	0.1240152572	0.1392431008	0.2317305552	0.071679467
a20	0.3851024648	0.1867940858	0.113046613	0.094936257	0.0985250752	0.1215955202
a31	0.389712466	0.121995392	0.1677904708	0.1197767136	0.0924619864	0.1082629594
a20	0.24438442962	0.0995163148	0.1272253	0.164715642	0.216632986	0.147525308
a17	0.310516066	0.1230254464	0.154243458	0.15071831	0.120231707	0.141265018
a31	0.29805692	0.152375428	0.138493999	0.137155884	0.125084456	0.148833326
a23	0.1729271222	0.1265868136	0.1203313406	0.149487622	0.2295712212	0.201095882
a31	0.252723808	0.158845522	0.141924187	0.148013974	0.14979879	0.148693708
a8	0.154682191	0.1492072752	0.12526086	0.1392089692	0.169158444	0.262482246
a31	0.24122579	0.159847288	0.14054176	0.150121486	0.162604494	0.1456591768
a28	0.1663984796	0.149917516	0.132166674	0.144837592	0.137579648	0.269100098
a21	0.217254762	0.148737584	0.15349782	0.174476506	0.166801697	0.1392316214
a31	0.234123772	0.171537372	0.142881504	0.1469145992	0.1529224034	0.1516203692
</S>	0.192431106	0.149576313	0.1167920048	0.1410788568	0.1580235604	0.242098182
