 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.12894688644	0.0231882763408	0.034903079782	0.131768890316	0.053823382382	0.09755126262	0.08719886758	0.26360143828	0.0667396072	0.05588467512	0.023057343024	0.033336289576
a18	0.004180653104	0.00775747948	0.139513334148	0.089374433	0.0659801126034	0.1457545336	0.039041033	0.021540729514	0.1300187104	0.1397923242	0.11701502132	0.10003159794
a31	0.0562813637412	0.0004620584565	0.08795852268	0.05569277272	0.0368064281886	0.080631364306	0.07369430406	0.04645633632	0.0443280378	0.13662804046	0.359030404798	0.022030358006
a20	0.03446167868	0.051373076557	0.09889424964	0.11968964712	0.0730458775887	0.08279617108	0.0467638456	0.04969217612	0.0300607222	0.01936845894	0.38564202796	0.008212116894
a15	0.064905565116	0.00424023579	0.077168126172	0.05093241608	0.0714613841832	0.044846142932	0.03438289244	0.1360637292	0.0508031298	0.0525619286	0.395373907469	0.017260581148
a31	0.06316406056	0.03687945043	0.0429054818	0.059771536	0.04828335754	0.02664735788	0.01235209258	0.1318288529	0.214082476	0.0854588426	0.19554306212	0.08308341168
a20	0.01298817362	0.0255942776146	0.1958636312	0.0238809614	0.113856410066	0.06451008	0.03020725868	0.05633896016	0.21977789426	0.01925090392	0.235406114912	0.0023253324
a11	0.0415046372	0.037250696814	0.03102695092	0.027294304	0.07016769856	0.0491025914	0.0366944695	0.19037248276	0.2390663129	0.0639724312	0.136967921122	0.0765795242
a0	0.0321949008	0.038424595228	0.023355144	0.01338951808	0.046595849878	0.037580221706	0.025416128868	0.196070740586	0.2968765806	0.08002953846	0.0517474602	0.158319332332
a41	0.0422503672	0.02542011778	0.0605451252	0.03724579012	0.04431819864	0.06723845298	0.0782968397	0.204390527561	0.2895629986	0.09785617046	0.028601005422	0.024274397254
a20	0.0808753794	0.0308962625726	0.06466512966	0.0740279025	0.04962108492	0.0537539879	0.06113891888	0.150464633502	0.2662510582	0.1091990474	0.0328278472712	0.026278773584
a31	0.056920355	0.027462008228	0.0394755076	0.17733773452	0.0675527146	0.061881186	0.0895103428	0.106633716272	0.2234496154	0.1045959058	0.0264659256	0.018715012
a30	0.11593244602	0.016625128022	0.03306117448	0.05384182898	0.0788281556	0.07445139326	0.120183871	0.206781159466	0.1638498469	0.033304616	0.097619717276	0.00552069602
a31	0.0419859718	0.0248677143	0.0352055869	0.12694964126	0.03591143408	0.05315680344	0.073122732	0.08277258076	0.340833061	0.1046635734	0.029025274658	0.05150559696
a20	0.1769061166	0.04057665488	0.03463647268	0.0356186267	0.07625510532	0.064319477	0.094805021	0.14270054708	0.1179922601	0.1224739736	0.0840560633	0.00965971316
a31	0.037554052	0.035437192046	0.04469840428	0.0888920282	0.04928508904	0.04874258454	0.08140960108	0.08011908788	0.2640182844	0.0920005092	0.069761956416	0.10808119452
a37	0.0837161572	0.0355563622	0.0463096532	0.0332086947	0.0776044104	0.06923557348	0.123546906	0.16316729796	0.0751557512	0.1772635646	0.07896274242	0.0362729172
a35	0.052935333	0.04676812658	0.05695034702	0.103584501	0.053603559	0.05201820846	0.0605394954	0.11345701412	0.2294030414	0.0830013086	0.0628845805	0.0848545157
a11	0.0840114106	0.05621249866	0.062632722	0.1220641648	0.0531780352	0.060636446	0.0619278306	0.118734291286	0.1805029212	0.083252772	0.059814026	0.05703290914
a46	0.093911613	0.054141922	0.0554390936	0.1209905136	0.03876779386	0.0500953378	0.0557005084	0.1425094205	0.1411619646	0.1189913744	0.0821224498	0.0461680154
a31	0.06493378	0.0420108842	0.048590019	0.1146234502	0.0318548952	0.0530396078	0.0597784418	0.0922081778	0.215820728	0.14225285	0.0996697824	0.0352174232
a46	0.0554298934	0.0446361572	0.0480169448	0.0601463228	0.036040933	0.03407032214	0.1039011651	0.0934749783	0.113143	0.261436585	0.1128914343	0.03681227484
a18	0.0968964076	0.076239667	0.0703598758	0.101183124	0.051665036	0.0527507058	0.0472039062	0.1301336328	0.1587518704	0.0835154148	0.064301804	0.066998526
a31	0.0936826508	0.0586501644	0.0604332772	0.0805487922	0.0492873074	0.0509052922	0.0553143732	0.1440713294	0.144823416	0.119104532	0.0883159274	0.0548629334
a1	0.0825912656	0.0603230094	0.061118082	0.069498279	0.0491141216	0.04369789506	0.0539314092	0.094401975	0.101506384	0.25231776	0.0766008256	0.054898985
a20	0.111607816	0.0794486124	0.074350276	0.093512329	0.064644534	0.0566757362	0.0573452544	0.1128939122	0.113204382	0.0927801248	0.0728960778	0.0706409382
a31	0.09121897	0.0663716792	0.0647866634	0.0752820904	0.0539201826	0.0508101944	0.0573201384	0.1451104208	0.126457256	0.115447388	0.0925453362	0.0607296638
a27	0.084252256	0.0657127208	0.0648272878	0.0692020932	0.05355424	0.0443620216	0.05406556	0.0822333808	0.12206853	0.213758424	0.0780588938	0.0679045526
a31	0.1101665	0.094512245	0.08450387	0.09668293	0.071360795	0.061566304	0.0592144022	0.0813264878	0.101133191	0.090034184	0.0716518032	0.077847269
a46	0.109775162	0.0723448746	0.0723791906	0.0734884748	0.0669297	0.0548535972	0.0614022064	0.078786536	0.094195234	0.146184826	0.0783692572	0.091290966
</S>	0.0983280268	0.0867995976	0.086526314	0.0946634992	0.080163288	0.0682402974	0.066664264	0.0840206082	0.09071367	0.088102532	0.0793087428	0.076469174
