 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.4032959048	0.0662496158	0.09767868642	0.0131277255	0.0533537772	0.3176133468	0.0486809116
a31	0.1392950068	0.039920837	0.0714195894	0.06326930822	0.08118044576	0.4810449418	0.12386987808
a17	0.1895212329	0.016065699	0.2212454028	0.03193602662	0.10107602946	0.4079651098	0.0321905476
a31	0.10822256952	0.024614084506	0.1447683792	0.07492182828	0.12815839976	0.470743132	0.0485715864
a14	0.1119702454	0.08705899868	0.2261419746	0.0609620742	0.08447014714	0.41072593516	0.01867060504
a17	0.0167689455	0.023958352668	0.1809818924	0.0555590937	0.123221501	0.427553901	0.171956322686
a31	0.11773756068	0.03879631618	0.1639031114	0.0520753568	0.1549858442	0.381033482	0.09146833388
a11	0.3896256856	0.115677157566	0.16443236	0.057999113	0.1071648032	0.139761374	0.025339504626
a35	0.15782385688	0.031450335942	0.09653918686	0.0626864058	0.1867846984	0.328705916	0.1360096392
a38	0.063353035	0.021696755322	0.06058822314	0.04842434914	0.1179729736	0.562054688	0.12591000148
a31	0.0535544246	0.033531768964	0.10026131708	0.0441107582	0.1055832374	0.61063715	0.05232137224
a21	0.04118323852	0.0292879650566	0.0498575064	0.09136745158	0.177861138	0.530068354	0.0803743658
a31	0.132312395	0.033768165832	0.0763209984	0.03572043864	0.191184206	0.445185618	0.0855081898
a24	0.08261672405	0.047905660306	0.0357747546	0.094119874	0.109481991	0.482361426	0.1477395244
a8	0.1061428572	0.0429807244	0.065428512	0.0488383752	0.167514476	0.445000004	0.1240950548
a23	0.0615498884	0.0553267	0.0492093766	0.055921784	0.151760372	0.524991008	0.1012409064
a31	0.07488288	0.0570636088	0.062125746	0.0693182168	0.181444042	0.42387077	0.131294716
a8	0.11912302052	0.05148270404	0.10431114	0.143517818	0.1258334734	0.297021278	0.158710544
a23	0.10068496	0.0495423208	0.0427876942	0.0430294664	0.1276173132	0.50926339	0.12707485592
a31	0.140251644	0.1012192356	0.0944595128	0.106988981	0.1518917864	0.291798632	0.113390216
a10	0.1088561817	0.0602117094	0.1125479984	0.134023509	0.125150456	0.30023664	0.158973548
a37	0.1385867114	0.079054009	0.0682619152	0.0656260654	0.160290323	0.361317406	0.1268635792
a46	0.206541534	0.1185815434	0.110442688	0.1110494	0.138418894	0.191909598	0.1230563438
a8	0.133063632	0.107148642	0.104171956	0.112211458	0.148771525	0.281071014	0.1135617614
a31	0.121671322	0.0995394692	0.094390404	0.100620845	0.168725336	0.3080043772	0.1070482428
a20	0.1093789222	0.0757052604	0.126375892	0.1322364248	0.1240978908	0.270500582	0.16170506
a8	0.150890726	0.1084148356	0.0784832632	0.074952686	0.1409114072	0.311823134	0.134523936
a13	0.1509738	0.133279404	0.1240854976	0.124805124	0.149034032	0.209464952	0.108357222
a18	0.162840736	0.111976594	0.100638588	0.1126093392	0.1426575492	0.256912626	0.1123645284
</S>	0.153378436	0.105655932	0.1139414154	0.134088776	0.1562055012	0.224570012	0.1121598848
