 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a31	0.184728242899	0.105878686506	0.0249966618	0.0064803574708	0.02081196624	0.00613221534	0.00545217908	0.0688818818	0.09308974094	0.0370273484	0.341414998	0.10510572496
a24	0.020463969772	0.08136907312	0.018870085004	0.0385448810166	0.0602051468984	0.0273812019636	0.0122140904553	0.100930950423	0.074959444248	0.071566919402	0.4871569644	0.00633727824
a31	0.10318520174	0.01801491798	0.00872586514	0.031078905626	0.04902030246	0.006981441552	0.000601155086	0.20375060707	0.0450161812	0.028904575822	0.43204565964	0.07267517902
a28	0.0530661258	0.0898209566	0.011451552388	0.030349884124	0.07110006748	0.014771046032	0.001540496714	0.3665488235	0.0971411178	0.068032224876	0.192030779106	0.00414697124
a15	0.082027419632	0.014190329816	0.08117229496	0.005401839636	0.01746221202	0.014267297484	0.0022933695934	0.234514530207	0.1336356982	0.082281857992	0.31533555144	0.01741758592
a28	0.078120585168	0.01939173676	0.031368848592	0.0060975459432	0.02117955118	0.034246883458	0.0068115936724	0.0885970350898	0.0848007184	0.255401724608	0.277858071	0.096125696074
a31	0.062726497668	0.0552433196	0.029076013864	0.0241921379528	0.0527333594	0.082104318288	0.0370796912368	0.033825742547	0.0539107236	0.2478870568	0.2397628122	0.08145836391
a8	0.0518102856	0.02654008596	0.033645639992	0.078308240032	0.115051936	0.01690112306	0.0077619171006	0.146385531321	0.1099105625	0.256778257292	0.12774527276	0.029161127
a31	0.0359090614	0.1528863504	0.01138688118	0.020455868384	0.033980876	0.071196221424	0.02448936776	0.069304426578	0.0502950008	0.232463280178	0.1744656822	0.123166982822
a33	0.0284038619	0.0247633048	0.02133838808	0.074995357088	0.1584149798	0.02139098282	0.006776711618	0.182209758386	0.0934373326	0.2037206288	0.14707972602	0.037468944206
a20	0.0391801138	0.212888206	0.02207971684	0.0137878108	0.046116257	0.01127732382	0.009048450676	0.129461667216	0.07705579729	0.166693337102	0.1499298293	0.122481498198
a14	0.053505295	0.1273387594	0.02609677632	0.02268586784	0.037705083	0.02422806352	0.0238255668	0.1485483384	0.0559170596	0.21557682508	0.18664949	0.0779228646
a31	0.061000536	0.1155159532	0.025296474012	0.02151702116	0.0358989822	0.03508364884	0.0389324404	0.14982581108	0.0576998934	0.16255506794	0.227881714	0.0687924268
a17	0.131748762028	0.01879356256	0.02637262564	0.06232179026	0.08013298492	0.0176074946	0.0099060237	0.09458219024	0.1307009996	0.1613965626	0.228533672	0.03790336826
a20	0.0541671424	0.155949772	0.018928895612	0.02574283542	0.0565630304	0.0249387716	0.02386727604	0.1346680018	0.06165930008	0.1151613304	0.2463568881	0.08199675216
a31	0.054747652	0.0996639922	0.02819560536	0.01958973152	0.024586761	0.0367430516	0.0460162751	0.1719262672	0.0594108736	0.149751637	0.2710275256	0.0383405932
a8	0.07730674636	0.02254644568	0.03923630368	0.03341201744	0.0291069416	0.031787325	0.0280779692	0.1517810208	0.142253592	0.159888847	0.2524767134	0.03212606234
a24	0.0739317044	0.096013923	0.033826483384	0.022875579	0.0577534814	0.02766168604	0.02528106796	0.15186326856	0.03681216236	0.107875516	0.3062707388	0.0598343812
a28	0.0985928612	0.0837804548	0.04755379012	0.025487203	0.0432322646	0.046759966	0.0604762692	0.1298879114	0.0341446478	0.1363411102	0.2502328822	0.0435106388
a20	0.0873935688	0.1340381272	0.03474374068	0.0204823086	0.0359596338	0.04430575408	0.06576197836	0.0845433422	0.0423430766	0.1168433862	0.2751635846	0.0584215256
a31	0.0659996392	0.0833396764	0.04664980276	0.02923321356	0.054452256	0.06040775584	0.07719407096	0.0999262714	0.0440603346	0.1147983376	0.2900438134	0.0338948346
a46	0.06910253528	0.0645115156	0.04752401548	0.0214891439	0.0252584048	0.0467634514	0.0635585542	0.2065205852	0.1037984732	0.166664433	0.142962114	0.0418467722
a18	0.119218745	0.0728663536	0.04289181976	0.0300680724	0.0483852382	0.0461044992	0.0646953026	0.1276527078	0.037702417	0.093195382	0.2720446766	0.0451748118
</S>	0.1067662254	0.0752638202	0.050728451	0.0314368196	0.0404631556	0.0624083654	0.0862055904	0.0983231996	0.0445167566	0.0970003108	0.2650422244	0.0418450734
