 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.20760511026	0.2068725439	0.01201012704	0.1841658168	0.1467299826	0.012962170584	0.08205612732	0.04283583052	0.05311915156	0.0072936154	0.016205175324	0.0281443588
a24	0.02900208622	0.2097651065	0.008576147444	0.062916969686	0.0479234016	0.033324024538	0.1583220296	0.08325255054	0.08209506708	0.08162938584	0.03493524032	0.1682579823
a31	0.0015000621472	0.049777452924	0.024815008256	0.0577710705367	0.2130990606	0.0350128841536	0.20318998	0.071247861379	0.064917197774	0.13838278682	0.025102877	0.11518379356
a8	0.0013476017266	0.010749890016	0.001210413112	0.188328592452	0.0230008976	0.0469015093399	0.05797369084	0.069397356326	0.08093188706	0.42701621157	0.05485995674	0.03828202466
a20	0.000758188314	0.0672090268688	0.0135644143951	0.201276788906	0.0322895402	0.121654389107	0.0460950826	0.044758471466	0.07837943402	0.288662671211	0.03766331516	0.0676886832
a31	0.00285659645	0.155234393445	0.031836730288	0.1703158532	0.00978306172	0.0825336103514	0.051825231616	0.035006303956	0.02384378384	0.36202299498	0.0226254602	0.05211590122
a8	0.005215499036	0.0530824343656	0.0177780614874	0.132292299324	0.14815189312	0.051299118157	0.11218674308	0.0211641593666	0.068886907228	0.374213838542	0.00931207562	0.006416961428
a31	0.006512677448	0.155523387912	0.027651316235	0.06816467222	0.01848324568	0.097281148154	0.02146325128	0.02807330048	0.05778534796	0.354928131063	0.05603359536	0.10809990264
a20	0.013806074639	0.0449694798824	0.0367700840028	0.20752209538	0.1992509752	0.036720712318	0.0575920674	0.02142403997	0.0464988976	0.329072698346	0.00438038628	0.001992491986
a31	0.00718238892	0.188058296868	0.032351790212	0.03310994546	0.02257833546	0.06018792114	0.0722372816	0.0293426386	0.05193311208	0.352651841896	0.0639701632	0.08639631028
a20	0.02601102373	0.0394370542686	0.0381703382566	0.18671194074	0.19861655964	0.04128413154	0.0732969182	0.041516063306	0.04637330672	0.273192663206	0.0271459757	0.008244060596
a41	0.025084611112	0.199769592214	0.02924496	0.02780568392	0.039424059	0.04868751984	0.140729362	0.0443004734	0.0598423092	0.24942834696	0.06812309272	0.06756002668
a11	0.03753144624	0.17184074696	0.02086229154	0.0243166017	0.03162073424	0.0434948512	0.0951331722	0.1106922034	0.077542773	0.19123977136	0.1181224918	0.07760289754
a6	0.07169995268	0.21449820674	0.020262899439	0.04072850346	0.02417943734	0.03832808108	0.1915330748	0.1121135364	0.0626388726	0.14325902356	0.0405366369	0.0402217626
a31	0.03106582418	0.1630387926	0.03302048248	0.16197371426	0.0323531398	0.03593804996	0.139889088	0.1139392248	0.0778513384	0.12707424844	0.0308878701	0.05296823716
a24	0.04367094176	0.0275721736	0.0255168986	0.1801275374	0.0763641322	0.04444864811	0.20494137	0.125763754	0.0800212552	0.1016801047	0.04601487568	0.0438783194
a31	0.0559428047	0.0816823656	0.02000403602	0.1256753338	0.0426767372	0.0267441465	0.1664624592	0.151316006	0.123649946	0.14453322912	0.0280823478	0.0332305942
a8	0.01475065352	0.021060991	0.031579589	0.0420281718	0.0645852614	0.045219211132	0.2099302066	0.1078875468	0.1466474512	0.26906387736	0.034384852	0.01286222008
a31	0.085003117094	0.3523476448	0.029778138	0.0393767386	0.04234072312	0.0669178328	0.0898920508	0.120492278	0.0673254106	0.052211594	0.0291222574	0.0251922267
a20	0.09484810576	0.0443039366	0.0345047832	0.04425568768	0.064440525	0.04965975024	0.1463968976	0.134600111	0.123963765	0.1853228318	0.05300865466	0.0246949852
a13	0.0772979988	0.3874508988	0.02482994108	0.03261719774	0.07197525608	0.0542935548	0.1128661828	0.0852752928	0.0825381294	0.0246862846	0.0229095472	0.0232597092
a28	0.0962915758	0.2965736088	0.02989343028	0.0400882062	0.0909961836	0.0453233552	0.0892401492	0.0976920396	0.0925562596	0.0484892408	0.0409401752	0.0319157898
a29	0.1169812804	0.203900822	0.029443161	0.0416174204	0.0778316228	0.0490348352	0.0976374224	0.1019193472	0.1009838844	0.0570175665	0.0598894208	0.0637432528
a31	0.1077060776	0.0722918272	0.0312351172	0.0547882164	0.0865752552	0.0537621346	0.1001574996	0.1071521946	0.1059328512	0.1643705252	0.057892314	0.058135994
a37	0.1485523748	0.04995911372	0.0300074306	0.0754899796	0.051605393	0.04552374906	0.1025761624	0.1245979488	0.110947316	0.127709624	0.08757653	0.0454543454
a31	0.1317743314	0.1613483366	0.0450905084	0.0975546746	0.051628362	0.0431878666	0.0847407896	0.0976109522	0.093407473	0.077750202	0.054586987	0.061319513
a28	0.0978757596	0.059468513	0.0405694882	0.0517960706	0.0482352298	0.0474050114	0.109998715	0.1210447838	0.1102010344	0.1338048552	0.0980366652	0.081563902
a31	0.133412394	0.15453446	0.0617201606	0.1012663246	0.0469725884	0.044393742	0.074566872	0.096312634	0.0751164236	0.072974814	0.0557253988	0.08300423
a24	0.08996879222	0.0879082844	0.0580468066	0.0565054924	0.0545765648	0.054540028	0.0796243348	0.098124163	0.1029917618	0.108728026	0.093724671	0.115261056
a31	0.132141474	0.202507312	0.0729650806	0.0918266262	0.0525781272	0.0396957748	0.0675346432	0.0999839248	0.0686942852	0.05527543	0.0453655758	0.0714317354
a20	0.0652929165	0.1006077766	0.0575976672	0.0589907602	0.056105974	0.0594031166	0.0670290576	0.0818290488	0.1176699584	0.118422446	0.1090984668	0.10795279
a31	0.124540472	0.182606897	0.085541006	0.0931642136	0.0653456352	0.054794295	0.062836	0.0868966544	0.0711031664	0.0645544098	0.048180042	0.0604371802
a17	0.06107563868	0.0902545654	0.0759190808	0.0760419236	0.0740145522	0.066548211	0.0694937124	0.084686986	0.122548414	0.0896661456	0.0771366418	0.112614125
</S>	0.125332194	0.1762896972	0.0947637016	0.0915866826	0.0696901742	0.0622360076	0.0617730964	0.0824916508	0.0700122258	0.0640736026	0.0476656144	0.05408539228
