 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.19146575896	0.012906344964	0.023748215678	0.00064560493416	0.0004878771412	0.00263139724	0.003402562592	0.730982229	0.033730026976
a28	0.064713753716	0.0753075119791	0.270967804187	0.0026458712754	0.0094846226506	0.004853956786	0.000362298183	0.413591998	0.158072191414
a37	0.0235021966733	0.0033364404663	0.208195491694	0.004244369193	0.09626172759	0.117915238566	0.001465888648	0.54041796844	0.0046606691
a20	0.0035582357804	0.0211277035833	0.166091752012	0.008095340702	0.13564531297	0.0619923042154	0.0022531932058	0.59359637428	0.0076398284172
a37	0.0107006361656	0.0013569659954	0.200984790548	0.0929371630586	0.138308883322	0.066108670134	0.00647507777	0.481986661052	0.001141158446
a24	0.011909906452	0.00355980360224	0.17177893178	0.108412865022	0.12186737712	0.10629561792	0.010386874622	0.44333191304	0.022456780384
a21	0.00798649016	0.003490316452	0.05105245746	0.01894908266	0.06226414314	0.1380884152	0.03381784782	0.5806989474	0.1036523348
a28	0.04608409404	0.006987876682	0.1364896706	0.04228799014	0.0967459294	0.1835659436	0.037832426532	0.4205009298	0.02950511556
a24	0.02968426646	0.007219702758	0.14668523164	0.04311421372	0.09914573656	0.1288703896	0.04899754788	0.4663173336	0.02996562384
a31	0.05785888176	0.00909843943	0.0703081346	0.0268998142	0.1080493042	0.1368438156	0.11328324632	0.4246925478	0.052965841
a20	0.01281854212	0.0108877684856	0.16679367396	0.0504255678	0.05722637616	0.0884244906	0.05962252298	0.5099589768	0.04384212376
a24	0.1121408362	0.03427192684	0.07632373972	0.0583094616	0.0836100374	0.189377112	0.11534562556	0.2163432488	0.114278026
a20	0.1001008854	0.0381963911	0.1497241	0.0413449646	0.0666788798	0.1439322416	0.08888067766	0.3032488864	0.0678929636
a33	0.0800819666	0.0363711528	0.0616123948	0.0375039166	0.0553670346	0.1133285796	0.0790280514	0.431976334	0.104730598
a20	0.0509961184	0.05184719172	0.0615006172	0.0526021758	0.0576884848	0.1367148374	0.0927750476	0.3985701848	0.0973053448
a31	0.0979018508	0.02966949708	0.059971159	0.0368348902	0.0573199322	0.110494711	0.0773972332	0.411125722	0.119284954
a3	0.1117489912	0.037704824	0.075312248	0.0757273164	0.0486559174	0.0866034988	0.08577986	0.35783533	0.1206319728
a20	0.1201239836	0.0711854656	0.068060652	0.0718465498	0.081507605	0.191602804	0.1179659068	0.1256392444	0.152067812
</S>	0.113576476	0.0783288462	0.0801986108	0.0778861866	0.092968211	0.119493334	0.1081981764	0.175319252	0.1540309236
