 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
a31	0.100571746734	0.019389232612	0.205331929432	0.015809248264	0.009108320388	0.08120280596	0.340219003886	0.02352174584	0.01214620676	0.006596824804	0.014229832272	0.089494191292	0.0823788852144
a39	0.00635240824	0.035812729024	0.326721582462	0.0229836510858	0.04990216092	0.0056446715848	0.1071040933	0.0075979494544	0.0047900538	0.00689895182	0.04387976466	0.3733959646	0.008916006572
a31	0.02711323426	0.0032871586	0.059812808056	0.146893231037	0.014988902828	0.02920507046	0.0288155884	0.0298286310812	0.0349335898	0.1192007226	0.11920397636	0.2701516764	0.1165654109
a18	0.02413880188	0.09471442094	0.16926251096	0.0520568935972	0.010729731784	0.013572793012	0.0633984272	0.0286067100424	0.0599037752	0.0813172376	0.2675910216	0.12152774268	0.013179961966
a37	0.01329822476	0.008274582812	0.18122391444	0.012471490424	0.00904230552	0.02034778304	0.027051030416	0.07376450566	0.043332298	0.137895937	0.1939375552	0.2595911126	0.01976925056
a11	0.07787494272	0.016692840496	0.30090075048	0.0197528950192	0.00730969178	0.00970801876	0.013331471434	0.0765341614894	0.02325005812	0.0295244201	0.0955822134	0.3192760336	0.01026249038
a18	0.0225969194	0.022530706996	0.2537202868	0.03796881457	0.00887960814	0.01708167932	0.037063218	0.0577583618	0.0173658078	0.0576404112	0.108444483	0.323785576	0.0351640944
a31	0.027856515	0.02479244099	0.1637193954	0.0673857992	0.02219188392	0.0237692001	0.0813109206	0.03955115724	0.02151214688	0.0692894574	0.1090595364	0.2933169852	0.05624456264
a18	0.044672239	0.071064866042	0.299195301	0.199802537932	0.0773156914	0.0300111394	0.027449975	0.04582507852	0.0172834459	0.0250241021	0.05082739786	0.10828583202	0.003242367566
a46	0.06663943566	0.024085558448	0.0700490624	0.064039841112	0.0483894017	0.0203941387	0.0769971356	0.11076923724	0.042584208	0.0612615298	0.0735678796	0.257495469	0.08372709134
a31	0.0429083786	0.02382094462	0.1316629336	0.10904001702	0.057271727	0.0462904978	0.1107250732	0.06372145246	0.0353814794	0.0696472812	0.0790456692	0.1728771974	0.057607346694
a46	0.1090397939	0.08005023208	0.10936004116	0.13383175264	0.0848988718	0.057364525	0.0499237474	0.08150694248	0.0474553512	0.0531442143	0.062758639372	0.09932438538	0.031341513202
a31	0.0681654004	0.04091691418	0.0737670804	0.1038756277	0.080637636	0.0344414074	0.088268538	0.079262368	0.0568928024	0.1348509524	0.055700101	0.1512591564	0.0319620213
a15	0.09676385688	0.092103368764	0.104283861866	0.07431516314	0.06931864134	0.0641782576	0.0672951146	0.1417235498	0.0480106762	0.05918244236	0.05642249202	0.07486258804	0.05153996492
a46	0.0727454624	0.06095280606	0.0676071402	0.078696418	0.0699323548	0.0459470177	0.083241149	0.1024597596	0.0595983796	0.1510354344	0.0583831756	0.1139830984	0.03541776756
a31	0.0599609874	0.0486022466	0.073244457	0.0639107176	0.0617115172	0.0559688752	0.1183078052	0.1329315168	0.0498792298	0.1652382428	0.0589308262	0.0763964088	0.0349171536
a13	0.0825788502	0.10041773082	0.0703420112	0.071449613	0.06193252188	0.0684948356	0.0634662768	0.156221948	0.0480228302	0.1325389706	0.0499575384	0.05917457168	0.03540230497
a39	0.0603479764	0.0614597894	0.0673276986	0.0852647434	0.0614974192	0.0534426296	0.095755292	0.113191526	0.0518242176	0.1228074166	0.0707738478	0.118173742	0.03813371292
a20	0.0653399178	0.05212599186	0.0735795426	0.071525785	0.063554087	0.0645211312	0.1189447896	0.139089226	0.0621455558	0.111800102	0.0665139488	0.0677559944	0.0431039132
a46	0.0839912142	0.04829420382	0.081110568	0.0857477626	0.079266683	0.063443188	0.1071150424	0.1288009748	0.0492507392	0.093983842	0.0640404688	0.069050288	0.04590500434
a31	0.0377080016	0.03424856427	0.0653886306	0.0778782698	0.071958921	0.0507493952	0.130147108	0.172872066	0.0409206376	0.082074781	0.0933476414	0.107173846	0.0355321321
a24	0.1164950896	0.0647898748	0.05145445848	0.0596041892	0.0536722298	0.0649598216	0.0658547608	0.086515989	0.0557058906	0.1530762476	0.0832651588	0.0919576194	0.052648684734
a31	0.0790989078	0.03888765074	0.0483688808	0.0557579838	0.1054914614	0.0568498354	0.152204626	0.0979861212	0.0545005568	0.0682825044	0.0588159094	0.1123976702	0.0713579404
a24	0.0809899072	0.09770001732	0.054829602	0.0602657533	0.06863092156	0.0647131884	0.0564208046	0.06651372	0.0587634714	0.1682295904	0.076635854	0.098306092	0.048001083
a31	0.1029966316	0.0605443432	0.0670398728	0.0603920918	0.0730337904	0.0570451642	0.0888640762	0.0999424302	0.0617704354	0.07956975	0.0759530186	0.1223909188	0.050457489
a46	0.0701296442	0.11571401912	0.0551084	0.05969166372	0.0515550176	0.0648584115	0.0512524806	0.0552025826	0.06037440794	0.1662027534	0.0844372652	0.1036503998	0.06182294338
a39	0.07316156926	0.0757578306	0.082450101	0.099817388	0.0595944096	0.0703682326	0.0882507552	0.138021504	0.053651502	0.0634476046	0.0721333656	0.0725094012	0.0508363518
a31	0.0917454332	0.0689030766	0.0753374172	0.0763030086	0.0602655408	0.0673801426	0.0894743712	0.104922748	0.0728046858	0.0725159428	0.076599592	0.084552092	0.0591959354
a37	0.069049767	0.10110674786	0.0527425212	0.0595630759	0.04966946288	0.0642665624	0.0600218714	0.0590851894	0.057832888	0.104709373	0.119820665	0.118995196	0.08313667472
a18	0.1067396366	0.0699884596	0.0874070998	0.0819197332	0.0612609214	0.0680315432	0.081812776	0.1121036164	0.0576244024	0.060910426	0.071419034	0.082300155	0.0584822116
a31	0.10643048	0.0648700478	0.0812765314	0.0736567326	0.066635326	0.068324634	0.0843222224	0.098923016	0.0741723452	0.070829391	0.077007374	0.07375155	0.059800372
a20	0.0711815676	0.08048250598	0.0530178014	0.05783680656	0.04765541362	0.05595917026	0.0632777222	0.0617688712	0.0595258248	0.085092516	0.12739217	0.135108694	0.101700942
a18	0.1121049554	0.0791275216	0.0934162882	0.073666815	0.0584627676	0.0645042294	0.070707475	0.093199268	0.0577201626	0.0564450166	0.0696794366	0.100450957	0.0705151246
a31	0.114687044	0.0785059994	0.0989489876	0.0766245652	0.0685515288	0.0685130114	0.075065544	0.0850335992	0.0684543904	0.0636680726	0.0732366092	0.06725618	0.0614544726
a1	0.080165728	0.07830134228	0.0586751356	0.064222529	0.0494377128	0.05657460974	0.061376369	0.0573233274	0.06045014	0.0675369214	0.110895782	0.138272174	0.116768262
a39	0.1022871496	0.075613495	0.109795754	0.073600066	0.067012072	0.0655769548	0.0745782914	0.093006336	0.060795236	0.055424935	0.069907866	0.0834584496	0.068943391
a31	0.1258576432	0.0745257328	0.0803201892	0.07149131	0.0752685064	0.0609443124	0.075435859	0.070561029	0.066578892	0.0616758182	0.0820363246	0.087867408	0.0674369792
a46	0.083999482	0.06705447828	0.055444208	0.0567522536	0.0462544326	0.0531379813	0.06006523166	0.0551874862	0.0597629644	0.0669558268	0.1187518	0.1504189252	0.126214908
a31	0.085692546	0.0799944784	0.1207769612	0.071358898	0.0563560876	0.0653549152	0.0703988428	0.0923688668	0.0631551864	0.0563265234	0.071521611	0.0941552148	0.072539881
a46	0.081531362	0.06961682872	0.070903564	0.0644533034	0.05339619448	0.06158150634	0.06676018752	0.0593097668	0.0631902442	0.0614596014	0.0863787552	0.121879708	0.139538992
a28	0.082075392	0.0801359534	0.1234770736	0.0727990326	0.05788993	0.0649237108	0.067473734	0.0747762308	0.0640221456	0.0579949076	0.0762342476	0.0934234288	0.084774225
</S>	0.0872245908	0.0801129252	0.0846381428	0.0741194226	0.0612615134	0.067567859	0.0728687664	0.0683908858	0.0685548098	0.0629040428	0.0800398372	0.106915646	0.085401576
