 	aveva	lavorato	tutta	la	settimana	</S>
a31	0.134069619	0.163661634084	0.31469184488	0.02533244484	0.1725631846	0.18968126206
a20	0.02728332132	0.331704746	0.1956464899	0.0132578133782	0.28495378442	0.14715386838
a31	0.03008231962	0.21054111988	0.148004992239	0.0075439863924	0.528254775	0.075572769236
a28	0.133312885062	0.410314196	0.138659350254	0.048654015518	0.20712009594	0.06193945198
a31	0.053652343166	0.19747142	0.257031963898	0.099620568256	0.3639377116	0.02828599854
a13	0.167854089706	0.2932542568	0.46999757512	0.015407103992	0.04922252516	0.004264441972
a18	0.08073785664	0.2169255144	0.328481482834	0.0638922298	0.25645275586	0.05351016192
a31	0.0825113866	0.356551182	0.183770356348	0.0722760378	0.2199190658	0.0849719884
a27	0.111823461475	0.139133688	0.127262054178	0.1400951882	0.390035888	0.09164970512
a31	0.08230123	0.40272594	0.083692703	0.082134624	0.2510155396	0.09812999934
a20	0.19098315794	0.1037499094	0.1238233196	0.1652879686	0.30822589	0.1079297544
a31	0.119814512	0.329203984	0.099449331	0.105193444	0.228796674	0.1175420512
a39	0.13239539328	0.115355206	0.1444921528	0.187548836	0.278410828	0.141797556
a31	0.168333538	0.24701263	0.1136569388	0.133613738	0.209681112	0.1277020644
a33	0.1299648976	0.1229044498	0.154475704	0.165849832	0.263461038	0.163344094
</S>	0.1513077414	0.149530858	0.1251262712	0.204209932	0.212878166	0.156947034
