 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a31	0.0032027055108	0.01565646516	0.106562360108	0.012763609246	0.24660255504	0.03362618226	0.134942333	0.08919046176	0.0137966057	0.0030548402	0.0045777414	0.00545556344	0.0091209089	0.14659070856	0.01029367112	0.021120797	0.00970076414	0.007967542556	0.01610828658	0.098794428894	0.01087150098
a17	0.001308111112	0.02964820684	0.0768045084	0.058578345316	0.0951141988	0.001304689822	0.0622824041812	0.09431239024	0.07136179704	0.02108129704	0.0185521518463	0.02394637072	0.0111855507351	0.00249470301058	0.02511053744	0.07041811608	0.03797724846	0.0103190138186	0.2331358604	0.0495303868	0.00553412638
a31	0.00033282562174	0.041451287192	0.0427318882	0.180463597415	0.0526836904	0.00735563754	0.0865918927756	0.0354335728	0.01249328352	0.0071787927392	0.022649371522	0.01753807992	0.0593483193013	0.0415962149812	0.02368337908	0.0632094678	0.13268207644	0.002890867708	0.12556252093	0.0401777693	0.003945415448
a17	0.000821726168	0.002108652664	0.033689786828	0.047368865664	0.073412966988	0.00306660924	0.010774244758	0.02576813538	0.016071819624	0.008085644126	0.012007930397	0.022140053904	0.0101728184698	0.0261308084564	0.07583390472	0.1875172552	0.086162888	0.01337010823	0.32035672028	0.02459632014	0.000542737052
a31	0.0030499118394	0.012487859272	0.0918730438	0.01928203992	0.09527812348	0.003784135704	0.0790389373312	0.028540813	0.06115427268	0.0099785564668	0.0179766074312	0.01200012434	0.0141146317708	0.0121113880277	0.0520420196	0.1848476418	0.186325238752	0.004669505785	0.076145974446	0.03090889954	0.0043902384
a34	0.00172530218378	0.001667958092	0.007383670468	0.0136225541372	0.050154022652	0.006242692148	0.0239652179077	0.022989151632	0.015397398052	0.00627528318288	0.00858631225105	0.007702404104	0.00239450988374	0.00671497383047	0.08476456644	0.2623056856	0.0906128262	0.0207506593516	0.35660391846	0.00976049604	0.000380334964
a1	0.00293192450786	0.010076607888	0.026381386616	0.0238697619992	0.121214023292	0.009843181488	0.0362588851096	0.04214265744	0.036895076528	0.0100356185836	0.0178200431865	0.011954702396	0.00666676190834	0.00392314720266	0.05736120146	0.1420879848	0.12927944688	0.007728415468	0.2811047	0.0214950894	0.0009293859092
a35	0.0023469177488	0.007586882888	0.02505966446	0.0241852863744	0.0494761849	0.00374196206	0.09214022246	0.0525330974	0.0496648656	0.007416784948	0.0171983524894	0.02105145306	0.0285341256976	0.0509246879816	0.06756736056	0.1598841436	0.1546594336	0.02100064982	0.073142911	0.06436848716	0.02751652044
a31	0.00112820870506	0.003747852324	0.0100743124	0.007881978196	0.01361320894	0.004269012968	0.056907910634	0.0211454328	0.02199075886	0.003230941486	0.00772793608892	0.01423565272	0.034658731586	0.0721134676576	0.0944665907	0.159835144	0.105607239	0.01807514136	0.163270949	0.13700069676	0.049018838988
a20	0.00083834536938	0.0059800838	0.0502279645	0.130416294553	0.1487202205	0.0040787161106	0.066754934474	0.01632691856	0.02796763082	0.0069150567094	0.0117135365019	0.008362930166	0.0101523610922	0.0413232442211	0.04370682454	0.0616776939	0.068065016374	0.017154750262	0.26688871866	0.01190290172	0.000825860332
