 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
a23	0.252603591301	0.033548156944	0.29450473182	0.08226592086	0.01714645244	0.0288191775728	0.0313626833	0.225563054304	0.03418622818
a31	0.2148882484	0.0329689843329	0.290514287	0.0538180862	0.0143786848	0.03531653712	0.16588924584	0.0595878114948	0.13263813284
a38	0.069667778392	0.0187440209208	0.11915930078	0.0472174418	0.04593034798	0.183067877	0.4816344725	0.017319167932	0.01725955832
a17	0.205744325284	0.0258184517138	0.04361867272	0.00859471148	0.0400926448	0.31856212886	0.27609679032	0.02992973968	0.05154252186
a31	0.107339660468	0.0867461385992	0.1056218128	0.0156579411	0.0609086622	0.1546874554	0.29925516972	0.0150016328	0.1547814816
a41	0.050293004644	0.0069220851274	0.1178376056	0.0624700242	0.0909231024	0.402632351	0.2116695848	0.01414406278	0.04310817484
a17	0.052931030512	0.0735932560304	0.13111898248	0.0484441842	0.0934121362	0.1412749228	0.3513338648	0.03415621536	0.07373539964
a31	0.127589340204	0.085550170046	0.0921020108	0.0556139336	0.1148267194	0.132585892	0.2270124782	0.04532273948	0.11939668302
a0	0.04951907834	0.039737479024	0.27284669016	0.0913061224	0.0449457032	0.1978420552	0.2461067192	0.0180329959	0.03966315288
a31	0.0422771334	0.062907889592	0.11689560574	0.14610903612	0.03425572908	0.0896656732	0.307568256	0.0606454024	0.1396752964
a37	0.0770717734	0.04745787484	0.16122312292	0.14285080932	0.0557338173	0.118321254	0.2964878734	0.06391327568	0.03694018618
a10	0.08627966428	0.09708620704	0.11172216386	0.061990894	0.0325118238	0.109589118	0.360580558	0.0497051992	0.090534341
a31	0.0348806764	0.07328500508	0.0476349235	0.1052621051	0.03656196286	0.089288537	0.397066224	0.111856514	0.104164006
a16	0.0705183278	0.04531553432	0.0446736748	0.12490498846	0.0708031806	0.1346248238	0.3445213042	0.12506892816	0.03956925024
a17	0.2297115012	0.11304527704	0.1695821493	0.0442874846	0.03349964096	0.0832937302	0.199434764	0.04259526712	0.0845501914
a20	0.2222019624	0.064690519	0.1618056778	0.0520989412	0.06674161216	0.0830900448	0.17133443	0.1012245916	0.0768121968
a31	0.1454918834	0.0674119106	0.100938722	0.071093121	0.0731925418	0.127978352	0.190784916	0.1319664932	0.0911420452
a39	0.12592057252	0.0704426736	0.0385225726	0.0726315456	0.0812589528	0.177507124	0.26858766	0.104293085	0.0608358498
a20	0.2427664418	0.072733112	0.1704590548	0.0623238034	0.0774684902	0.0790487746	0.1549500628	0.0650554606	0.07519477906
a31	0.1567529578	0.0749046088	0.1293673024	0.0580929044	0.0812156572	0.1180437752	0.182708404	0.12303729	0.075877096
a33	0.1049922766	0.08363949	0.0710339622	0.1035288728	0.071356394	0.120906192	0.2300552028	0.0957783946	0.1187092272
a48	0.272826504	0.1061098572	0.165027128	0.0775503228	0.0993305236	0.0807177604	0.0880248734	0.0426337396	0.067779263
a31	0.101076468	0.0629886926	0.089291874	0.0898130606	0.0934227054	0.117158963	0.14553457	0.1053815084	0.1953321508
a19	0.0829854668	0.0613939586	0.058087466	0.0607559366	0.093236871	0.1362022964	0.228636794	0.1377297484	0.1409714448
a31	0.143440239	0.0861484224	0.3237150454	0.0897312128	0.0780141434	0.0817973928	0.1017403768	0.048772511	0.04664071
a37	0.10446004968	0.0852227968	0.176742376	0.0672449882	0.0703156764	0.0908783182	0.140241194	0.0970329012	0.1678616784
a31	0.192134266	0.152975666	0.1339356906	0.107772668	0.0899812464	0.0765801296	0.0884086702	0.0705410502	0.087670648
a8	0.11031979928	0.1088065496	0.1698394186	0.070084318	0.0720900908	0.11746653	0.1143393472	0.0935303364	0.1435236316
</S>	0.201872158	0.121632021	0.128889192	0.1026055752	0.097482252	0.097098408	0.090041864	0.078742661	0.0816358524
