 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
a20	0.3179412652	0.0374143272	0.1996660544	0.1234316712	0.0755958372	0.016410230268	0.03246050294	0.17492406452	0.022156007072
a8	0.12456411506	0.0192304791372	0.0152553381872	0.140863526	0.1858229632	0.047531894006	0.07740192134	0.339404108	0.049925681
a31	0.1652237407	0.0004733931534	0.0493379169908	0.0730070726464	0.072945844432	0.145850160705	0.02761096808	0.42296138868	0.0425895461
a23	0.00587062802	0.002115278004	0.0137895082676	0.05230490924	0.05217318672	0.043174605244	0.2641761692	0.552306164	0.01408954456
a31	0.124762666523	0.0024407432136	0.0395785168924	0.07569679728	0.14730468487	0.0681071154034	0.035112666	0.460574297	0.04642253004
a10	0.01126191748	0.0052223202456	0.00529104988	0.10069175696	0.23170418684	0.161424678958	0.075845038	0.3885647166	0.01999435634
a24	0.01700151852	0.001184291472	0.0921728999654	0.11519617016	0.08709607948	0.08960159242	0.0706530774	0.4752976282	0.05179676364
a31	0.1586346206	0.004443666944	0.048142352696	0.0422528642	0.063182812	0.02627064312	0.1292620532	0.32474852	0.203062452
a41	0.0193307076	0.0022538578828	0.0086419142098	0.106652476	0.1313695626	0.09939322976	0.0686294096	0.5004716326	0.063257236362
a7	0.04522258252	0.00618465186	0.0138649716	0.0610451584	0.0711064506	0.0371119432	0.1869949618	0.443033798	0.13543544266
a5	0.0716897572	0.012853650226	0.0195351544	0.06130831	0.053754514	0.0278719748	0.139435882	0.461733994	0.151816778
a37	0.138054532	0.024655653218	0.019732338	0.0570169012	0.0387273308	0.041191881	0.1516801486	0.408469708	0.1204715036
a31	0.1047854784	0.046883442984	0.02130567228	0.0537096964	0.0368221988	0.03460224008	0.1514253896	0.44218362	0.1082822714
a46	0.0372553888	0.01762728776	0.0486380711728	0.072611481	0.1211243912	0.03471771	0.194428657	0.396641108	0.076955918
a8	0.117046308	0.057660022124	0.0285437042	0.0423956846	0.0570440968	0.054446712	0.1278543918	0.37653348	0.1384755568
a31	0.0777117052	0.0325724626	0.03219950394	0.049382941	0.0623370188	0.0685401218	0.1756714484	0.371011944	0.1305728632
a29	0.1072932872	0.03716257	0.0564492234	0.0427051472	0.0829592396	0.0570756298	0.158705702	0.327729756	0.1299194666
a11	0.1461936286	0.12111509342	0.037832309	0.0489014304	0.1088860144	0.085539193	0.094998479	0.235316164	0.1212177064
a37	0.196445648	0.0583456154	0.0582394824	0.061203877	0.125181094	0.0900154264	0.1072509898	0.167692748	0.135625102
a31	0.228711646	0.0603526396	0.0423627234	0.0587669734	0.1083698982	0.0719017076	0.099727618	0.199132316	0.1306745092
a24	0.1339669802	0.04501463518	0.05251278478	0.0502189714	0.057354719	0.0882302964	0.1060331122	0.336928144	0.129740354
a31	0.1862059716	0.1389285024	0.0543502774	0.0477120008	0.1242943752	0.0675276286	0.0784545872	0.2130610668	0.0894655846
a33	0.0985314537	0.0658896128	0.11380039714	0.0621124446	0.0618807662	0.0979032294	0.0758117288	0.2818689978	0.1422013568
a20	0.185067118	0.115406934	0.105877088	0.0831503268	0.120474692	0.1058921556	0.087762088	0.0973724092	0.0989971968
</S>	0.2236334932	0.085785427	0.102800491	0.0721499684	0.0692502826	0.0828279116	0.109378892	0.143042522	0.111131043
