 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.08371185753	0.007280913186	0.008587511444	0.06087886444	0.0985865544	0.04801389616	0.03513225314	0.03679685248	0.1010222163	0.01781626906	0.02079591008	0.201729544072	0.0992179276	0.143714043486	0.036715429092
a10	0.0535824318	0.0090730020204	0.0029379288696	0.00921617404	0.16734173796	0.02372126132	0.02404458474	0.02659668802	0.1444889176	0.1032813478	0.06396954936	0.194407379072	0.13532597214	0.0259024312668	0.016110624374
a39	0.10166154558	0.0079324215797	0.0130680091	0.0413705812	0.0749507354	0.0836599254	0.0818653376	0.0599616378	0.1731465568	0.11435191302	0.06016970942	0.09337177972	0.0582116332	0.013821561066	0.022456608728
a31	0.01411283766	0.0161002063211	0.01412112322	0.0428571852	0.0402136048	0.024919314	0.0113025394	0.0126124995	0.0332379536	0.09069905288	0.1359492036	0.1053250344	0.3087342314	0.128948899692	0.020866304916
a21	0.022725556591	0.0302275487137	0.00634079838	0.04008936468	0.08881220988	0.0891000094	0.02793019892	0.0237104351	0.063790964	0.0703700354	0.119498240232	0.2990196172	0.10158180376	0.008594513108	0.0082086797402
a31	0.002004357323	0.007757118047	0.013260958116	0.06494737012	0.13906687352	0.0931563016	0.04086157126	0.04483656554	0.0569171526	0.155774504	0.20859617122	0.0494794726	0.087478158	0.012241395712	0.023622021771
a21	0.025366705508	0.0093886363356	0.008239505376	0.01462659578	0.06345980948	0.0838850676	0.0468798136	0.0581947258	0.1361442992	0.0874955883	0.13606287844	0.214764908	0.0535851266	0.035589128924	0.0263172023294
a31	0.006992695054	0.00979439864	0.01164103152	0.04771251946	0.10753436942	0.03909354126	0.0322959533	0.0404186918	0.0835611654	0.1395280812	0.28680910376	0.0352500778	0.06505410908	0.06268725804	0.03162700458
a28	0.03073325143	0.02385021068	0.01920517456	0.0335920891	0.0947606096	0.099950061	0.08604054	0.1176999296	0.1649653372	0.06836451	0.0708777868	0.0762502078	0.07293915708	0.03510975826	0.00566136558
a31	0.01521009868	0.0271166787	0.01244386562	0.0340303568	0.1138171521	0.0157573942	0.01947410308	0.02570127944	0.05935859366	0.137466714	0.27949821272	0.0488728722	0.0926201784	0.10173738668	0.01689505462
a37	0.04722370272	0.04685722148	0.02975700156	0.0635634962	0.0870719206	0.0554735032	0.05948781	0.082717594	0.131153713	0.1389899508	0.09822745768	0.0632344432	0.0613368219	0.02911297952	0.005792412396
a31	0.08375257886	0.03367723832	0.02050976104	0.02604430584	0.0515459999	0.0139275752	0.0329575928	0.0604464022	0.1589163232	0.104715769	0.1450167302	0.0221305934	0.17141905532	0.06578687584	0.00915320478
a6	0.03189900046	0.0572851932	0.04065656956	0.0426020884	0.0534044172	0.028627042	0.0693141936	0.0776243734	0.2185877586	0.1239155544	0.0867330514	0.0442163852	0.0703062502	0.03800577702	0.01682239692
a31	0.0758735164	0.03574485354	0.0216565986	0.0492209372	0.0470365112	0.0705318366	0.0903157732	0.1339725778	0.1239223516	0.0644544506	0.0873528234	0.02251092842	0.1138499838	0.0532812636	0.01027559908
a20	0.06426621646	0.034806619348	0.02298015358	0.04961515656	0.06233982	0.0639306094	0.091518778	0.1259686928	0.1760273796	0.0852635652	0.067389724	0.03010635572	0.0557371484	0.0225404024	0.04750938268
a41	0.0437197916	0.044686014	0.03148242956	0.0351745676	0.062497176	0.0771485532	0.0863090676	0.1258092416	0.1828006512	0.0646879242	0.1222389602	0.02217137704	0.0505381506	0.03983368528	0.0109024174
a33	0.0441910994	0.0429416672	0.0313490589	0.0303735472	0.0678016412	0.0702057208	0.075553836	0.1006751622	0.1454020032	0.089479605	0.0961626278	0.0460398634	0.0962604734	0.0405246852	0.0230390084
a31	0.03122246036	0.0347256976	0.02338984546	0.0178839928	0.03211156532	0.0509981017	0.09602053472	0.1223607676	0.184059578	0.1285433872	0.0772806198	0.02842208248	0.121720834	0.0351533284	0.01610717552
a37	0.090264631448	0.03099786996	0.02499283054	0.04596366514	0.05938290446	0.07588193	0.0951977924	0.1292236084	0.166788144	0.103982576	0.0445976186	0.04255588532	0.0496541029	0.01895106956	0.0215653564
a27	0.0583016514	0.0467753324	0.0396384928	0.043575752	0.0830360104	0.1016447714	0.0958304696	0.112442004	0.1190408006	0.066814291	0.073566994	0.03261388536	0.05643233452	0.0383940944	0.0318930938
a31	0.056746742	0.04458606866	0.03596615806	0.0357695972	0.0523427812	0.0560825536	0.0911958502	0.0958954208	0.1355827848	0.118509278	0.0766602702	0.04578182632	0.0848085536	0.0385319672	0.0315401218
a3	0.06516981474	0.0382584742	0.03503025708	0.04803281426	0.0502182538	0.0593197512	0.092199688	0.1129024052	0.131516446	0.1076629204	0.0538930213	0.0594863886	0.0640288868	0.031921142	0.0503597344
a8	0.057887164	0.0521410962	0.0405043594	0.040045641	0.084435495	0.101883308	0.091473858	0.102453066	0.1216643672	0.0769682294	0.0632491584	0.03645234066	0.0604848868	0.0400829888	0.0302740426
a38	0.0415559794	0.0502232852	0.0471077944	0.0339274034	0.0315556566	0.0631027432	0.1273000514	0.1466439772	0.1646208576	0.078638296	0.0409060192	0.0285896228	0.0704711548	0.0483819878	0.0269751446
a31	0.0667030002	0.0459793988	0.0387232718	0.0348081466	0.0547474348	0.0821019662	0.095843538	0.093740312	0.1404574656	0.0884319048	0.0533463286	0.0349824628	0.0549788848	0.0835698256	0.0315860408
a33	0.06110452814	0.03581558334	0.0319295426	0.04599365092	0.0530424376	0.092480728	0.0792809306	0.0940207328	0.0841247424	0.076929178	0.0535302138	0.0570336128	0.127145354	0.0465933284	0.06097545
</S>	0.084724502	0.0606733096	0.0489789302	0.0380792964	0.0546272262	0.0832467726	0.0970359148	0.101098096	0.132819766	0.074943142	0.0570997648	0.0242908848	0.0411726442	0.0664867914	0.0347229636
