 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
a31	0.23407793548	0.106563737	0.01877395932	0.164873359	0.06621995326	0.09864228956	0.1583977228	0.043512358	0.051024572356	0.05791411388
a1	0.069956836809	0.1469285716	0.140277400818	0.1371424414	0.02242147848	0.0591325171704	0.0994839278	0.14728241808	0.16112368664	0.01625073088
a31	0.0312208246267	0.21363531732	0.0489987476444	0.20637837594	0.2533435902	0.0809768868854	0.09442243598	0.0204380158	0.035483028988	0.01510271292
a24	0.041711344576	0.17307464788	0.020555788188	0.17098107118	0.1269900806	0.02551491164	0.2347038342	0.10532063994	0.0972657858664	0.003881920154
a31	0.011206233968	0.204936963944	0.0248011921208	0.1336927819	0.083392998	0.03213560397	0.1697485538	0.073830934	0.25307751578	0.01317718658
a37	0.09929731528	0.164599639	0.06793419044	0.12502464548	0.0921367284	0.0153698741716	0.130527242	0.03571902152	0.26198661094	0.0074047164
a31	0.026833291452	0.1777443944	0.060446937384	0.0968153594	0.0513369772	0.02762681676	0.141329864	0.0593275112	0.33306597382	0.025472848
a17	0.04329273824	0.15315012032	0.040721510512	0.08657476934	0.0816107758	0.032620112478	0.160312032	0.1094390276	0.250124759658	0.04215417116
a31	0.04533846684	0.0650471666	0.05495234238	0.1116411452	0.0503533804	0.04686850566	0.215674298	0.08159475026	0.27167259647	0.056857331512
a20	0.1333167446	0.10167148456	0.044255505496	0.05119005654	0.0378064638	0.045562312756	0.2528998112	0.10194246	0.1962167131	0.03513841504
a17	0.04396294204	0.1320591294	0.045803926784	0.144373104	0.0483120384	0.054780037	0.20138097	0.11360038432	0.1782518567	0.0374756
a20	0.05387520682	0.145240788	0.04400529664	0.0373351632	0.0410351096	0.0546215704	0.251361857	0.1299101406	0.1558819728	0.0867328982
a8	0.0337503119	0.1368416602	0.0390948116	0.0604235502	0.1023357502	0.05390463328	0.3229343148	0.097086894	0.102270164	0.0513579142
a31	0.0494084212	0.1522655624	0.044873208	0.171688124	0.1181824304	0.0638083836	0.1740319404	0.0586861824	0.0922860482	0.0747697024
a37	0.0598323626	0.08055179794	0.02890422326	0.09333723386	0.0730664094	0.0549928796	0.2700772052	0.1020294324	0.177259206	0.05994928536
a13	0.1069476496	0.097080979	0.02455017164	0.0658669466	0.0635222868	0.0632999304	0.3424421948	0.0817580958	0.0822446866	0.07228712928
a31	0.0735691618	0.099427078	0.03899465024	0.114041974	0.1086561232	0.0665957894	0.2623292782	0.0845309126	0.0987985126	0.0530565482
a20	0.0687992896	0.09346747488	0.027845324	0.0776823412	0.1025015252	0.0743708528	0.2296657434	0.1467170188	0.1408389928	0.0381114522
a31	0.0819691484	0.1245648236	0.0331349558	0.1098364828	0.0898688992	0.0634427364	0.225222349	0.0897064338	0.1070108756	0.0752433198
a28	0.0919677776	0.0665721508	0.0344466782	0.0556427888	0.081147569	0.07052593	0.1769719802	0.156926124	0.188837108	0.0769618638
a31	0.0776384728	0.1257681092	0.0398926452	0.1430461114	0.1073742076	0.0630915136	0.1623933264	0.088609988	0.105059794	0.0871258016
a17	0.0864041668	0.060757439	0.0391107376	0.0574411008	0.0777903498	0.0772069034	0.1425935216	0.151086412	0.20016202	0.10744732
a31	0.0897581392	0.1340512052	0.052146566	0.1748202336	0.0924223862	0.069060244	0.1410482106	0.0883137528	0.08103485	0.0773444248
a8	0.0961895612	0.0725606354	0.0464753678	0.053967292	0.0676493852	0.0874577992	0.1347354334	0.1466913796	0.1926062888	0.101666862
a31	0.0895235762	0.0960529896	0.0554084948	0.2022135586	0.1134334108	0.081436494	0.1253895888	0.099796066	0.0697982698	0.06694753226
a46	0.11775549634	0.06279421	0.0437007494	0.0469667492	0.0663585222	0.097315664	0.1325051167	0.1417992886	0.1999649396	0.0908392624
a28	0.0931860526	0.0951635466	0.0688465388	0.1731011488	0.0836663412	0.088415984	0.1260293298	0.1206834476	0.0797667614	0.071140826
a31	0.0846465456	0.1116713112	0.0617427692	0.1569902572	0.0801460764	0.086826602	0.1454890566	0.1114877508	0.099896376	0.0611032542
a37	0.0894613404	0.086027196	0.0509659312	0.0521647962	0.0722438784	0.094739581	0.1094282498	0.147726416	0.192591202	0.1046514012
a24	0.089302392	0.142508149	0.0657530498	0.181358847	0.0753626108	0.0799003706	0.1215563848	0.0961347616	0.0771679882	0.0709554358
a20	0.0870694572	0.098657255	0.05894679628	0.1335263034	0.079665015	0.0822141002	0.243319227	0.0838385114	0.0754319142	0.0573314112
</S>	0.0795531748	0.0893241832	0.05553486312	0.130575496	0.095026954	0.093421752	0.221349867	0.086787464	0.0883931478	0.0600330394
