 	Marika	è	che	si	sposa	domani	</S>
a27	0.70082209	0.05584367838	0.0404985928	0.05684022146	0.0873737494	0.03395061588	0.02467104746
a37	0.7383342948	0.0128355734472	0.06239265776	0.13972923092	0.00769913624	0.0013201714318	0.03768896308
a31	0.3288397374	0.040790664878	0.04107438912	0.3714561088	0.0675873394	0.051475400908	0.09877631332
a11	0.44533810854	0.011632334892	0.03507869988	0.336136756132	0.0999781106	0.052823376427	0.0190126
a31	0.086925737	0.0071076033768	0.0453890998	0.34582934114	0.22541662668	0.051625725911	0.23770582984
a37	0.28188026764	0.0155717528168	0.08318716407	0.20876188004	0.151248895988	0.14486347518	0.1144866044
a31	0.0968273778	0.032825781572	0.05772964086	0.26098911124	0.1274880889	0.2034835962	0.220656395648
a6	0.1576310973	0.06232675516	0.1025464388	0.2328492483	0.09489424492	0.249981716539	0.0997705076052
a20	0.4398764729	0.0471553139	0.0577743314	0.08566639068	0.04355910336	0.149811917906	0.176156471354
a31	0.3547116228	0.0544575733904	0.094107548859	0.0857315792	0.05678589394	0.218022462814	0.13618335192
a20	0.3418826518	0.07833017377	0.06214581716	0.0957721818	0.1371191864	0.192778152	0.0919717808
a31	0.3180746728	0.07247262942	0.0827473439	0.0876174034	0.0781498764	0.18876270474	0.17217538212
a0	0.1662915768	0.07225743	0.080441588	0.21261295	0.1252851354	0.1893986436	0.153712684
a20	0.2343907968	0.0931964246	0.1069361086	0.0955951686	0.1172711188	0.192806112	0.159804302
a31	0.235167786	0.116295167	0.1235305028	0.0998697498	0.110939404	0.174397503	0.139799858
</S>	0.1270958484	0.1132913908	0.180379806	0.0981857302	0.138712203	0.177913584	0.164421448
