 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.59486113536	0.00535110742	0.00281837563	0.0198926808	0.03031261002	0.01034825766	0.0535582372	0.02238184692	0.02372099294	0.0455236394	0.19123112124
a20	0.187199626	0.0570073692322	0.0824640187405	0.058253426976	0.027419033984	0.052925723336	0.06216956	0.0389391805636	0.043332278372	0.375844075666	0.01444568648
a31	0.156376834238	0.0004814940404	0.00245272750917	0.039670771686	0.059984306748	0.10793378724	0.1427052378	0.0139893889392	0.028573869282	0.41503374365	0.0327978386
a39	0.00741846184	0.00328393614112	0.00673883657144	0.033618091232	0.062396653604	0.0895266689	0.1499262286	0.089073997972	0.03674880104	0.51099730544	0.010271033764
a31	0.101477609952	0.0028284210912	0.0119082217924	0.05379131412	0.08152671804	0.1108138314	0.0957893428	0.01172243696	0.03659988518	0.43846033806	0.05508183
a46	0.0114552421	0.0042471519222	0.03518736688	0.044961526648	0.05761454906	0.05870497232	0.2640848992	0.00715509232	0.161246762008	0.345728237922	0.009614182106
a37	0.1277399216	0.0064925626636	0.026802928884	0.04330618992	0.06155690046	0.082804634868	0.0774127148	0.01642155752	0.11503348848	0.4027374729	0.03969165034
a31	0.01278374484	0.005075571421	0.04111261758	0.04851499342	0.06989054132	0.045553606562	0.2846599652	0.01559409324	0.1922922526	0.2118946112	0.07262802396
a13	0.03824854814	0.00674438109132	0.060380812354	0.05929291026	0.14197764916	0.064420729384	0.1876270196	0.029024887348	0.124074292288	0.275741756084	0.012466974604
a11	0.02176961728	0.004925902254	0.03097704548	0.03366714118	0.06817845548	0.074176629788	0.11222830504	0.0225411102	0.1880736395	0.3824231838	0.06103900454
a31	0.05753746	0.01306958688	0.04547314238	0.05109017732	0.04912632978	0.04315753836	0.154928797	0.03617297444	0.1884022135	0.288260072	0.0727817122
a20	0.04330023562	0.0176924243023	0.036944057054	0.0688048784	0.16582166908	0.07692584736	0.1377459848	0.04096404688	0.102474719256	0.288813367366	0.02051277501
a31	0.0274114498	0.009719950384	0.04126556782	0.0393258746	0.07002446838	0.05791082052	0.2033137922	0.0718177652	0.16458939518	0.2533727912	0.06124812678
a41	0.03792675816	0.0181099056414	0.0270528446	0.0553120006	0.10301310068	0.06850309	0.1495868336	0.0991931662	0.07999158794	0.32788983098	0.03342090082
a31	0.02096212594	0.0196705045	0.04140333244	0.0380804621	0.05644522606	0.05666616674	0.3057884944	0.066559071	0.11895403202	0.2529498626	0.02252070908
a24	0.0756525184	0.022822294624	0.03038768226	0.0590599864	0.11268595188	0.0737946852	0.1426185308	0.1140172218	0.07894991224	0.2708802329	0.01913098995
a31	0.1103934094	0.03415056486	0.0362483237	0.0373928004	0.04692960048	0.0634679626	0.25667638	0.0766564312	0.124541622	0.174941935	0.0386009858
a10	0.0982476216	0.02986530184	0.0424443192	0.081949921	0.0850074662	0.0835897346	0.153021885	0.165032445	0.092550124792	0.15263453272	0.01565667472
a31	0.0593320178	0.02473853404	0.04181488474	0.04570848154	0.0710366092	0.084892604	0.2611487954	0.1144616156	0.0794415924	0.1892490216	0.02817580858
a46	0.073778287	0.03319996006	0.0513576966	0.0889246388	0.1058165666	0.094601408	0.1819984504	0.1264295726	0.05579969134	0.16834137548	0.01975235616
a20	0.1124884402	0.043708095	0.0640031778	0.070098838	0.0961511508	0.105292089	0.213576072	0.1158010096	0.0583094729	0.0983971058	0.02217456122
a46	0.0459029536	0.0395386762	0.0590256912	0.0565424512	0.0840053058	0.0958276034	0.1876395492	0.2400622676	0.0534052608	0.1063382566	0.0317120106
a31	0.0480118654	0.0554642768	0.0590237506	0.0569220654	0.0881726954	0.102460828	0.172513612	0.234014422	0.063637611	0.0846764662	0.0351024274
a7	0.1261606598	0.068868807	0.0635190454	0.0704831314	0.06749860306	0.084713913	0.092267108	0.127253868	0.0532650288	0.181323837	0.064645993
a31	0.0616061588	0.0577825452	0.056088864	0.054267591	0.0767614066	0.0971953504	0.16266532	0.231402542	0.0736223364	0.0839157272	0.04469218112
a39	0.10101471332	0.0785881712	0.0812998268	0.0914816212	0.067971106	0.0885919634	0.1277631876	0.139102211	0.0602456078	0.0827900888	0.08115148962
a31	0.0999577574	0.088386348	0.0745328538	0.0746334776	0.098181951	0.0979317098	0.144422756	0.1240944546	0.0742036428	0.0749390458	0.04871600592
a15	0.09943811632	0.1028648064	0.095783	0.1012253754	0.0735560852	0.087844596	0.11691382	0.0988268126	0.0701342444	0.0664188656	0.08699425866
a20	0.1100963656	0.106517683	0.0814055608	0.0845242304	0.108303304	0.09667608	0.1161629966	0.0948908116	0.073119868	0.0751233916	0.05317967956
a35	0.1145010556	0.1025526584	0.0727613972	0.071222654	0.0820591186	0.083281048	0.100164028	0.1655239134	0.0776305592	0.076748832	0.053554721
a28	0.1077150378	0.082130234	0.0637459056	0.06292574	0.0877358204	0.0914263482	0.112388098	0.150605722	0.098373773	0.0870624086	0.0558908832
a31	0.072323986	0.0615534522	0.038617002	0.0376419468	0.046039689	0.0578022006	0.125308964	0.1806012296	0.1569509926	0.141056364	0.0821041648
a0	0.1589492582	0.0752261012	0.0497470604	0.044820935	0.0413311408	0.0470132602	0.085158116	0.0686405464	0.1146425638	0.15103716	0.1634338572
a31	0.13070613	0.110587556	0.0721646352	0.0486625352	0.063256968	0.0597733678	0.1164108364	0.0933872468	0.145895758	0.0922252136	0.0669298008
a20	0.1317359278	0.1091397312	0.0761914746	0.069431146	0.058909079	0.0612415104	0.0707545532	0.061402154	0.09577523	0.114377469	0.1510416928
a41	0.141284136	0.112893484	0.0852055	0.080872544	0.0883258148	0.081609557	0.0877004734	0.0858191536	0.0904303228	0.0831019838	0.0627570336
a39	0.131092958	0.1047961368	0.078445426	0.075397047	0.0789357834	0.080990576	0.0880418668	0.1139916086	0.0923995326	0.091045917	0.0648631592
a31	0.144019994	0.0912936138	0.057108709	0.0538296916	0.0589892164	0.0594840964	0.1032205608	0.119390101	0.11606482	0.110860538	0.085738674
</S>	0.0980083736	0.0952577728	0.0666702288	0.0570466548	0.0502231633	0.0511786624	0.0730015218	0.064951574	0.128834979	0.146819102	0.1680079332
