 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.0842414762	0.1747284556	0.40795751614	0.08367809129	0.026145444476	0.0168383582468	0.01610622302	0.185494861053	0.004809596716
a31	0.2866866328	0.2305685248	0.1285233704	0.1522795218	0.0109006449104	0.101913245008	0.035486524188	0.0411830391	0.012458545148
a20	0.01825360334	0.033203148781	0.0305234316326	0.20518190613	0.0375077066992	0.127207170209	0.13081865808	0.395972808323	0.0213315802391
a29	0.056071055408	0.0347451144	0.06090207694	0.0578991556	0.0085644837604	0.309565754459	0.082516530756	0.37321344318	0.0165223832886
a37	0.026221168556	0.059878443956	0.0836741949	0.05842564198	0.0145007903948	0.24180244622	0.04515924707	0.451410681803	0.018927387374
a8	0.03708454104	0.1155257108	0.102683485	0.060837912	0.032407636128	0.154712594494	0.02841418216	0.435855200552	0.03247873482
a20	0.06166453956	0.1493065996	0.2454365456	0.0713403322	0.03567025026	0.161943657816	0.0279146838	0.23155571768	0.01516771702
a31	0.0342202086	0.1422538168	0.162533329	0.1522555808	0.043404218412	0.119677568631	0.05858291406	0.1622641774	0.1248081944
a29	0.02379667656	0.03890885912	0.0926957468	0.114411498	0.034663950704	0.201768100414	0.02168717972	0.45842503406	0.01364297588
a37	0.11303864948	0.09193751858	0.2395204016	0.1219455742	0.035939862696	0.162897430192	0.08499822752	0.1309904744	0.01873187016
a29	0.0293681478	0.083240021	0.1669765448	0.1596057018	0.04845556764	0.109780720805	0.09140887396	0.2915919751	0.0195724972
a31	0.0280193818	0.1127992002	0.3274196648	0.11126992492	0.080076795976	0.0616825062256	0.08319920772	0.146221578	0.0493116672
a20	0.02463547596	0.0227966701	0.2068359976	0.071928442	0.03408751608	0.145443265768	0.05794910098	0.3964181082	0.03990541592
a31	0.2287645312	0.0794381727	0.1030732834	0.12317314106	0.0246574673	0.074812105632	0.15944439096	0.142673209	0.06396375842
a37	0.0475110462	0.0379998672	0.155542807	0.0454875772	0.0309533602	0.08893343456	0.0917146286	0.4159876156	0.0858697128
a46	0.187699571	0.23540016296	0.05050646112	0.1086237652	0.021483489	0.06973252624	0.17115325416	0.0777625614	0.0776382286
a31	0.1109124956	0.317401872	0.0507855362	0.0642938538	0.0219702736	0.1214025088	0.1202371282	0.119231618	0.073764743
a0	0.06240410948	0.2106523804	0.0657796174	0.0524514992	0.043745941	0.1249497884	0.069211393	0.2023307654	0.168474526
a31	0.0764367723	0.3489802422	0.1024158992	0.04321203674	0.02028688398	0.09110421336	0.14842463896	0.08212638464	0.08701296548
a1	0.0603350328	0.1780047964	0.081563504	0.0577837588	0.0501908828	0.1181733402	0.0926377274	0.1807537206	0.1805572756
a13	0.066705557	0.3243306188	0.1408874412	0.0432618246	0.0276227088	0.0823629442	0.15933795646	0.0650668786	0.09042407824
a39	0.114213271	0.207579182	0.1914203996	0.065330663	0.0442007826	0.0715121998	0.1103922978	0.1245793718	0.0707718306
a18	0.1432049836	0.1102997836	0.2108275068	0.0741732202	0.040715791	0.05558917384	0.0983838312	0.189845042	0.076960649
a8	0.089654954	0.0788500758	0.2328478682	0.0597194848	0.0409456552	0.0452369062	0.1077970092	0.273311912	0.0716361194
a28	0.095959926	0.0768211474	0.324614124	0.114819658	0.0662112294	0.05877464404	0.0905204932	0.1265615344	0.045717239
a31	0.131302525	0.221664866	0.1440294268	0.082960577	0.0350368288	0.04519611136	0.1239244184	0.1450663382	0.0708189036
a8	0.09603004	0.0897531586	0.399540872	0.0669828368	0.04603347372	0.04476538144	0.08036399656	0.086395292	0.09013495916
a37	0.2120709578	0.143269222	0.1946291872	0.0856584596	0.0568115352	0.050531944	0.083569938	0.1131314272	0.0603273276
a31	0.1060225838	0.098978182	0.295760053	0.0919763366	0.0506738626	0.0473439984	0.0853621172	0.1490176032	0.0748652924
a21	0.0998295108	0.0966108476	0.377719593	0.058660938	0.0478038974	0.0433739298	0.0811731388	0.0987343748	0.0960937362
a31	0.1472625712	0.126111668	0.238140432	0.077340956	0.0485752602	0.050667615	0.0876024756	0.1467654034	0.0775335668
a20	0.109543214	0.117210864	0.189180274	0.0648390998	0.0907674024	0.0734504376	0.093580228	0.13829658	0.123131891
</S>	0.1508767232	0.184739824	0.1769156072	0.0728021568	0.0546085152	0.0573470042	0.0699733062	0.1482888928	0.084447997
