 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a20	0.16608881094	0.003321372236	0.003430524098	0.00730295936	0.154690637672	0.013269712167	0.023051827684	0.03451685336	0.04427310382	0.0458090252	0.06346876546	0.087118763	0.3395717606	0.014085851239
a31	0.17285900054	0.0017212181258	0.0065986645724	0.0217591092	0.0584573580188	0.038381626472	0.06128815212	0.02215545566	0.0294817948	0.206289732	0.03875077006	0.126529766	0.1815268149	0.0342005368
a10	0.0047096541912	0.000543057100468	0.000605654622464	0.0107337458022	0.107777864737	0.064152152815	0.024921865092	0.036366175394	0.098814832896	0.2870693444	0.073084324	0.22292609464	0.05925404928	0.009041183608
a17	0.100757786932	0.0066031577072	0.00788006551208	0.020442104404	0.152179870988	0.024669343832	0.0572970704	0.0419584254	0.115653378	0.246163545	0.01606602784	0.06955804474	0.1328286236	0.00794257878
a20	0.07462591336	0.002205812526	0.0046809669116	0.01324759704	0.1052297228	0.012537033044	0.02093357612	0.1090770252	0.1232308988	0.322327569	0.03054933436	0.0690307198	0.08037458164	0.03194926636
a31	0.03998070046	0.00047602595394	0.0044021541224	0.03555687456	0.1469876016	0.054526347436	0.0168814294	0.0886593547	0.1042303576	0.279241456	0.0447070764	0.0377575894	0.09542090024	0.05117213736
a0	0.00424159344	0.0017460737338	0.0033735018324	0.149317182324	0.4483306235	0.0449630585116	0.02938411776	0.03927096158	0.02521090736	0.0503200488	0.02380597336	0.025220689188	0.153789335734	0.001025967206
a7	0.02325008086	0.000361237416	0.004610699778	0.136074714168	0.178110695	0.0289017454572	0.02331854796	0.01983357174	0.0512592327	0.2527974416	0.0321379452	0.06753603	0.150029260792	0.0317787294
a20	0.031462096978	0.000639372156	0.01257918596	0.08372904912	0.1525015268	0.0503088781492	0.0285162206	0.0269784846	0.045702564	0.3402741906	0.04649058256	0.0323496148	0.10248223662	0.04598592982
a23	0.009130296584	0.0003117843516	0.0058879693532	0.04933635452	0.2002774772	0.0546909028836	0.056651384472	0.04497216268	0.0370502802	0.091854535	0.020386819504	0.0649615988	0.34344703436	0.02104138918
a31	0.103291829812	0.000378607978	0.0108733382512	0.034148957522	0.1589242176	0.0441596109696	0.020079147788	0.023166369432	0.02905204578	0.1093988056	0.01458701022	0.12144857628	0.30423121934	0.0262602588
a8	0.0235731574	0.0138343623634	0.022160244853	0.04629489449	0.2148665582	0.039198708932	0.08937516764	0.03805744786	0.02476063208	0.113715621	0.02679026364	0.0693138283	0.21315173252	0.064907375068
a31	0.01005294591	0.000427146728	0.001895023758	0.008082260942	0.1115299008	0.0195412404512	0.025666903832	0.0391682572	0.06047061068	0.189049244	0.043004328792	0.1254468418	0.32437779032	0.0412875266
a8	0.02207145384	0.029312570038	0.018551006984	0.032166645596	0.0461986842	0.01797644542	0.086673421	0.05822411006	0.03959080934	0.14881778	0.05219734832	0.1089828186	0.2749540198	0.0642828486
a31	0.01878773096	0.002554515516	0.008525353548	0.0308452339	0.07153323916	0.02239404168	0.02545456552	0.0286622896	0.0386379066	0.327309368	0.03713246684	0.0510581752	0.30899982804	0.02810531822
a10	0.024159592632	0.02070834354	0.01106061413	0.01401291011	0.00813826308	0.01437245592	0.0648578314	0.1014807994	0.07080880612	0.3756860232	0.0787261328	0.0532138652	0.1163004978	0.04647383424
a31	0.04746638828	0.01739029148	0.01465451098	0.016852625272	0.030928701	0.0129640152	0.0103985534	0.0320089888	0.0378226408	0.204807308	0.064114985	0.1062666448	0.27791727294	0.1264070695
a8	0.051871465064	0.02054441972	0.018132813012	0.04094174336	0.01551766252	0.01986303892	0.0306452814	0.0367057842	0.049728534	0.379798632	0.16270526216	0.0579977454	0.08368676954	0.0318608376
a10	0.0537894364	0.0113445567	0.02042219794	0.033838183796	0.0544388172	0.02184515668	0.0248061626	0.0275375306	0.03299861424	0.2375360188	0.05721923096	0.07324256	0.3206781678	0.03030336862
a29	0.0343088216	0.02148229916	0.0283229186	0.0211507894	0.0497013656	0.02490984292	0.0254117066	0.0400672212	0.0480806374	0.3721005932	0.0993307104	0.1048395312	0.07472213238	0.0555713854
a31	0.0372294246	0.0190553768	0.01904174964	0.02356205064	0.075586432	0.0336210396	0.0377377784	0.0569872414	0.042969314	0.278088174	0.0797392724	0.1198270892	0.1378671098	0.03868799014
a18	0.12003933144	0.02971372624	0.04380448752	0.04794308068	0.0329622678	0.0385936626	0.0471083658	0.067363028	0.0728811464	0.275196104	0.081002826	0.0640785086	0.0606823328	0.0186311472
a24	0.1065062056	0.0206002218	0.02203239372	0.0278091786	0.0843905372	0.0440960548	0.0413218748	0.0510725796	0.0504048426	0.1399478952	0.0590615524	0.0758904344	0.2443761624	0.03249005432
a31	0.0341604716	0.013384742	0.01452282144	0.02094596872	0.0801043032	0.0416761688	0.0622239998	0.076805448	0.0522046556	0.202903112	0.04694374728	0.095980274	0.23158351	0.02656079952
a13	0.09532504816	0.031777996	0.0315002906	0.03116095868	0.0314800314	0.0479209324	0.0479726738	0.058361855	0.0810871914	0.2796499816	0.0639242956	0.0701814758	0.0920911506	0.03756612924
a20	0.1072440066	0.02702986632	0.0270837058	0.0291839268	0.150538005	0.0502834202	0.0605841508	0.0662618696	0.0538550676	0.099391662	0.0463565448	0.05661734092	0.194902565	0.03066783884
a31	0.037063981	0.0305058888	0.02782081496	0.02879691656	0.064217718	0.05167287392	0.0672976032	0.087358244	0.0629933764	0.110400242	0.0459520144	0.081706834	0.2751052986	0.02910819424
a7	0.06479135536	0.035370964	0.029925338	0.02579297276	0.0358085036	0.0509535374	0.0540916586	0.056228345	0.072109956	0.300333626	0.0556441206	0.067877194	0.0804291378	0.07064325016
a39	0.0589863812	0.03285544116	0.02816176992	0.02873307644	0.085373732	0.0425715622	0.0537462002	0.0589703716	0.0470177422	0.0923949358	0.04929791004	0.0695980354	0.316935008	0.0353578271
