 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.373217648377	0.022158400366	0.171170227078	0.120918907826	0.02820795534	0.01028650562	0.00417349932	0.00558815968	0.00725048188	0.01258390902	0.0206661704	0.05981102172	0.16396709406
a31	0.2941611546	0.057602437	0.045436049962	0.1449420062	0.067382981	0.0401986571623	0.002356246496	0.0104933362437	0.0219157392134	0.06524040526	0.1362079146	0.0834913921	0.030571680972
a7	0.27376466506	0.01697626356	0.07676294114	0.04818489866	0.03897483126	0.0473492067814	0.01249709904	0.0214131588642	0.0140449176568	0.051409920428	0.19260884918	0.20264480236	0.0033684289
a20	0.376863468	0.02080910584	0.041239602824	0.0403335382	0.0221578393	0.054194624296	0.00353776021	0.0188802761986	0.0117096335931	0.06780754868	0.23977297212	0.097923586686	0.00477004102
a17	0.31723474544	0.014292096	0.169285436646	0.1282351364	0.03724482894	0.0214210608332	0.004026202132	0.023884433647	0.0084012398932	0.01895565804	0.0870258852	0.13739794892	0.032595381912
a39	0.35254180908	0.0836419648	0.139317834055	0.137163765	0.0267508558	0.0311118571728	0.00782887222	0.06057004654	0.0162232480688	0.0292437564	0.054575738	0.03023596452	0.030794248626
a31	0.15686580896	0.05244101364	0.189250962154	0.11483073222	0.02383365428	0.033987496448	0.016229690332	0.06592919354	0.042520137916	0.07215980928	0.0920188004	0.096787204	0.04314546668
a13	0.2119577726	0.12669415952	0.180909476058	0.1672980402	0.0555980442	0.0157730853666	0.00343395545	0.023923953646	0.01381233662	0.02333912134	0.11241420988	0.05560148422	0.00924436154
a17	0.2154794986	0.0451216574	0.300798656996	0.10284304486	0.0140685103	0.00561456828916	0.0108652425344	0.01530693982	0.0227838019015	0.140025755666	0.0689688888	0.01865514336	0.0394682856908
a3	0.190656141	0.04078152716	0.25312620782	0.13083654652	0.0159598076	0.0094129900477	0.007020923132	0.0222407533	0.020413438756	0.13933480322	0.10138899282	0.02047464068	0.048353242328
a18	0.163455538	0.09891462368	0.19881535268	0.1373006966	0.0477289336	0.0081021370706	0.022501941452	0.0384876386	0.022771955484	0.1011992226	0.1284701208	0.0236354028	0.008616408272
a31	0.093844842	0.04674192588	0.11897954936	0.1464686686	0.07208346242	0.0052630168248	0.0068309505312	0.02390773094	0.0196424974992	0.18229593	0.2472434708	0.0283214562	0.008376497712
a37	0.19155477064	0.050485749336	0.0737435373	0.07189119652	0.0856949142	0.0247581970588	0.010511178668	0.02369694056	0.0131621519184	0.0334843656	0.2859248762	0.1288731034	0.00621895906
a41	0.1392185756	0.05277528586	0.1779136366	0.2607931256	0.0398215733	0.0064133624366	0.009832497228	0.04134065308	0.017586097632	0.11498187898	0.1091710397	0.02373665072	0.00641561412
a35	0.09678938468	0.07287599308	0.1509294694	0.2794435902	0.0612046552	0.009180745828	0.008116767324	0.04142757	0.020520407604	0.1204057544	0.10658618184	0.02366154728	0.00885788732
a31	0.11975160072	0.04855254248	0.113665443	0.3187699158	0.0778832122	0.01283179248	0.011733753936	0.0562983884	0.0238917848428	0.0920995834	0.0921146773	0.02450195504	0.0079053278
a24	0.19055736224	0.0384361186	0.05988602468	0.14251629846	0.22322619034	0.0229956228	0.02016378252	0.03898077428	0.01793718328	0.0384873744	0.1262803218	0.06558850512	0.014944470264
a37	0.20065964	0.0416087868	0.0689360931	0.323020084	0.0545235298	0.021126589658	0.02084832268	0.0583796644	0.02218947744	0.060766844	0.07993828	0.03743726848	0.01056542426
a29	0.171355878	0.0506031226	0.0468916422	0.1308037056	0.0979483008	0.037212806	0.0229337954	0.0561315994	0.03491555084	0.0652590096	0.2146082654	0.0526218508	0.01871447768
a24	0.270888574	0.051650131	0.0715166776	0.1540446766	0.091825406	0.02977789976	0.0276926474	0.060359912	0.0298744702	0.052734204	0.094865732	0.042061817	0.0227078528
a46	0.327837816	0.0517637784	0.0786849664	0.15984776	0.0918852886	0.02506010402	0.02472754792	0.0425169594	0.0271326364	0.0466198174	0.061089407	0.04277224	0.020061634
a31	0.2785700208	0.0489286574	0.0844355284	0.093958982	0.1165103592	0.068902367	0.03004341108	0.0641284964	0.03837619716	0.0521824608	0.0567783444	0.0418177128	0.02536747952
a20	0.1191593288	0.0310818418	0.1517633708	0.1917924104	0.0681678348	0.058098801096	0.0364338006	0.0667422168	0.0252685452	0.0385188224	0.08230514	0.06916654972	0.0615013354
a31	0.2440721422	0.0491111378	0.0433398488	0.0839577636	0.131054146	0.0554770652	0.0519832424	0.0680811132	0.0353503504	0.0491410068	0.084807871	0.0691855846	0.03443870948
a0	0.1468241292	0.0444353504	0.053064563	0.0935213954	0.046610275	0.03656587224	0.0385238268	0.0542000874	0.0422615012	0.0712843156	0.1142935534	0.1320197164	0.1263954028
a31	0.102682613	0.0763242818	0.0498618818	0.0626192186	0.1205026708	0.073980458	0.0689770372	0.0827940374	0.0421343646	0.046981485	0.090797357	0.1309842648	0.05136035
a46	0.1216547816	0.0489729776	0.047497982	0.0625531366	0.0472466302	0.0372394854	0.0414076658	0.0429991774	0.0511734334	0.062697141	0.1208154	0.172690978	0.1430512152
a33	0.0906174024	0.0778484768	0.0563634084	0.0597383108	0.0799537152	0.0655368148	0.0663721974	0.0713666352	0.0538297132	0.0559539166	0.100330552	0.161877256	0.0602115674
</S>	0.0752381676	0.071643232	0.0596911394	0.061879876	0.065419514	0.059449556	0.072280746	0.0706057508	0.0621312712	0.069617754	0.0978905226	0.1777398016	0.0564126906
