 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a17	0.133524	0.139184	0.139435	0.138303	0.119623	0.127666	0.115513	0.0867506
a20	0.0609404	0.209626	0.202516	0.196159	0.185112	0.10075	0.0340873	0.0108084
a28	0.152067	0.130465	0.0918485	0.170364	0.168922	0.157023	0.0950834	0.0342269
a7	0.172785	0.0948742	0.0537953	0.180176	0.179999	0.176292	0.102216	0.039863
a20	0.165098	0.08207	0.0457938	0.174379	0.178948	0.190551	0.116804	0.0463569
a31	0.163422	0.0839602	0.0498325	0.172599	0.176354	0.183551	0.119527	0.0507537
a11	0.216627	0.106516	0.0400958	0.196943	0.166989	0.149721	0.0857584	0.0373493
a31	0.17437	0.103029	0.0620351	0.179503	0.17668	0.163474	0.0953628	0.0455459
a11	0.236239	0.127627	0.0468468	0.204124	0.149515	0.12072	0.0774151	0.0375133
a41	0.182779	0.118587	0.0713799	0.184005	0.173981	0.145707	0.0801844	0.0433769
a8	0.167712	0.101004	0.0633319	0.171662	0.169401	0.16359	0.106247	0.057052
a30	0.141522	0.0875093	0.0602147	0.147046	0.149871	0.155983	0.14619	0.111664
a31	0.153274	0.0936059	0.0629176	0.159131	0.160548	0.162661	0.130045	0.0778175
a13	0.208279	0.111545	0.0537839	0.198228	0.164565	0.135122	0.0809681	0.047509
a31	0.160364	0.10316	0.0689886	0.164663	0.163673	0.159977	0.114012	0.0651633
a41	0.233781	0.154086	0.0707783	0.201181	0.126288	0.0974058	0.0711799	0.0452992
a20	0.175299	0.127134	0.0844009	0.175186	0.16381	0.141054	0.0818524	0.0512637
a31	0.159969	0.110634	0.0756453	0.163692	0.1601	0.15553	0.109818	0.0646113
a20	0.235708	0.1621	0.0782424	0.201448	0.11311	0.0914686	0.0711103	0.0468134
a31	0.173414	0.142022	0.0992447	0.171775	0.155695	0.131506	0.0761538	0.0501896
a13	0.266926	0.224202	0.0979771	0.183821	0.0567323	0.0625146	0.0659067	0.0419201
a24	0.167354	0.173312	0.126817	0.159344	0.133644	0.119107	0.0709897	0.0494321
a18	0.180359	0.158975	0.11254	0.176424	0.143416	0.113324	0.0671239	0.0478384
a31	0.150098	0.12798	0.0870474	0.156573	0.146787	0.150241	0.112678	0.068596
a8	0.239268	0.236847	0.119693	0.185184	0.0479438	0.0575449	0.0672333	0.0462856
a31	0.139434	0.234421	0.128299	0.126382	0.101564	0.117788	0.0914433	0.0606678
a8	0.281954	0.403477	0.118631	0.0944259	0.0117704	0.0206148	0.0424942	0.0266335
a31	0.144001	0.331159	0.145466	0.119542	0.0732219	0.0841941	0.0574681	0.0449479
</S>	0.265289	0.470189	0.105937	0.0710339	0.00950936	0.0167109	0.0389189	0.0224119
