 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.11994	0.148163	0.147144	0.149385	0.149119	0.147627	0.138622
a0	0.201819	0.275291	0.233684	0.138893	0.0817673	0.0524831	0.0160622
a31	0.171935	0.155874	0.144016	0.147166	0.139288	0.139128	0.102593
a13	0.22459	0.209415	0.178581	0.156016	0.103198	0.0751354	0.0530639
a31	0.180827	0.16271	0.148318	0.150403	0.137824	0.129406	0.0905111
a8	0.223513	0.209728	0.177852	0.154656	0.10162	0.0754807	0.0571504
a31	0.156325	0.151765	0.143933	0.146772	0.142366	0.143388	0.115451
a13	0.228575	0.233039	0.196636	0.145786	0.0828312	0.0637932	0.0493389
a31	0.167166	0.166874	0.160168	0.159102	0.14716	0.120199	0.0793316
a17	0.222492	0.235152	0.197273	0.145317	0.082809	0.0648712	0.0520856
a31	0.152626	0.164243	0.159727	0.159359	0.150633	0.126829	0.0865834
a13	0.222576	0.25881	0.202986	0.129083	0.0703212	0.0631468	0.0530776
a31	0.149091	0.175435	0.171821	0.16818	0.15251	0.111163	0.0718007
a28	0.204245	0.277408	0.205063	0.122796	0.0665696	0.0652126	0.0587061
a10	0.144191	0.20117	0.193684	0.178512	0.137825	0.0840525	0.0605651
a31	0.136714	0.19257	0.185224	0.176779	0.147968	0.0955383	0.0652066
a30	0.139557	0.289056	0.20765	0.135749	0.0750007	0.0763234	0.0766644
a31	0.126187	0.21485	0.204553	0.181547	0.129836	0.0801964	0.062831
a20	0.123201	0.332915	0.202298	0.113995	0.061721	0.0774921	0.0883772
a28	0.0916792	0.200545	0.201163	0.191078	0.154159	0.0926125	0.0687627
a31	0.0943022	0.195603	0.192021	0.186061	0.158725	0.101886	0.0714029
a35	0.110707	0.338599	0.199152	0.112872	0.0610513	0.0796561	0.0979619
a31	0.0632354	0.165064	0.176635	0.185299	0.187526	0.133597	0.0886438
a46	0.113109	0.374027	0.190653	0.09582	0.0506218	0.0737213	0.102047
a31	0.0586964	0.159758	0.175222	0.187482	0.195924	0.13362	0.0892975
a10	0.10914	0.389379	0.185295	0.0897618	0.0471087	0.0716386	0.107677
a8	0.0874704	0.217001	0.207341	0.188477	0.139995	0.0879396	0.0717756
a31	0.0522329	0.146614	0.158313	0.170281	0.184718	0.162662	0.125179
</S>	0.0955883	0.35601	0.188081	0.105598	0.0549124	0.0787617	0.121049
