 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
a31	0.0751807	0.0866904	0.0873918	0.0876434	0.0869246	0.0848905	0.0824705	0.0852398	0.0828533	0.0860684	0.0801221	0.0745245
a11	0.0401117	0.108265	0.0541114	0.113213	0.117541	0.180799	0.135462	0.112183	0.0444871	0.0624746	0.0240081	0.00734501
a15	0.0987773	0.108099	0.105774	0.107064	0.102803	0.0856281	0.0773341	0.0773703	0.0708175	0.0860245	0.0499801	0.0303295
a11	0.0899059	0.0965551	0.095936	0.0962403	0.0938794	0.0768553	0.0721955	0.0753339	0.0842754	0.092843	0.0697209	0.0562592
a13	0.0943081	0.101512	0.100356	0.100999	0.0979382	0.0770598	0.0704723	0.0725878	0.0813504	0.0942247	0.0628397	0.046352
a7	0.100419	0.108426	0.107052	0.106858	0.101406	0.0691958	0.0613662	0.064085	0.0807639	0.0999255	0.0569965	0.0435059
a18	0.102858	0.111651	0.109933	0.109854	0.103754	0.0699173	0.060626	0.0626693	0.0776844	0.099681	0.0528774	0.0384946
a31	0.0996301	0.107036	0.105811	0.105618	0.100657	0.0706095	0.0629419	0.0658219	0.0808594	0.0985532	0.0580015	0.0444612
a11	0.122511	0.134454	0.129166	0.127888	0.114112	0.0743012	0.0535878	0.0500763	0.0522315	0.0831391	0.0331222	0.0254106
a39	0.0988908	0.106825	0.105293	0.105623	0.10146	0.0824372	0.0737719	0.0747904	0.0730446	0.0886587	0.0531418	0.0360644
a31	0.0891386	0.0953971	0.095038	0.0950168	0.0926846	0.0757437	0.0711398	0.0747563	0.0847212	0.0926305	0.0714244	0.0623088
a11	0.122319	0.132242	0.126231	0.125032	0.111797	0.0840752	0.0596598	0.0542903	0.0485355	0.0735132	0.0344767	0.0278279
a18	0.0984427	0.107285	0.105841	0.105922	0.101507	0.0846829	0.0752497	0.0760406	0.0705535	0.0862735	0.0519853	0.0362161
a15	0.0926396	0.0999188	0.0993481	0.099329	0.0964608	0.0794995	0.0727075	0.0752955	0.0800155	0.0917318	0.0639341	0.0491197
a31	0.0845174	0.0920378	0.0919347	0.0919605	0.0900252	0.0758247	0.0719076	0.0761745	0.0857079	0.0912819	0.0760049	0.0726229
a11	0.116557	0.124515	0.120186	0.119252	0.109233	0.0887672	0.0660439	0.0610353	0.0512652	0.0743057	0.0378975	0.0309422
a35	0.0941489	0.103019	0.102189	0.102183	0.098717	0.0839464	0.0758705	0.0777422	0.0746502	0.0881295	0.057678	0.0417267
a8	0.0850771	0.0935947	0.0934872	0.0935475	0.0915356	0.0789002	0.0742336	0.0781173	0.0839097	0.0907408	0.073325	0.0635312
a31	0.0791314	0.089779	0.0899048	0.0900762	0.0882809	0.0775245	0.073806	0.0789226	0.0857406	0.0898527	0.0794155	0.0775659
a17	0.109052	0.116031	0.113367	0.112768	0.105983	0.092716	0.07284	0.0683311	0.0554766	0.0767859	0.0426485	0.0340001
a31	0.0834938	0.0959748	0.0958957	0.0960158	0.0932738	0.0781412	0.072508	0.0777744	0.0837094	0.0921512	0.0711739	0.0598882
a46	0.116221	0.126307	0.120798	0.119607	0.107905	0.0955371	0.0685525	0.0613092	0.0461219	0.067365	0.0374775	0.0327979
a31	0.0699434	0.0965408	0.0970903	0.0978277	0.0935958	0.0804238	0.0729045	0.0832266	0.0834969	0.0927725	0.0734451	0.0587325
a24	0.113786	0.127602	0.121911	0.120782	0.108423	0.0969029	0.0683816	0.0604629	0.0444678	0.0667255	0.0373866	0.0331687
a31	0.109042	0.127738	0.122482	0.121772	0.109156	0.088242	0.0668192	0.0641702	0.0508905	0.071116	0.0375026	0.0310698
a17	0.114317	0.132864	0.12642	0.125098	0.110741	0.0960506	0.0628626	0.0549201	0.0416926	0.0666498	0.0355615	0.0328217
a11	0.0786363	0.107482	0.10716	0.107675	0.101437	0.0875654	0.0756948	0.0825547	0.0698388	0.0863081	0.0551123	0.040536
a15	0.0830512	0.102402	0.10226	0.10252	0.0986782	0.0887381	0.0788939	0.0826667	0.0724823	0.0865177	0.0584607	0.0433287
a31	0.0684389	0.0930999	0.0939541	0.0945412	0.0912949	0.0773009	0.0707201	0.0805927	0.0862731	0.0933272	0.0775653	0.0728916
a20	0.106735	0.127896	0.123565	0.122747	0.111026	0.0963964	0.0659273	0.0594084	0.044821	0.0706589	0.0372557	0.033563
a15	0.0855306	0.112847	0.112053	0.112265	0.10548	0.091671	0.0743942	0.0765487	0.0616376	0.0824956	0.0479142	0.0371631
a31	0.0644733	0.0925848	0.0937116	0.0944662	0.0909626	0.0776186	0.0706121	0.0819185	0.0865065	0.0934862	0.0788374	0.0748223
a24	0.102352	0.12762	0.123928	0.123279	0.111813	0.0971345	0.0657562	0.0598636	0.0450012	0.0718606	0.037408	0.0339853
a41	0.0984136	0.128301	0.124678	0.124343	0.1121	0.0888427	0.0641478	0.063123	0.0510078	0.0755796	0.037653	0.0318115
a46	0.0817661	0.112617	0.112324	0.112684	0.105939	0.0904546	0.0726603	0.076166	0.0632792	0.085143	0.0490312	0.0379356
a23	0.0631371	0.094034	0.0952109	0.0961406	0.0920833	0.0796692	0.0717239	0.0837861	0.085058	0.0935597	0.0776612	0.0679362
a31	0.0603252	0.089655	0.0909661	0.0918527	0.0884225	0.0771627	0.0705904	0.0830379	0.0873026	0.0924073	0.0831727	0.0851046
a15	0.0916916	0.119367	0.118465	0.118384	0.110773	0.0943609	0.0675195	0.0657601	0.0538137	0.0816542	0.0420272	0.0361843
a18	0.0505976	0.0959349	0.0983234	0.100026	0.0931293	0.0721134	0.0615937	0.0812286	0.088903	0.100066	0.079585	0.0784998
a46	0.0706979	0.094111	0.0951537	0.0956464	0.0930019	0.0809144	0.0726802	0.0806157	0.0838557	0.092639	0.0737465	0.0669377
a8	0.0649298	0.0951326	0.0961939	0.0969766	0.0925944	0.0741628	0.0660419	0.0781729	0.087443	0.0964128	0.0773218	0.0746174
a31	0.0592843	0.0919853	0.0933106	0.0943706	0.0898545	0.0749609	0.0671404	0.0812016	0.0878559	0.0949177	0.0825319	0.0825862
a39	0.0865661	0.112914	0.113252	0.113377	0.108158	0.0938124	0.0690744	0.0688407	0.0603504	0.0870387	0.047276	0.0393403
a31	0.0541187	0.0949896	0.0969634	0.098412	0.0925423	0.0748936	0.0649247	0.0822889	0.0877754	0.0977175	0.0796044	0.0757694
a20	0.0890213	0.128716	0.126919	0.12673	0.115047	0.0970063	0.062084	0.0598267	0.0460805	0.0762323	0.0369955	0.0353417
a31	0.0588239	0.10681	0.10854	0.110123	0.101939	0.0830686	0.0676043	0.083601	0.0758681	0.0948768	0.0610943	0.0476513
a14	0.0738193	0.136703	0.136034	0.136405	0.120296	0.0964532	0.0553726	0.0557977	0.0420189	0.0766834	0.0341613	0.0362555
a11	0.0524085	0.112865	0.115525	0.117735	0.106499	0.0830331	0.0635905	0.0829862	0.071024	0.0949722	0.0545546	0.0448068
a31	0.0409396	0.105655	0.110421	0.113423	0.10205	0.0738342	0.0567807	0.0833338	0.0833277	0.105406	0.0659465	0.0588827
a14	0.0531264	0.137967	0.142555	0.14448	0.12618	0.0929661	0.0493548	0.0559793	0.0426277	0.0842981	0.0322767	0.0381888
a31	0.0403691	0.114944	0.120434	0.123949	0.109351	0.0787929	0.0563856	0.082767	0.0716856	0.101042	0.0528587	0.0474214
a39	0.0370866	0.141614	0.153111	0.157255	0.133219	0.087454	0.0403928	0.0519307	0.039767	0.0903702	0.0280959	0.0397039
a31	0.0229945	0.105728	0.117287	0.126208	0.0991908	0.0597172	0.0413748	0.0856353	0.0833603	0.121791	0.0687332	0.0679801
a46	0.0304917	0.140627	0.157404	0.163295	0.136141	0.0836426	0.0367728	0.0512253	0.039027	0.0945274	0.0260192	0.040827
a31	0.0201864	0.104854	0.120196	0.133993	0.0951611	0.0515018	0.0348406	0.0809785	0.0804246	0.134307	0.0705897	0.0729674
a35	0.0238641	0.141756	0.165592	0.17414	0.140196	0.0783198	0.0306861	0.0468429	0.0357838	0.0983452	0.0228445	0.0416294
a46	0.0151175	0.111842	0.135556	0.151408	0.107236	0.0495361	0.0292981	0.0781392	0.0726519	0.137302	0.0485004	0.0634128
a15	0.0151664	0.103487	0.124148	0.139041	0.0987421	0.0480374	0.0306876	0.0817858	0.0815688	0.139436	0.0610551	0.076846
a0	0.0120442	0.0956878	0.12173	0.137286	0.0975545	0.042025	0.0263235	0.0795463	0.0888315	0.145671	0.0568204	0.0964794
a20	0.0146147	0.097665	0.119831	0.130349	0.102866	0.0492486	0.0314786	0.0804657	0.0922036	0.134121	0.0547249	0.0924316
a8	0.0165046	0.102003	0.123648	0.132246	0.109544	0.0542106	0.0332281	0.0748624	0.0891276	0.131822	0.0497331	0.0830708
a39	0.0148931	0.0957787	0.113413	0.126133	0.0909525	0.0416997	0.0274473	0.0742493	0.091883	0.139743	0.0714319	0.112375
a31	0.0156765	0.0955234	0.112943	0.122019	0.0973789	0.0500353	0.0333284	0.0816336	0.09424	0.12861	0.0639743	0.104638
a39	0.016004	0.114435	0.148595	0.158965	0.133701	0.0645239	0.0289198	0.056462	0.0625567	0.13306	0.0283152	0.0544616
a31	0.014353	0.0960709	0.11487	0.12667	0.0946193	0.0453169	0.0295096	0.079295	0.0922815	0.13616	0.0664784	0.104376
</S>	0.0162672	0.130374	0.166892	0.179264	0.142879	0.0687877	0.0254944	0.0471514	0.0413711	0.116338	0.0208966	0.0442846
