 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
a31	0.0691958	0.0847725	0.0875197	0.0879384	0.0878368	0.087731	0.0874635	0.0869294	0.086461	0.0758284	0.0844105	0.0739132
a18	0.020742	0.0967713	0.110123	0.197023	0.181364	0.127977	0.0825958	0.0590495	0.0494958	0.0292227	0.0363742	0.00926082
a31	0.0899138	0.0957053	0.101607	0.106515	0.0970551	0.0809059	0.0624887	0.068588	0.0786042	0.0835313	0.0910698	0.0440162
a24	0.0963407	0.121391	0.129058	0.13621	0.12374	0.0986226	0.0640085	0.0569043	0.0543357	0.0427529	0.0569784	0.0196575
a31	0.0936666	0.112333	0.119554	0.126011	0.114531	0.0931454	0.0667039	0.0653361	0.0631757	0.0573724	0.0635286	0.0246427
a17	0.11328	0.119017	0.12853	0.136013	0.120147	0.092049	0.0584762	0.0533469	0.0526699	0.0431001	0.0591962	0.0241753
a31	0.0913821	0.0986847	0.103836	0.107856	0.0996674	0.0847956	0.0663135	0.070874	0.0772556	0.0770318	0.0836729	0.0386296
a20	0.107856	0.123347	0.128461	0.132285	0.123635	0.102278	0.0694916	0.0576849	0.0498644	0.033658	0.0490492	0.0223885
a7	0.0943171	0.105919	0.110098	0.113326	0.106938	0.0935603	0.073882	0.0733511	0.0706222	0.0619477	0.0672304	0.0288074
a31	0.0908611	0.0969438	0.102762	0.107131	0.0985229	0.0832401	0.0647791	0.0699662	0.0779416	0.0787882	0.0870731	0.0419909
a18	0.108087	0.117075	0.125487	0.131344	0.118706	0.0945116	0.0636274	0.0585659	0.0555361	0.0428648	0.0581804	0.0260135
a41	0.0883407	0.099513	0.103352	0.106072	0.100673	0.0897086	0.0737976	0.0762222	0.0778791	0.0718661	0.0774819	0.0350942
a31	0.0856658	0.0941727	0.0979072	0.100402	0.0954996	0.08576	0.0719242	0.0761661	0.0813824	0.0798257	0.0855222	0.0457718
a46	0.103489	0.116812	0.124457	0.129157	0.118854	0.0974072	0.068133	0.0618803	0.0561092	0.0412059	0.0557095	0.0267858
a20	0.0679392	0.0932334	0.0959797	0.0978986	0.0942307	0.0869751	0.0766517	0.0803764	0.084936	0.0806033	0.0874475	0.0537285
a31	0.0793614	0.0907655	0.0934557	0.0950435	0.0921476	0.0861195	0.0768332	0.0802018	0.0837117	0.0825322	0.0858695	0.0539586
a39	0.094231	0.11627	0.125407	0.130257	0.120007	0.0987063	0.0699947	0.0637344	0.0571548	0.0402842	0.0559146	0.0280402
a31	0.062755	0.0940608	0.0970949	0.0990126	0.0956099	0.0889204	0.0794241	0.0824001	0.0854369	0.0799548	0.0857926	0.049538
a24	0.0878379	0.125613	0.133322	0.13595	0.129264	0.109536	0.07883	0.0608415	0.048297	0.0218988	0.0440995	0.0245105
a31	0.0764426	0.114177	0.12082	0.124408	0.117558	0.102145	0.0796944	0.0730649	0.0625371	0.0458465	0.0555642	0.0277423
a17	0.0672769	0.124818	0.138599	0.142513	0.134547	0.112656	0.0796822	0.0613625	0.0492812	0.0193051	0.0451136	0.0248453
a31	0.0381938	0.101905	0.106754	0.109538	0.105669	0.0989527	0.0909742	0.0890835	0.0857412	0.0610441	0.0760757	0.0360683
a8	0.049416	0.136346	0.157796	0.162232	0.15084	0.117056	0.0754569	0.0493276	0.0403425	0.00677271	0.0356121	0.0188015
a24	0.0215638	0.100751	0.107211	0.111979	0.106572	0.100292	0.0995587	0.0941272	0.093209	0.0490529	0.0786903	0.0369934
a20	0.0414566	0.104448	0.112422	0.115309	0.11212	0.105779	0.096657	0.0889553	0.076251	0.0523206	0.062789	0.0314913
a41	0.0217023	0.0898373	0.1045	0.110395	0.104356	0.0954393	0.0861355	0.0874402	0.0908986	0.0744433	0.0887648	0.0460889
a31	0.0205527	0.0841433	0.103328	0.110923	0.10288	0.090984	0.0783712	0.0825449	0.0910286	0.0818435	0.0966664	0.0567335
a46	0.0130145	0.0894837	0.137683	0.152014	0.141009	0.121451	0.0941986	0.0777223	0.065439	0.0231441	0.0563292	0.0285106
a31	0.0125026	0.0910066	0.104728	0.114555	0.104049	0.0934414	0.0946812	0.0902283	0.0983941	0.0587542	0.0892333	0.0484273
a20	0.00745573	0.0920001	0.165513	0.186658	0.170964	0.136545	0.0907261	0.0539239	0.0434364	0.00377905	0.0331524	0.0158461
a8	0.0113389	0.0955902	0.11508	0.125271	0.115983	0.106289	0.105882	0.0943658	0.0879275	0.0436253	0.0691198	0.0295282
</S>	0.00895155	0.0837329	0.103422	0.11788	0.103753	0.0921858	0.100319	0.0913389	0.10256	0.0525411	0.0897179	0.0535988
