 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.142383	0.137973	0.145878	0.110706	0.0946246	0.071926	0.0871838	0.105597	0.103728
a24	0.0378805	0.0689712	0.182154	0.217788	0.271854	0.178859	0.0343623	0.00540319	0.0027268
a18	0.128057	0.147317	0.170734	0.0961111	0.125253	0.148431	0.113418	0.0538402	0.0168392
a31	0.149241	0.129634	0.14838	0.0781365	0.105133	0.130763	0.133495	0.092366	0.0328517
a37	0.179495	0.142048	0.168599	0.0831922	0.10274	0.12886	0.103234	0.0684349	0.023397
a21	0.156783	0.140933	0.162945	0.0838095	0.106472	0.124425	0.120696	0.0777308	0.0262066
a31	0.14931	0.118021	0.133689	0.0680703	0.0844588	0.0943428	0.129072	0.129619	0.093418
a37	0.181759	0.14032	0.164157	0.0820616	0.100025	0.11988	0.101246	0.0796705	0.0308814
a19	0.168417	0.141099	0.161772	0.0813442	0.0985942	0.107157	0.117275	0.0897987	0.0345421
a37	0.149432	0.127759	0.144679	0.0751853	0.0998691	0.117518	0.128534	0.107929	0.0490956
a31	0.161151	0.123126	0.140127	0.069301	0.088531	0.101464	0.124232	0.120986	0.0710817
a39	0.185042	0.144718	0.16319	0.0863547	0.0997556	0.103697	0.0924851	0.0832328	0.0415251
a35	0.163021	0.12869	0.149171	0.0742301	0.0748345	0.0705501	0.116724	0.121971	0.100809
a20	0.14837	0.118391	0.133819	0.0690895	0.0758988	0.0754125	0.118254	0.12914	0.131624
a31	0.142303	0.116248	0.128529	0.0689953	0.0846889	0.09019	0.121034	0.129304	0.118708
a33	0.182938	0.137368	0.156608	0.0767328	0.0902048	0.0941726	0.0997056	0.10221	0.0600588
a23	0.177809	0.120132	0.151761	0.0642924	0.0613171	0.057621	0.104393	0.121823	0.140851
a31	0.157758	0.118596	0.139776	0.0659685	0.0660699	0.062898	0.113001	0.128301	0.147631
a37	0.174227	0.138096	0.154848	0.0773256	0.0868164	0.0813997	0.0978458	0.110089	0.0793525
a31	0.179314	0.123984	0.149911	0.0570902	0.0656288	0.0673866	0.117479	0.130196	0.10901
a3	0.218217	0.163621	0.189875	0.0812113	0.0753599	0.056876	0.0700848	0.0853216	0.0594337
a11	0.211449	0.130405	0.170289	0.0500332	0.0540473	0.0504027	0.101593	0.119902	0.111879
a31	0.211634	0.116216	0.160026	0.0372756	0.0441767	0.0440979	0.10107	0.1309	0.154604
a37	0.287611	0.170002	0.225248	0.0526128	0.0405817	0.0244996	0.049342	0.0806519	0.0694506
a11	0.267638	0.131524	0.191663	0.0391882	0.0437243	0.0381485	0.0791823	0.105437	0.103495
a39	0.259231	0.109799	0.168608	0.0293335	0.0361076	0.0342951	0.0816259	0.120021	0.160979
a20	0.236728	0.105037	0.157916	0.0304598	0.0383398	0.0384829	0.0899533	0.123662	0.179422
a44	0.246383	0.108356	0.164987	0.0273432	0.0319899	0.0301766	0.0844719	0.126824	0.179468
a31	0.187099	0.106011	0.139598	0.043768	0.061532	0.0694609	0.108286	0.126742	0.157504
</S>	0.318506	0.15158	0.225448	0.0383321	0.0231703	0.0117511	0.0378581	0.0880984	0.105256
