 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.133524	0.139184	0.139435	0.138303	0.119623	0.127666	0.115513	0.0867506
a20	0.115175	0.327844	0.134401	0.206733	0.0928233	0.0801161	0.0307742	0.0121326
a31	0.177128	0.0988131	0.0562211	0.184127	0.181629	0.168777	0.0934725	0.0398322
a29	0.240315	0.139859	0.0456422	0.206878	0.149853	0.121739	0.0692731	0.0264418
a31	0.196579	0.106531	0.0512038	0.196363	0.181053	0.154412	0.0800876	0.0337714
a20	0.239892	0.125593	0.0424278	0.204777	0.15199	0.127203	0.0766792	0.0314377
a31	0.200699	0.122873	0.0624424	0.199044	0.175697	0.135399	0.0714204	0.0324261
a18	0.251447	0.140722	0.0467111	0.206369	0.136231	0.113134	0.0737926	0.0315941
a20	0.196022	0.126387	0.068524	0.19191	0.170296	0.136476	0.0733863	0.0369977
a31	0.174488	0.115621	0.0705711	0.175379	0.167457	0.155581	0.093002	0.0479007
a28	0.251381	0.149259	0.0540844	0.207054	0.127519	0.10394	0.0725273	0.0342346
a31	0.194522	0.128714	0.0730934	0.190653	0.166812	0.133175	0.0732299	0.0398003
a11	0.264156	0.177082	0.0646602	0.203266	0.100155	0.0879226	0.0691197	0.0336387
a24	0.190437	0.152406	0.0970613	0.183044	0.151849	0.118364	0.0665993	0.0402395
a38	0.194039	0.136734	0.0828914	0.189885	0.160124	0.122253	0.0702473	0.0438254
a31	0.145051	0.10308	0.0698781	0.148474	0.146643	0.153116	0.137418	0.0963399
a46	0.250679	0.201292	0.093514	0.193202	0.082445	0.0748704	0.0649708	0.0390259
a20	0.154667	0.144486	0.0976088	0.150348	0.137492	0.142548	0.107161	0.0656886
a31	0.152323	0.133386	0.103291	0.154583	0.147546	0.143177	0.103225	0.0624695
a46	0.247972	0.196738	0.0930646	0.199366	0.0764183	0.0739828	0.0694079	0.0430507
a31	0.151695	0.182236	0.119737	0.142114	0.121834	0.129769	0.0932766	0.0593391
a8	0.301772	0.342132	0.117101	0.119553	0.0165181	0.0285104	0.0463023	0.0281119
a31	0.150406	0.269567	0.143582	0.129064	0.0891032	0.100577	0.0682455	0.0494557
</S>	0.300677	0.414544	0.109513	0.084781	0.0105667	0.0193099	0.0384891	0.022119
