 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	0.0909054	0.0929338	0.0954436	0.0954367	0.0951076	0.0887056	0.0903341	0.0870756	0.086063	0.0885026	0.0894919
a37	0.0267476	0.0756845	0.116942	0.125843	0.134337	0.135904	0.127633	0.133309	0.0863561	0.0300154	0.0072288
a31	0.0887062	0.08783	0.0785902	0.0649503	0.0862778	0.104247	0.0982418	0.109668	0.106762	0.100984	0.073744
a20	0.09439	0.0967569	0.0875617	0.0718718	0.0919704	0.112161	0.100671	0.115128	0.107873	0.0840647	0.0375528
a31	0.0889088	0.0916049	0.083419	0.0697091	0.0904729	0.106701	0.100829	0.111295	0.106578	0.0943542	0.0561277
a20	0.0959519	0.0961982	0.0859678	0.0696146	0.0904469	0.11207	0.0988455	0.115185	0.107956	0.0861354	0.0416287
a31	0.0912675	0.0944364	0.0878407	0.0754206	0.093416	0.105297	0.100574	0.108236	0.102824	0.0890979	0.05159
a11	0.0990526	0.0998963	0.0910653	0.0754465	0.0935639	0.111178	0.0970766	0.111155	0.103232	0.0798347	0.0384993
a31	0.0948192	0.0978726	0.0936516	0.083912	0.0967694	0.102578	0.0992646	0.103105	0.0967034	0.0827815	0.0485422
a20	0.105321	0.108332	0.102447	0.0887728	0.0992653	0.111384	0.0919545	0.102503	0.092744	0.066008	0.0312691
a31	0.0966927	0.101563	0.0991319	0.0906714	0.10049	0.101318	0.0983166	0.0996531	0.0908265	0.0765771	0.0447601
a29	0.112249	0.118562	0.115262	0.101865	0.10483	0.112416	0.0836256	0.0911114	0.0794183	0.0543478	0.0263131
a46	0.0999868	0.107891	0.108614	0.102322	0.106057	0.0997022	0.0941525	0.091572	0.0813442	0.0683866	0.039972
a18	0.0842739	0.105577	0.115391	0.111582	0.115385	0.0811071	0.102353	0.091411	0.0665808	0.0666214	0.0597178
a31	0.0904467	0.100108	0.104091	0.102698	0.103424	0.0881946	0.096109	0.0911417	0.0785259	0.077438	0.0678229
a28	0.112329	0.125531	0.131171	0.119983	0.114542	0.100589	0.0757774	0.0794809	0.0636544	0.0486979	0.0282442
a20	0.0858172	0.114354	0.130401	0.127777	0.126661	0.0798235	0.100758	0.0858902	0.0580561	0.0534399	0.0370234
a41	0.0816261	0.109892	0.127003	0.125133	0.125324	0.0751204	0.10268	0.088402	0.0586832	0.0580907	0.0480464
a28	0.0807399	0.107825	0.125032	0.122722	0.124842	0.0730371	0.103454	0.0907959	0.0595328	0.0602224	0.0517972
a8	0.0792436	0.107979	0.127973	0.125544	0.128327	0.0700141	0.103865	0.0911123	0.0573138	0.0586407	0.0499868
a23	0.0616984	0.106208	0.15527	0.153206	0.154441	0.0549677	0.105523	0.0791936	0.0437123	0.044388	0.0413912
a31	0.0656402	0.110132	0.155179	0.154653	0.1511	0.0582797	0.101474	0.0745895	0.0429867	0.0442062	0.0417601
a39	0.0931997	0.132503	0.183188	0.17146	0.146588	0.062767	0.0594202	0.0571901	0.0295919	0.0347136	0.0293772
a20	0.0606103	0.107487	0.166953	0.166233	0.161927	0.0529529	0.09812	0.0693689	0.039113	0.0401318	0.0371032
a39	0.0712497	0.111991	0.14775	0.146957	0.145496	0.0599663	0.102338	0.0806912	0.0445583	0.0468879	0.042114
a8	0.0621547	0.108563	0.158778	0.158097	0.157642	0.0520451	0.104239	0.0775438	0.0399552	0.0418843	0.0390988
a31	0.0596971	0.106458	0.165231	0.164648	0.161742	0.0517921	0.100252	0.0713833	0.0394068	0.0406678	0.0387233
a28	0.0896152	0.137566	0.200424	0.184663	0.152674	0.055215	0.0530068	0.0517415	0.02254	0.0276734	0.0248813
a20	0.0642416	0.113245	0.166954	0.165296	0.161931	0.0521696	0.0977718	0.0718982	0.0361552	0.0379066	0.0324308
a8	0.0624215	0.110237	0.16303	0.162042	0.161531	0.0500227	0.101891	0.0762191	0.0369559	0.039643	0.0360069
a23	0.0554496	0.101699	0.175808	0.175179	0.171451	0.0476161	0.0952887	0.0656568	0.0368544	0.0381573	0.0368397
a8	0.0574409	0.105794	0.176795	0.176608	0.16983	0.0486771	0.0934034	0.0630693	0.0352166	0.0369616	0.0362043
</S>	0.0585035	0.107176	0.172633	0.172395	0.167068	0.0493273	0.0962774	0.0661856	0.0359478	0.0377814	0.036705
