 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	0.04022	0.0482252	0.0554544	0.0617881	0.0617172	0.0623504	0.0627127	0.0625716	0.0623771	0.0623973	0.0625836	0.0625917	0.0617057	0.0578996	0.0604586	0.0569573	0.0579896
a11	0.00841545	0.0106093	0.020061	0.0772838	0.064895	0.0820098	0.0971021	0.0955325	0.102066	0.101512	0.097734	0.0944309	0.0860034	0.0372617	0.0187581	0.00475806	0.00156668
a37	0.0580087	0.0639914	0.067379	0.0688374	0.0683156	0.0685512	0.068927	0.0682678	0.0635111	0.0542021	0.0526386	0.0532615	0.0667104	0.054146	0.0592828	0.037494	0.0264756
a28	0.0566693	0.063802	0.0681178	0.0699982	0.069419	0.0696978	0.0701206	0.0694016	0.0642788	0.05442	0.0527723	0.0533936	0.068025	0.0538629	0.0577783	0.0344023	0.0238405
a31	0.0603245	0.0664788	0.069843	0.0714128	0.0704669	0.0708243	0.0715155	0.0701998	0.0614673	0.047722	0.0457758	0.0465541	0.0683096	0.0497674	0.061815	0.0363642	0.0311589
a21	0.0648075	0.0714311	0.0750911	0.076836	0.0758124	0.0761901	0.076911	0.0754879	0.0660037	0.0511302	0.0488851	0.0494864	0.072758	0.0441489	0.0446998	0.0176689	0.012652
a31	0.0579886	0.0630243	0.065476	0.0666671	0.0662124	0.066427	0.0667532	0.0661858	0.0620075	0.0536215	0.0522002	0.052795	0.0633726	0.0509369	0.0602436	0.0442397	0.0418485
a10	0.0618146	0.0685167	0.0725392	0.0745264	0.0739666	0.0742447	0.0746241	0.0739245	0.068801	0.0587694	0.056864	0.0571772	0.0711366	0.0457519	0.0384808	0.0173412	0.0115211
a31	0.060157	0.0666367	0.07032	0.0721886	0.0714205	0.0717636	0.0723345	0.0712963	0.064157	0.0518212	0.0499245	0.0506252	0.0690903	0.0500606	0.0556331	0.0299857	0.0225851
a3	0.0633031	0.0696953	0.0734557	0.075506	0.0747743	0.0751129	0.0756371	0.0746453	0.0676876	0.0553305	0.0532364	0.0537112	0.071725	0.0449288	0.0408097	0.0178303	0.012611
a28	0.0592596	0.0653576	0.0688194	0.0706335	0.0700867	0.0703756	0.0707865	0.0700896	0.065096	0.0554406	0.0538156	0.0544027	0.0677138	0.0513183	0.0535588	0.0307017	0.0225441
a31	0.0578442	0.0633825	0.0665808	0.068347	0.0678267	0.0681134	0.0685203	0.0678444	0.0630402	0.0537652	0.0522456	0.0528643	0.0659273	0.0523528	0.0588583	0.0393175	0.0331697
a20	0.0614753	0.0679586	0.0720053	0.0744577	0.0738538	0.0742057	0.074665	0.0738552	0.0680948	0.0572782	0.0553599	0.0557793	0.0709495	0.0460715	0.0405674	0.0193484	0.0140744
a0	0.0568073	0.0631964	0.0668685	0.0688838	0.068522	0.0687903	0.0690739	0.0686837	0.0658025	0.059567	0.0584188	0.0588192	0.0658141	0.0521105	0.0523726	0.0324609	0.0238085
a20	0.0548687	0.0604861	0.0634797	0.0651526	0.0647845	0.0650364	0.0653229	0.0649225	0.0619649	0.0556623	0.0545741	0.0550618	0.0618422	0.050819	0.0597959	0.0473156	0.0489108
a31	0.0553272	0.0600122	0.0628468	0.0645398	0.0642484	0.0644793	0.0647332	0.0643875	0.0618985	0.0564991	0.0555521	0.0559705	0.0629121	0.0545082	0.059733	0.0478447	0.0445074
a20	0.0588513	0.0658696	0.0705259	0.0736044	0.0730135	0.0734327	0.0739312	0.0731271	0.0675157	0.0569911	0.0551888	0.055674	0.07047	0.0479414	0.0441445	0.0224808	0.0172382
a8	0.0545414	0.0614482	0.065494	0.0678613	0.0675049	0.0678148	0.0681125	0.0677521	0.0651301	0.0594307	0.0584121	0.0588133	0.0644477	0.0515466	0.0548833	0.0368076	0.0299994
a31	0.0484532	0.0583175	0.0636489	0.0667181	0.0662545	0.0666683	0.0670089	0.0666757	0.0640756	0.0583053	0.0572931	0.0577556	0.0583169	0.042505	0.0576462	0.0440733	0.0562839
a10	0.0539525	0.0619972	0.0677466	0.0717522	0.0714066	0.0718594	0.0722182	0.0718192	0.0690819	0.063251	0.0620972	0.0622807	0.0688399	0.0491526	0.0412599	0.023343	0.0179419
a31	0.0497249	0.0597289	0.0663648	0.0707108	0.0699897	0.070598	0.0712368	0.0704164	0.0648597	0.0546196	0.053083	0.0537736	0.0660656	0.0477279	0.0582653	0.0368423	0.0359928
a18	0.049489	0.0606143	0.0690769	0.0753958	0.0748035	0.0755551	0.0761747	0.0754798	0.0708551	0.0618653	0.0602741	0.0605964	0.0706384	0.0440236	0.0389753	0.0197739	0.016409
a31	0.0450617	0.0577133	0.0656909	0.0707215	0.0701508	0.0707999	0.0712745	0.0709338	0.0684535	0.0630458	0.0621558	0.0625594	0.061049	0.0416308	0.0525211	0.0326464	0.0335919
a37	0.0398667	0.0542238	0.0667606	0.0772123	0.0765798	0.0777957	0.0786168	0.0780026	0.0743749	0.0672983	0.0660376	0.0661232	0.0705016	0.0393361	0.0347395	0.01723	0.0153006
a31	0.0387436	0.054834	0.0669389	0.0755738	0.0747372	0.0758438	0.0766299	0.0761166	0.0727211	0.0658349	0.0648061	0.0652419	0.0633766	0.0375158	0.045319	0.0227877	0.022979
a21	0.0275024	0.0443214	0.0625468	0.0808019	0.0798336	0.0821139	0.0835928	0.0827511	0.0786086	0.0712568	0.0702551	0.0703161	0.0706504	0.0330186	0.0328972	0.0145892	0.0149442
a28	0.0226801	0.0414058	0.0617831	0.0801355	0.0782338	0.0808505	0.0823692	0.0821074	0.0798285	0.0745857	0.0740306	0.0744733	0.0456493	0.0224493	0.0413403	0.021144	0.0369332
a15	0.0268289	0.0429765	0.059092	0.0731284	0.071781	0.0738056	0.0752677	0.0746116	0.0713419	0.0659588	0.0659523	0.0665498	0.0617497	0.0366295	0.0562437	0.0332871	0.0447957
a7	0.0187369	0.0362954	0.0576329	0.0789687	0.0765044	0.079862	0.0822467	0.0813033	0.0761091	0.0675025	0.0673635	0.0682879	0.0521757	0.0236854	0.0507876	0.0261401	0.056398
a20	0.0210547	0.0360251	0.0543525	0.0737225	0.0719914	0.0748656	0.0770397	0.0758615	0.070219	0.0614966	0.0613301	0.0622235	0.0656021	0.0380389	0.0625036	0.0374434	0.0562298
a31	0.0169407	0.032946	0.0540827	0.0781109	0.0760288	0.0796144	0.08225	0.0808662	0.074207	0.0639379	0.0636348	0.0646167	0.0630816	0.0309984	0.0588648	0.0301468	0.0496724
a28	0.013746	0.0267867	0.0481759	0.0808797	0.0791265	0.0841526	0.0875899	0.0859547	0.0801074	0.0721265	0.0724326	0.0730465	0.0727178	0.0336621	0.0465405	0.0190569	0.0238978
a33	0.0137481	0.0297927	0.0535015	0.0824481	0.079418	0.0841503	0.0875379	0.0862487	0.0803112	0.0716669	0.0722163	0.0732361	0.0547584	0.0222563	0.0482114	0.0203634	0.0401347
a8	0.0114756	0.023538	0.047182	0.0870315	0.081856	0.0893044	0.0935686	0.0935457	0.0912728	0.084641	0.0843292	0.0848813	0.0300932	0.0146484	0.0292883	0.0157076	0.0376364
</S>	0.0146429	0.0305858	0.0535323	0.0797695	0.0768771	0.0811222	0.0838478	0.083337	0.0809251	0.0775937	0.07862	0.0791881	0.0436663	0.01956	0.0425207	0.0220189	0.0521925
