 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a20	0.0560288	0.0577324	0.063303	0.064279	0.0643772	0.0646293	0.0650412	0.0649045	0.065232	0.0650053	0.0643929	0.0642706	0.0646854	0.0610368	0.0616192	0.0534625
a11	0.0100202	0.0118077	0.0268755	0.0464987	0.0525935	0.0721492	0.106938	0.103722	0.115245	0.116159	0.107385	0.0824879	0.0836848	0.0372625	0.0198629	0.00730794
a38	0.0423778	0.0533513	0.0694487	0.0723157	0.0726876	0.0736474	0.0747244	0.0744355	0.0742282	0.0674851	0.0703396	0.0684634	0.0693427	0.0471704	0.0476236	0.0223587
a37	0.0597735	0.0624039	0.0661479	0.066291	0.0660236	0.066246	0.0667029	0.0663728	0.0663377	0.0572126	0.0630563	0.0645489	0.0656457	0.0572814	0.0608769	0.0450788
a11	0.0587111	0.0646253	0.0709457	0.0711648	0.0712303	0.0713925	0.0721206	0.071663	0.0710749	0.0561242	0.0644763	0.0654422	0.0674177	0.0455002	0.05106	0.0270511
a13	0.0594356	0.0649896	0.0709251	0.0707417	0.0707487	0.0708541	0.0717666	0.071145	0.0704634	0.051478	0.0625916	0.0652983	0.0678171	0.0470846	0.0547848	0.0298757
a37	0.0602313	0.0650302	0.0701693	0.0699713	0.069946	0.0700413	0.0708514	0.07029	0.0697018	0.0521841	0.0626063	0.0651198	0.0673982	0.0485046	0.0557763	0.0321781
a31	0.0608223	0.0658419	0.0713553	0.0711609	0.071136	0.0712373	0.0720968	0.0714908	0.0708153	0.0525056	0.0629173	0.0649643	0.0674759	0.0451476	0.0525012	0.0285317
a24	0.066535	0.0726732	0.0789307	0.0785738	0.0787694	0.0787032	0.0796497	0.0787752	0.0766085	0.0540765	0.0613664	0.0571725	0.0605172	0.0270295	0.0328938	0.0177254
a31	0.0620792	0.0675912	0.0753075	0.0759921	0.0757207	0.0761291	0.0768088	0.0761926	0.0751829	0.0631393	0.0658967	0.0606809	0.0624295	0.0322639	0.0351061	0.0194796
a39	0.0707049	0.0751056	0.0804396	0.0803435	0.0804126	0.0803834	0.0810175	0.0800976	0.0771083	0.0589544	0.0596823	0.0509203	0.0536781	0.0244263	0.028577	0.0181485
a31	0.0652056	0.0631713	0.0696626	0.0704458	0.0683382	0.0694385	0.0701828	0.0693195	0.0704225	0.0650525	0.0657497	0.0645279	0.066124	0.0456184	0.0478191	0.0289217
a13	0.0726344	0.0758251	0.0816071	0.0818806	0.0816945	0.0817965	0.0822795	0.0811762	0.0772711	0.06284	0.0575296	0.0462534	0.04854	0.0235592	0.02663	0.0184827
a41	0.065739	0.0653975	0.071366	0.071857	0.0703794	0.0711736	0.0719019	0.0711218	0.0715782	0.0626116	0.0654494	0.0638517	0.0656544	0.0412676	0.0445621	0.0260885
a33	0.0646594	0.0656109	0.0694918	0.0697406	0.0691587	0.0695194	0.0699705	0.0695489	0.0695973	0.0625522	0.0653359	0.0643519	0.065653	0.0459973	0.0491195	0.0296926
a31	0.0604703	0.057134	0.0642651	0.0651173	0.0624635	0.0638081	0.0647169	0.0637072	0.0655026	0.0595241	0.0618826	0.063771	0.0656566	0.0614742	0.0639333	0.0565733
a37	0.0697728	0.0721128	0.0766254	0.0769101	0.0767988	0.0769256	0.0773414	0.0767651	0.0751058	0.0656692	0.0634777	0.0552364	0.0572607	0.0281332	0.0310973	0.0207677
a31	0.0647253	0.0661872	0.0718649	0.0721729	0.0713362	0.0718475	0.0725511	0.0718912	0.0718699	0.0606905	0.0650786	0.0636749	0.0656929	0.0403345	0.044531	0.0255513
a11	0.0707104	0.0735768	0.0798512	0.0801792	0.0799098	0.0801124	0.0807279	0.079766	0.0770543	0.0629774	0.0600158	0.0500101	0.0525991	0.0247747	0.0282585	0.0194765
a0	0.0659342	0.0647866	0.071525	0.0722021	0.0704035	0.0713857	0.0721639	0.0712933	0.071993	0.064683	0.0658046	0.0634314	0.0652677	0.0402565	0.043032	0.0258376
a31	0.0617414	0.0603762	0.0664782	0.0670563	0.0653248	0.0662662	0.0670162	0.0662476	0.0673278	0.0605762	0.0635727	0.0646015	0.0662383	0.0558817	0.0588789	0.0424161
a28	0.0696624	0.0721875	0.0791336	0.0796182	0.0792149	0.0795287	0.0802017	0.0792556	0.0769744	0.0641006	0.0608976	0.0511757	0.0537879	0.0254333	0.028857	0.0199709
a31	0.0648556	0.064848	0.0727881	0.0734455	0.07176	0.0727389	0.073684	0.0727093	0.073209	0.0625175	0.0653172	0.0629329	0.065271	0.0378436	0.0415755	0.024504
a41	0.0688791	0.0713674	0.0804806	0.0812374	0.0805569	0.0810644	0.081946	0.0807207	0.0781031	0.0637257	0.0592428	0.0488277	0.051815	0.0243282	0.0280088	0.0196963
a31	0.0669209	0.064515	0.0743623	0.0755019	0.0727147	0.0742244	0.0753519	0.0740165	0.0749691	0.0665559	0.0652117	0.0602424	0.0627917	0.0335355	0.0362166	0.0228695
a20	0.0671596	0.0692736	0.0806182	0.0817566	0.0807404	0.0815129	0.0826053	0.0811983	0.0788147	0.0649177	0.0590541	0.0484055	0.0516513	0.0242869	0.0280215	0.0199834
a24	0.0659188	0.0622137	0.0751496	0.0768124	0.0729739	0.0750729	0.0765649	0.0748011	0.07641	0.0682872	0.0648577	0.0590222	0.0621089	0.0322829	0.0348203	0.0227035
a46	0.0647369	0.0655831	0.0762767	0.0772475	0.0753869	0.0765732	0.0777554	0.076481	0.0764685	0.063886	0.0643247	0.0583955	0.0612448	0.0304834	0.0339411	0.0212154
a31	0.0589549	0.0495221	0.0667023	0.0695715	0.0618171	0.0656343	0.0680541	0.0652547	0.0710136	0.0640851	0.0627436	0.0655967	0.0705452	0.0578327	0.0608237	0.0418482
a0	0.064875	0.0667607	0.0794107	0.0808651	0.0797635	0.0807081	0.0818989	0.0805367	0.078827	0.0676054	0.0605881	0.0500529	0.0533329	0.0252641	0.0287709	0.0207401
a18	0.0577496	0.0498106	0.0693761	0.0723804	0.0647241	0.0687108	0.0714094	0.068432	0.0741443	0.0654121	0.0642122	0.0658992	0.0712121	0.0500381	0.0536862	0.032803
a17	0.0575291	0.0558923	0.0676839	0.0690408	0.0664558	0.0681463	0.0694564	0.068223	0.0702816	0.0652584	0.065243	0.0653369	0.0678456	0.0523854	0.0551393	0.0360821
a23	0.0540492	0.0524697	0.0659785	0.0674928	0.0644178	0.0663937	0.067995	0.0665088	0.0690249	0.0608503	0.063359	0.0652962	0.0683389	0.058656	0.0624454	0.0467237
a28	0.0551191	0.0474237	0.063503	0.0659805	0.0594102	0.0627996	0.0649742	0.0625361	0.0676188	0.0619647	0.0610747	0.0643103	0.0685893	0.0653305	0.0675518	0.0618135
a31	0.0556744	0.0562678	0.0654555	0.0663157	0.0649912	0.0660304	0.0670258	0.0662063	0.0673761	0.0605731	0.0634366	0.0646028	0.0666041	0.058647	0.06201	0.0487832
a37	0.0545332	0.0586049	0.0731094	0.0748434	0.0743507	0.0753285	0.0767925	0.0757987	0.0761408	0.0640969	0.0656945	0.0624142	0.0662896	0.0360661	0.0414578	0.0244788
a31	0.0574401	0.0552199	0.0696506	0.0714551	0.0678903	0.0700589	0.0717553	0.0700981	0.072726	0.0641434	0.0651715	0.065268	0.0688277	0.0475307	0.0515409	0.0312236
a18	0.0542936	0.0564486	0.0786123	0.0817519	0.0794653	0.0816354	0.0840137	0.0818756	0.0821566	0.0689379	0.0618783	0.0524372	0.0575031	0.0264396	0.0309263	0.0216246
a31	0.0535595	0.04239	0.0687914	0.0738018	0.0616834	0.0677759	0.0718848	0.0672679	0.0770255	0.0690936	0.0634718	0.0662906	0.0746021	0.0522736	0.0556558	0.0344324
a20	0.0422459	0.0424177	0.0784041	0.0846274	0.0785283	0.0836157	0.0886536	0.0842984	0.0885977	0.0724239	0.0610041	0.0523288	0.0604728	0.0270122	0.0325826	0.0227869
