 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.0992528	0.0964048	0.13569	0.13769	0.127648	0.14091	0.136728	0.125677
a31	0.0996197	0.166893	0.184945	0.183582	0.166521	0.14229	0.0459297	0.0102185
a8	0.134034	0.209787	0.229027	0.189305	0.124027	0.0942998	0.0146301	0.00488949
a31	0.15133	0.154263	0.154109	0.11786	0.104544	0.153596	0.116414	0.0478844
a46	0.175496	0.207432	0.213807	0.163343	0.0990027	0.103045	0.0285599	0.00931444
a31	0.154837	0.154361	0.1527	0.0971287	0.0788095	0.15996	0.136961	0.0652422
a20	0.200591	0.207847	0.208413	0.133994	0.0644842	0.108552	0.0577083	0.0184107
a31	0.174811	0.177272	0.178557	0.107947	0.0712017	0.157943	0.101013	0.0312561
a13	0.19883	0.201693	0.201212	0.114237	0.0522938	0.126739	0.079965	0.0250297
a17	0.162612	0.163868	0.167131	0.107776	0.0780396	0.156625	0.118352	0.0455969
a8	0.139065	0.140138	0.143651	0.101981	0.0836711	0.147182	0.14094	0.103372
a31	0.131964	0.133985	0.138143	0.102383	0.0847538	0.142414	0.140758	0.125598
a8	0.173387	0.17325	0.176803	0.111542	0.0735403	0.143158	0.103441	0.0448802
a20	0.131224	0.138174	0.150417	0.107678	0.0737479	0.147008	0.139261	0.112489
a31	0.133316	0.133929	0.138175	0.10584	0.0917695	0.142506	0.138469	0.115995
a28	0.170042	0.168944	0.176711	0.106179	0.0688806	0.14752	0.109689	0.0520354
a31	0.143347	0.145704	0.155747	0.104279	0.0781993	0.156278	0.134515	0.0819314
a38	0.171903	0.172234	0.193242	0.12395	0.0729976	0.129361	0.0913514	0.0449604
a31	0.117928	0.136099	0.179089	0.137265	0.0630839	0.146394	0.126447	0.0936942
a17	0.160479	0.162893	0.206144	0.144729	0.0772581	0.11985	0.0855526	0.0430953
a3	0.110388	0.130928	0.202635	0.141656	0.0522174	0.156564	0.126373	0.0792376
a10	0.105888	0.110842	0.160605	0.116512	0.0684525	0.168904	0.155215	0.113582
a20	0.0779659	0.0796656	0.148485	0.0845257	0.0423182	0.208926	0.208346	0.149768
a35	0.0793595	0.0845382	0.163823	0.103116	0.0459823	0.202759	0.189693	0.13073
a37	0.080832	0.0926398	0.179279	0.118919	0.0436967	0.187933	0.169443	0.127257
a23	0.0750081	0.0810148	0.165522	0.108388	0.0453806	0.201407	0.188248	0.135032
a20	0.0621746	0.0806498	0.241118	0.164427	0.0330359	0.168431	0.14122	0.108944
a31	0.0637341	0.0718688	0.166871	0.128842	0.0469576	0.200018	0.182553	0.139156
a0	0.0314446	0.0317383	0.0949848	0.0605358	0.0255964	0.269037	0.302382	0.184281
a31	0.0501057	0.0621658	0.187246	0.121835	0.0275318	0.222555	0.19374	0.13482
a13	0.0400161	0.0434229	0.136827	0.0932803	0.0248297	0.267876	0.273933	0.119815
a31	0.0426252	0.0543257	0.210723	0.151347	0.0269424	0.213049	0.182468	0.118521
a39	0.0467645	0.0562339	0.189867	0.132652	0.0200944	0.240046	0.231951	0.0823906
a17	0.043195	0.0527194	0.255768	0.210835	0.0333777	0.163302	0.141755	0.0990486
</S>	0.0395366	0.0501497	0.217145	0.172461	0.0294964	0.201216	0.173676	0.116319
