 	il	vestito	della	sposa	vuole	bianco	</S>
a8	0.22583	0.252217	0.136331	0.0636269	0.0591878	0.0710874	0.19172
a31	0.156677	0.247274	0.107557	0.175921	0.158711	0.100685	0.0531747
a7	0.254394	0.443328	0.0218779	0.0957514	0.109987	0.0569636	0.0176984
a31	0.20209	0.227723	0.0217137	0.0935136	0.163924	0.174743	0.116293
a7	0.279356	0.339137	0.0165708	0.0464834	0.0958154	0.13545	0.0871873
a3	0.220611	0.252445	0.0188648	0.0623121	0.127522	0.171836	0.146409
a31	0.183962	0.201451	0.0219983	0.0726005	0.133553	0.173376	0.21306
a8	0.274615	0.326925	0.0141674	0.0299858	0.0662074	0.133672	0.154427
a31	0.230827	0.248495	0.0298961	0.0715765	0.0832477	0.101687	0.23427
a8	0.368015	0.426025	0.00991158	0.0196097	0.0236186	0.0665665	0.086254
a20	0.266268	0.29652	0.0246643	0.0548233	0.057926	0.0730374	0.226761
a31	0.227141	0.238957	0.0391142	0.0833867	0.0898192	0.108478	0.213104
a20	0.371025	0.435499	0.0091779	0.0122195	0.0154735	0.0447701	0.111835
a31	0.293097	0.326653	0.0247904	0.043104	0.0443207	0.0591597	0.208875
a28	0.407239	0.511355	0.00453053	0.0030223	0.00264865	0.0101108	0.0610934
a11	0.343767	0.429119	0.0145938	0.018114	0.0162904	0.0256448	0.152471
a20	0.307143	0.392871	0.0178734	0.0216845	0.0213679	0.0247186	0.214342
a24	0.294503	0.388559	0.0154617	0.0143071	0.0164484	0.0193168	0.251404
a8	0.270867	0.383387	0.0122052	0.0063836	0.00960667	0.0144609	0.30309
a31	0.251969	0.463913	0.0133031	0.02028	0.0257303	0.0229141	0.201891
a20	0.309447	0.61489	0.0017876	0.000522273	0.000453697	0.00135324	0.0715467
a31	0.271821	0.546073	0.0086421	0.00690091	0.00747087	0.010391	0.148702
a18	0.237941	0.750996	0.000200415	9.98526e-05	7.00077e-05	0.000208928	0.0104836
a31	0.230327	0.631987	0.01436	0.0110447	0.00896451	0.0130589	0.090258
a8	0.185674	0.811375	0.000104905	5.10037e-05	3.18231e-05	6.88193e-05	0.00269433
</S>	0.196436	0.638526	0.0339548	0.022484	0.0144648	0.0233803	0.0707536
