 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
a31	0.0474321	0.0574282	0.0614561	0.0629691	0.0643767	0.0648917	0.0648302	0.0651314	0.0647875	0.064968	0.0647907	0.0647414	0.0642915	0.0630498	0.0639896	0.0608662
a37	0.0108464	0.0122172	0.0164053	0.0249793	0.0368484	0.0660849	0.0884447	0.142049	0.138038	0.134896	0.127717	0.098744	0.0553874	0.0305073	0.0127769	0.00405847
a31	0.0560661	0.0634163	0.0683599	0.070429	0.0717126	0.0728413	0.073152	0.0726798	0.0644571	0.0644707	0.0625563	0.0604813	0.049616	0.0561736	0.0586108	0.0349772
a46	0.0520108	0.0639761	0.0737883	0.0776938	0.0800178	0.081973	0.0825331	0.0821066	0.0713869	0.0711266	0.0682445	0.0632388	0.0412166	0.0380028	0.0362098	0.0164747
a24	0.0574865	0.0630924	0.0657896	0.0683628	0.0694189	0.070304	0.0705207	0.0701093	0.0630264	0.0630247	0.0612624	0.0595609	0.0504104	0.0575672	0.063378	0.046686
a31	0.0562613	0.0638409	0.069147	0.0714073	0.0726552	0.0736861	0.0739669	0.0737142	0.0675237	0.067468	0.0658253	0.0635353	0.0516059	0.0526239	0.0489262	0.0278128
a13	0.0657772	0.0729487	0.0764972	0.0774416	0.0787709	0.0799559	0.0802504	0.0792861	0.066809	0.0666111	0.0635496	0.0587718	0.0381524	0.0373941	0.0378966	0.0198873
a24	0.0599646	0.0652495	0.067865	0.0695445	0.070473	0.0712533	0.0714421	0.0710324	0.0642965	0.0642902	0.0626019	0.0607411	0.0506971	0.0558576	0.0577296	0.0369616
a31	0.0593516	0.0657374	0.0693398	0.0709196	0.0719727	0.072827	0.0730336	0.0726651	0.0660071	0.0659828	0.0642698	0.0620756	0.0505887	0.0533125	0.0516733	0.0302433
a13	0.0658364	0.0721772	0.0750437	0.0759134	0.0770128	0.0778977	0.0780927	0.0774367	0.0679929	0.0677906	0.0652105	0.0608251	0.0415056	0.0390193	0.0371283	0.0211171
a17	0.0591279	0.0642125	0.0665229	0.0684066	0.0692839	0.0699668	0.0701162	0.0698467	0.0646039	0.0645949	0.0631917	0.0616724	0.0532127	0.0572802	0.0583919	0.0395687
a31	0.0584982	0.0625197	0.0641431	0.0656732	0.066372	0.0669079	0.0670175	0.0668007	0.0625902	0.062606	0.0614862	0.0604469	0.0543857	0.0598943	0.0643902	0.0562681
a28	0.0633609	0.0698248	0.0728467	0.0739904	0.0750143	0.0757396	0.0758806	0.0755218	0.0689725	0.0688072	0.0668259	0.0632259	0.0465105	0.0426004	0.0383659	0.0225127
a31	0.0586082	0.0651001	0.0679174	0.06984	0.0709765	0.0718398	0.0720119	0.0716329	0.0648048	0.064809	0.0630492	0.061107	0.0507552	0.0552551	0.0564935	0.0357994
a20	0.0623126	0.0701555	0.0736923	0.0751597	0.0764147	0.0772523	0.0773958	0.077036	0.0699033	0.0696797	0.0674303	0.0631428	0.0443518	0.0391584	0.0356235	0.0212914
a24	0.056207	0.0634337	0.0669001	0.0699115	0.0711216	0.0719467	0.0721021	0.0720435	0.0680486	0.0679811	0.066677	0.0649403	0.0556363	0.0540212	0.0494123	0.029617
a27	0.0572239	0.0652143	0.0690195	0.0712617	0.0726163	0.0735916	0.0737764	0.0734765	0.0668644	0.066839	0.0650311	0.0627386	0.0509159	0.052298	0.0499104	0.0292223
a24	0.0518475	0.0591194	0.062179	0.0658953	0.0672699	0.0682221	0.0683888	0.0682993	0.0637006	0.0637046	0.0623394	0.0612497	0.054907	0.0599996	0.0657319	0.0571459
a37	0.0581042	0.0642138	0.0668161	0.0681825	0.0692121	0.0699736	0.0701134	0.0697743	0.0636742	0.0637146	0.0621712	0.0605577	0.0517239	0.0575823	0.0607712	0.0434148
a31	0.0562044	0.0643053	0.0673863	0.0692751	0.0707517	0.0718407	0.0720282	0.0714569	0.0623452	0.0624189	0.0602751	0.0581928	0.047469	0.0559767	0.0639005	0.0461732
a46	0.0598453	0.0683861	0.0717886	0.0732822	0.0746586	0.0755038	0.0756067	0.0753008	0.0686545	0.0685781	0.0665997	0.0632995	0.047765	0.0450606	0.0411675	0.0245032
a20	0.0422668	0.0515247	0.0565165	0.0652932	0.0676911	0.0693441	0.0696862	0.070057	0.0668425	0.0667158	0.0652739	0.0643807	0.0593774	0.0606605	0.0667739	0.0575957
a13	0.052958	0.0596453	0.062275	0.0648962	0.0660305	0.0667359	0.0668225	0.0668567	0.0643461	0.0643692	0.0635246	0.0628722	0.0587792	0.0611429	0.0636503	0.0550957
a0	0.0495757	0.059637	0.0634607	0.0668278	0.0687879	0.070101	0.070272	0.0699864	0.062476	0.0625637	0.060597	0.0590473	0.0505138	0.0586645	0.0680665	0.0594226
a8	0.0507017	0.0597058	0.0631759	0.0665403	0.068279	0.0694728	0.0696477	0.0693824	0.0624651	0.0625277	0.0606937	0.0592421	0.0511931	0.0589994	0.0678151	0.0601583
a31	0.044734	0.0541039	0.0585586	0.0654065	0.067576	0.0690872	0.0693718	0.0694462	0.0642343	0.0641917	0.0624807	0.0613275	0.0548577	0.0601538	0.069102	0.0653681
a20	0.0459404	0.0597032	0.0654631	0.0679247	0.070288	0.0713818	0.0713601	0.0715428	0.0676933	0.0679019	0.0666637	0.0651183	0.0564579	0.056897	0.0572797	0.0383842
a31	0.0452441	0.0563414	0.0610639	0.0663336	0.0686106	0.0700522	0.0702349	0.0703	0.0652096	0.0652526	0.0636131	0.0624154	0.0554188	0.0598033	0.065923	0.0541836
a46	0.043699	0.0605237	0.068021	0.0724066	0.0757671	0.0774835	0.0775235	0.0777373	0.0716918	0.0717888	0.0696561	0.0664808	0.0511509	0.0463598	0.0434032	0.0263069
a31	0.0260347	0.0365634	0.0438793	0.0624055	0.0686935	0.0733352	0.0743399	0.0760777	0.0725208	0.0720394	0.0690819	0.0679904	0.0626168	0.0582534	0.0727654	0.0634028
a24	0.0289926	0.0507152	0.0630217	0.0720878	0.0785921	0.0818819	0.0818831	0.0830296	0.0779646	0.0781567	0.0754661	0.0715202	0.0529002	0.0402855	0.0389743	0.0245284
a46	0.0343632	0.0501671	0.0589089	0.0722102	0.0773824	0.0808881	0.081449	0.0820067	0.0734497	0.0732497	0.0699463	0.0669736	0.05272	0.0488395	0.0486368	0.0288086
a31	0.0168046	0.0254432	0.0322291	0.0562321	0.0680265	0.078176	0.0805618	0.0852488	0.0797995	0.0785371	0.0721968	0.0704403	0.0628217	0.0511792	0.078882	0.0634213
a17	0.0171544	0.0389415	0.0552367	0.069675	0.0810651	0.0872259	0.0871755	0.08964	0.082996	0.0835436	0.0794642	0.0748224	0.0527253	0.0362686	0.0393153	0.0247505
a31	0.0126422	0.0218302	0.0290324	0.053765	0.068482	0.0815164	0.0843222	0.0904255	0.0827774	0.0814297	0.073285	0.0714253	0.0623916	0.0483581	0.0798502	0.0584669
a17	0.00792903	0.0239818	0.0419363	0.0631441	0.0830741	0.0953691	0.0952407	0.100766	0.0898838	0.0912656	0.0841395	0.0781851	0.0500746	0.0293882	0.0405907	0.0250317
a31	0.00895328	0.0163336	0.0223858	0.0455573	0.0643004	0.0838023	0.0882943	0.0993663	0.0899531	0.0875802	0.074745	0.0727199	0.0630589	0.0414718	0.084173	0.0573049
a8	0.00411103	0.0141957	0.0301175	0.0542554	0.0826026	0.102791	0.10246	0.112837	0.0966059	0.0993141	0.0882672	0.0803558	0.045391	0.0214914	0.0407933	0.0244117
</S>	0.00768249	0.0130021	0.0169727	0.0328968	0.0515195	0.0794889	0.0886443	0.115301	0.10303	0.0958051	0.0711106	0.0681907	0.0583492	0.0314657	0.0990586	0.0674814
