 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.104653	0.120498	0.12102	0.117806	0.115641	0.100348	0.0413045	0.102815	0.0663367	0.109578
a31	0.037549	0.0722599	0.142088	0.162292	0.162744	0.147197	0.0849654	0.120694	0.0567464	0.0134648
a39	0.0424336	0.0806389	0.151943	0.176368	0.176858	0.17682	0.110303	0.0655713	0.0153723	0.0036912
a31	0.109069	0.117813	0.121119	0.122541	0.121066	0.11745	0.084256	0.107587	0.0665466	0.0325522
a27	0.0768804	0.113754	0.146194	0.155095	0.153927	0.153973	0.0997813	0.0701708	0.0231044	0.00711815
a11	0.116105	0.121439	0.121088	0.123293	0.120381	0.11542	0.0692632	0.108137	0.0615241	0.0433502
a37	0.108427	0.115681	0.117312	0.118882	0.116881	0.112687	0.0737481	0.108189	0.0713039	0.0568889
a31	0.111399	0.1185	0.117684	0.121703	0.118179	0.116659	0.0703469	0.109549	0.0604251	0.055554
a3	0.119911	0.128667	0.126511	0.134898	0.129599	0.134677	0.0783226	0.0920611	0.0327999	0.0225528
a20	0.116028	0.123355	0.123979	0.126108	0.12326	0.11798	0.0681082	0.104573	0.0563592	0.0402495
a31	0.114463	0.12008	0.119705	0.121004	0.118025	0.110622	0.0596817	0.107197	0.0637519	0.06547
a11	0.122354	0.129749	0.128214	0.134255	0.130074	0.132056	0.0753572	0.0877359	0.0343857	0.0258195
a31	0.121514	0.12764	0.128583	0.127161	0.124148	0.109087	0.0512774	0.101871	0.0571045	0.0516143
a29	0.125896	0.132983	0.132217	0.136412	0.132889	0.131519	0.0689966	0.0804569	0.0325865	0.0260444
a39	0.125357	0.132425	0.132675	0.13203	0.128524	0.114166	0.0492284	0.0968044	0.0463293	0.0424599
a21	0.123214	0.127436	0.127256	0.121924	0.117738	0.0925754	0.0359862	0.0980842	0.0572208	0.0985657
a31	0.11628	0.119201	0.118933	0.116081	0.113336	0.0966563	0.0445656	0.101102	0.0680101	0.105834
a37	0.12268	0.129192	0.128667	0.130875	0.128203	0.124411	0.0679096	0.0888731	0.0419832	0.037206
a31	0.124396	0.130313	0.129999	0.128264	0.124565	0.107388	0.0447406	0.0996383	0.0514008	0.0592958
a7	0.129146	0.136979	0.13666	0.138229	0.135	0.127252	0.0555546	0.0772498	0.0320476	0.0318813
a31	0.129425	0.136937	0.136915	0.132903	0.128264	0.104077	0.0360434	0.0945976	0.0429294	0.0579082
a23	0.132997	0.1439	0.143787	0.143884	0.139616	0.124747	0.0410028	0.0722518	0.0260307	0.0317827
a13	0.150195	0.160643	0.161768	0.125107	0.111417	0.0579402	0.0233998	0.0659883	0.0323607	0.111182
a3	0.119433	0.125372	0.125379	0.120579	0.116947	0.0945525	0.0340012	0.0996839	0.056879	0.107173
a20	0.11584	0.126335	0.125269	0.124153	0.119533	0.102738	0.0349156	0.104161	0.0493537	0.0977016
a31	0.118211	0.127673	0.127195	0.124881	0.120774	0.102137	0.0363827	0.103037	0.0518765	0.0878331
a46	0.121764	0.133743	0.133417	0.13416	0.130977	0.121916	0.0507636	0.0899278	0.0378639	0.0454677
a31	0.142823	0.151209	0.151871	0.125484	0.114319	0.0635833	0.0234492	0.0731923	0.0359155	0.118153
a17	0.131132	0.148186	0.148839	0.14515	0.14029	0.116058	0.0294527	0.0745301	0.0245061	0.0418572
a31	0.148874	0.164159	0.164952	0.128174	0.113342	0.0583053	0.0188204	0.0663528	0.0264551	0.110566
a20	0.13419	0.161811	0.163013	0.153481	0.145058	0.103771	0.0169079	0.0646063	0.0150091	0.0421526
a8	0.151253	0.176006	0.177683	0.140741	0.124865	0.0635893	0.0146275	0.0629058	0.0174605	0.0708689
a31	0.152439	0.175881	0.178391	0.11843	0.100537	0.0483516	0.0169259	0.0563927	0.0236768	0.128976
a10	0.128107	0.171625	0.173732	0.157531	0.145659	0.0920691	0.0114205	0.061442	0.0109008	0.0475131
a11	0.125083	0.1865	0.188951	0.148472	0.127413	0.0594097	0.00826527	0.0610083	0.00983478	0.0850621
a37	0.126249	0.1794	0.182181	0.138865	0.119098	0.0542843	0.00906244	0.0635605	0.0132128	0.114086
a29	0.120972	0.171717	0.173707	0.143364	0.126851	0.0646724	0.00960958	0.0716528	0.0145594	0.102895
a24	0.106506	0.180362	0.183683	0.143196	0.122028	0.0550948	0.00742902	0.0649018	0.0110066	0.125792
a6	0.122017	0.16556	0.166224	0.143656	0.127978	0.0707409	0.0104356	0.0794787	0.0158486	0.0980622
a8	0.148882	0.194792	0.200454	0.107814	0.0877999	0.0431224	0.0139401	0.0504629	0.0185124	0.134221
a31	0.14716	0.178159	0.181546	0.118274	0.0996722	0.0459954	0.013538	0.055278	0.0203796	0.139996
a0	0.0804339	0.175717	0.18046	0.154787	0.13664	0.0725374	0.00675921	0.0732264	0.0102885	0.109151
a37	0.137558	0.18785	0.191198	0.123702	0.101484	0.0442384	0.0100704	0.0538844	0.0137502	0.136264
a46	0.127681	0.180738	0.183233	0.136653	0.116408	0.0527605	0.00913105	0.0611971	0.0128783	0.11932
a8	0.146548	0.195962	0.200963	0.112052	0.0908261	0.0431057	0.0125944	0.0506648	0.0163263	0.130957
</S>	0.146199	0.1965	0.202827	0.108366	0.0879584	0.0420945	0.0129817	0.0497139	0.0175033	0.135857
