 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
a31	0.0404138	0.0733684	0.0733657	0.0738348	0.0739128	0.0714597	0.0734116	0.0679998	0.0691861	0.0675707	0.0650617	0.0685149	0.0594606	0.0599876	0.0624519
a1	0.0117392	0.0716637	0.0833867	0.0874791	0.0875056	0.0866572	0.0898524	0.0891127	0.0890864	0.084131	0.0800644	0.0775622	0.0460662	0.0131803	0.00251281
a31	0.0591188	0.077942	0.0615781	0.0620109	0.0543889	0.0458864	0.0598743	0.0606377	0.074586	0.0769526	0.0794733	0.0812903	0.0763997	0.0736692	0.0561916
a20	0.0576398	0.0850972	0.0643626	0.0648442	0.0559671	0.0465874	0.062257	0.0620064	0.0797905	0.0809995	0.0842707	0.0888376	0.0764935	0.0615352	0.0293112
a31	0.0524142	0.0850142	0.0566847	0.0572539	0.0479492	0.0395411	0.0544303	0.055197	0.077828	0.0825348	0.0881864	0.0928368	0.081323	0.0770152	0.0517911
a46	0.0533914	0.0886099	0.0582157	0.0587915	0.0490856	0.0403672	0.0557695	0.0554941	0.0798792	0.0830019	0.0889923	0.0965444	0.0798666	0.0707275	0.0412632
a31	0.0541757	0.0793553	0.061559	0.06188	0.0539997	0.0453069	0.0596761	0.0603326	0.0743775	0.0770927	0.0795423	0.0814582	0.0748913	0.073341	0.0630114
a20	0.0610986	0.0843049	0.0707906	0.0710911	0.0641448	0.0553855	0.0692447	0.0675151	0.0794561	0.0767054	0.0760687	0.083138	0.0663471	0.0490991	0.0256104
a31	0.0554606	0.0804592	0.0664282	0.066689	0.0597074	0.0511431	0.0647976	0.0647829	0.0759391	0.0769117	0.0776593	0.0804881	0.0715642	0.0640213	0.0439482
a32	0.0559295	0.0864872	0.0722585	0.0726424	0.0654463	0.0561384	0.0707147	0.0679957	0.0804352	0.076707	0.074939	0.0837574	0.0637284	0.0472284	0.025592
a11	0.0474985	0.0845426	0.068625	0.0690562	0.061392	0.051782	0.0668859	0.0651619	0.0780227	0.0777754	0.0779544	0.0831704	0.0687456	0.0600758	0.0393117
a31	0.039771	0.081201	0.0670995	0.0671628	0.0603613	0.051368	0.0652768	0.0646676	0.0735293	0.0760324	0.0775149	0.0784132	0.0689935	0.0675495	0.0610592
a20	0.0403819	0.0903496	0.0790731	0.0796186	0.0736313	0.0637282	0.0779208	0.0711077	0.0808234	0.0744076	0.0696777	0.0813741	0.0541182	0.0399185	0.0238693
a4	0.0280165	0.0867988	0.0782711	0.0769984	0.0734819	0.0663081	0.0762466	0.0735699	0.0715188	0.0736816	0.0729094	0.07254	0.0571507	0.0511775	0.0413307
a31	0.0235416	0.087473	0.0793424	0.0774988	0.0747106	0.0678742	0.0769772	0.073996	0.0687596	0.0725072	0.072914	0.0701222	0.0555041	0.0517283	0.0470509
a28	0.0208401	0.103075	0.0954782	0.0965111	0.0933151	0.0807818	0.0950244	0.0746669	0.0805512	0.0652891	0.0530992	0.0740458	0.0318242	0.0214316	0.0140663
a31	0.0169097	0.101133	0.0910408	0.0864112	0.0854421	0.0783556	0.0868049	0.0798449	0.0655747	0.069355	0.0674092	0.0649009	0.0426855	0.035981	0.0281516
a18	0.00983841	0.12432	0.115185	0.117042	0.116387	0.0952101	0.115387	0.0712077	0.0745047	0.0469886	0.0310509	0.0579219	0.0121909	0.00732532	0.00544091
a8	0.0158466	0.126055	0.105588	0.092313	0.0952527	0.0882625	0.095168	0.0826764	0.0551522	0.0593073	0.0551934	0.0523696	0.0308479	0.0252212	0.0207468
a31	0.0149764	0.128545	0.106515	0.0919495	0.09576	0.0889108	0.0951178	0.0817873	0.0531422	0.0576477	0.0536411	0.050481	0.0304259	0.0262549	0.0248451
a8	0.00575743	0.138223	0.128737	0.132735	0.13707	0.103529	0.130287	0.0613783	0.0618183	0.030327	0.0177489	0.0403365	0.00558911	0.00353634	0.00292817
a23	0.0183575	0.150289	0.110668	0.0895655	0.0948737	0.0870297	0.0939808	0.0781383	0.050198	0.0529005	0.0478062	0.0469569	0.0291703	0.0254994	0.0245664
</S>	0.0128802	0.132025	0.109399	0.0943851	0.0988546	0.0913495	0.097644	0.0821545	0.0527758	0.0560355	0.050072	0.0489708	0.0272325	0.0233688	0.0228527
