 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a31	0.0732371	0.0776451	0.0786863	0.0790974	0.079087	0.0790398	0.0789863	0.0786187	0.0752799	0.0780456	0.0765975	0.0744216	0.0712576
a41	0.0249455	0.0668226	0.0778225	0.152755	0.148245	0.133693	0.114187	0.0654081	0.0475946	0.0930283	0.053462	0.0167913	0.00524573
a37	0.0878417	0.0946949	0.0935606	0.0977051	0.083036	0.0675762	0.0604861	0.0465518	0.0638176	0.09642	0.0874474	0.0786841	0.0421786
a24	0.0873605	0.0963445	0.0953902	0.100099	0.0852705	0.0694885	0.0621105	0.0469672	0.0623215	0.0981701	0.0876215	0.073845	0.0350111
a28	0.089951	0.0989079	0.0974065	0.103082	0.083776	0.0656925	0.0580276	0.0435794	0.0596641	0.100831	0.0881995	0.075063	0.0358185
a17	0.08891	0.0965172	0.0946792	0.100465	0.0796788	0.0615011	0.0542471	0.0414507	0.0587181	0.0991597	0.0879496	0.0846903	0.0520331
a31	0.0851819	0.0908363	0.0895347	0.0934888	0.0782436	0.0629027	0.0562153	0.0441462	0.0636102	0.0929113	0.0856385	0.0871509	0.0701395
a39	0.0954342	0.100984	0.10012	0.103511	0.0909016	0.0759762	0.0679948	0.0489512	0.0563312	0.0974607	0.0812935	0.0553115	0.02573
a31	0.0806415	0.0858743	0.0855133	0.0872872	0.0807909	0.0721163	0.0673348	0.0565931	0.0718886	0.0867359	0.082319	0.0794139	0.0634912
a17	0.0970638	0.102787	0.102519	0.104943	0.0969857	0.0855114	0.077683	0.0550606	0.0517888	0.0931644	0.0719525	0.0414181	0.0191226
a18	0.0801266	0.0875761	0.0872871	0.0892529	0.0824222	0.0733323	0.0683147	0.0569184	0.0712764	0.0882661	0.0821291	0.0762469	0.0568514
a24	0.0804767	0.0843854	0.0841533	0.0854992	0.0805611	0.0736089	0.0695722	0.0598995	0.0728571	0.0849379	0.0814461	0.0782572	0.0643455
a18	0.086603	0.0941583	0.0927455	0.0976796	0.0796468	0.0626982	0.055629	0.0431214	0.0618491	0.0964708	0.0868639	0.0843266	0.0582078
a31	0.0834685	0.0899175	0.0890773	0.0923905	0.0798268	0.0660312	0.0595918	0.0473165	0.0662857	0.0916008	0.0848246	0.083744	0.0659248
a17	0.0920225	0.0981219	0.0979751	0.100537	0.0914325	0.0794547	0.0724103	0.0545548	0.0598206	0.0937208	0.0787581	0.0527416	0.0284504
a20	0.0756522	0.0864491	0.0864851	0.0884755	0.0825668	0.0744618	0.069889	0.0593262	0.0723561	0.0874536	0.0805348	0.0755665	0.0607833
a17	0.0774951	0.08422	0.0842903	0.0857895	0.081023	0.0742718	0.0703371	0.0609128	0.073274	0.0850471	0.080683	0.0774063	0.0652499
a31	0.0776557	0.0884813	0.0881262	0.0915075	0.0799096	0.0668121	0.0605932	0.0487316	0.0677689	0.0907235	0.0831746	0.083502	0.0730139
a17	0.0828133	0.094275	0.0957868	0.0981843	0.0922479	0.0836015	0.077992	0.0622548	0.0619411	0.0909861	0.0770112	0.052628	0.030278
a31	0.0660722	0.0866549	0.0876347	0.0901932	0.0858341	0.0794553	0.0756455	0.0660823	0.0733335	0.0883939	0.0770692	0.0693776	0.0542537
a0	0.0777515	0.103972	0.10921	0.113019	0.110364	0.104306	0.0973047	0.0710377	0.0360751	0.082367	0.050974	0.0266306	0.0169873
a31	0.0473185	0.0896798	0.0933683	0.0991439	0.0976597	0.0948824	0.0928782	0.0856247	0.0688603	0.0926751	0.064159	0.0460959	0.0276544
a8	0.0644667	0.115752	0.128189	0.137628	0.13454	0.124096	0.109491	0.0634307	0.0142929	0.0617602	0.0251298	0.0124341	0.00878988
a46	0.0309701	0.0877039	0.0977717	0.116585	0.115109	0.111286	0.108436	0.0958634	0.0509081	0.096539	0.0442695	0.0280483	0.0165104
a39	0.0389631	0.0895264	0.0954639	0.104465	0.103867	0.1023	0.101063	0.0947689	0.0599585	0.092934	0.0553856	0.0375935	0.0237112
a8	0.0457151	0.0870501	0.0913995	0.0966967	0.0963261	0.0954237	0.0946853	0.0908601	0.068049	0.0899233	0.0639959	0.0479595	0.0319156
a20	0.0389908	0.0871976	0.0927051	0.100783	0.100088	0.0984735	0.0973013	0.0919556	0.0652528	0.0926112	0.0585713	0.044358	0.0317122
</S>	0.0485928	0.0845308	0.0891739	0.093306	0.09293	0.0921272	0.0914484	0.0881222	0.0719953	0.0881186	0.0687388	0.0543318	0.0365841
