 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
a31	0.0556525	0.0852312	0.0905915	0.094095	0.0952361	0.0932874	0.0945878	0.0975215	0.0849244	0.0558409	0.0621398	0.0908917
a10	0.0355785	0.0469188	0.0553277	0.0545589	0.11444	0.248345	0.259793	0.139219	0.0262909	0.00935939	0.00652949	0.00363881
a20	0.0215638	0.0880807	0.103753	0.103405	0.122909	0.123903	0.107197	0.0944589	0.0508515	0.0673551	0.0651193	0.0514028
a31	0.0418551	0.0994872	0.106553	0.106341	0.112488	0.108287	0.0878851	0.0760707	0.0405034	0.0736545	0.0698217	0.0770538
a20	0.0582295	0.122424	0.127691	0.126739	0.132178	0.122022	0.0879343	0.0714798	0.023114	0.0392917	0.0418399	0.047057
a31	0.0411851	0.103703	0.112407	0.112309	0.118958	0.113241	0.0889053	0.0757209	0.0357526	0.0612174	0.0635368	0.0730648
a17	0.0766867	0.127208	0.130196	0.128986	0.131686	0.117302	0.0787895	0.0630749	0.0188754	0.0354348	0.0386636	0.0530968
a31	0.0557642	0.0957057	0.104625	0.105258	0.108516	0.104937	0.0885622	0.0781528	0.0395218	0.0566715	0.0715467	0.0907396
a26	0.0721036	0.118344	0.122186	0.121853	0.124664	0.11777	0.092479	0.0775001	0.0248076	0.0334518	0.043312	0.0515286
a23	0.0484577	0.095265	0.107276	0.108526	0.113049	0.110845	0.0989296	0.0896513	0.0420656	0.0410032	0.065462	0.0794686
a31	0.0480522	0.0826183	0.095418	0.0968786	0.101045	0.101095	0.0964007	0.0910028	0.0529348	0.0511164	0.0803124	0.103126
a20	0.0712659	0.11159	0.115879	0.11612	0.118464	0.113772	0.0957721	0.0836782	0.0324492	0.0340699	0.0484351	0.0585047
a31	0.0558226	0.0967771	0.105647	0.106815	0.109939	0.107027	0.0954168	0.0870998	0.0431599	0.0449704	0.0650809	0.0822454
a41	0.0763566	0.113944	0.118429	0.118936	0.120867	0.115439	0.0960945	0.0833655	0.0296037	0.0287142	0.042972	0.0552774
a35	0.0537159	0.0957841	0.105922	0.107313	0.110789	0.108242	0.0978719	0.0899777	0.043857	0.0410055	0.064102	0.0814199
a24	0.0535334	0.0864088	0.0958988	0.097193	0.100092	0.0989309	0.0935687	0.088892	0.0544747	0.0549921	0.0772485	0.098767
a31	0.0677744	0.0973953	0.10131	0.101915	0.103438	0.0993488	0.0854134	0.0770575	0.0435938	0.0636176	0.0687059	0.0904316
a3	0.0831304	0.112619	0.116425	0.117236	0.118361	0.111582	0.0902108	0.0779914	0.0303684	0.0317058	0.0446524	0.0657177
a31	0.0566964	0.0944853	0.103352	0.104744	0.107546	0.104332	0.0932205	0.085682	0.0452124	0.0471274	0.0666271	0.0909741
a35	0.0729903	0.110748	0.117018	0.118559	0.120413	0.114789	0.0978773	0.0869318	0.0330798	0.0245653	0.041146	0.0618826
a24	0.0365981	0.0756141	0.0959054	0.0988707	0.106607	0.10785	0.10696	0.102542	0.0496024	0.0359843	0.0725966	0.110869
a31	0.0590129	0.0956669	0.103011	0.10418	0.106587	0.102831	0.0908649	0.0832805	0.0453771	0.0506829	0.0668881	0.0916177
a7	0.0644524	0.110085	0.119243	0.121711	0.124305	0.117317	0.0987534	0.0877298	0.0318879	0.0207981	0.0378471	0.0658712
a31	0.045319	0.092461	0.106913	0.109592	0.114314	0.110107	0.0992136	0.0921197	0.0430095	0.0334671	0.0587746	0.0947095
a28	0.0540744	0.107933	0.120669	0.124432	0.128167	0.120674	0.104169	0.0943552	0.0319027	0.0157014	0.0330424	0.0648795
a38	0.0355184	0.0858551	0.107144	0.111294	0.119083	0.115303	0.107291	0.101251	0.0407007	0.0243585	0.0533109	0.0988897
a31	0.0286498	0.0670962	0.0925427	0.0974819	0.109042	0.110119	0.114422	0.113136	0.0448869	0.0290253	0.0626856	0.130913
a38	0.0472501	0.103715	0.117214	0.122017	0.12601	0.117872	0.105617	0.0995615	0.0369427	0.0165094	0.0343817	0.0729095
a24	0.0256356	0.0616326	0.0893437	0.0955379	0.110416	0.112254	0.121855	0.12255	0.0390826	0.024604	0.0544621	0.142626
