 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.0617484	0.0856183	0.0883154	0.0578597	0.0930809	0.0923833	0.0927768	0.0897465	0.0869148	0.0874975	0.0842912	0.0797673
a24	0.017135	0.0754267	0.177403	0.0872603	0.0991826	0.155235	0.173642	0.11663	0.0652506	0.0271759	0.00442667	0.00123334
a31	0.0881506	0.0979864	0.102749	0.0747526	0.113631	0.112861	0.113215	0.100401	0.0887528	0.0553881	0.0364179	0.015695
a8	0.0951538	0.10173	0.108453	0.0785581	0.125746	0.124353	0.123949	0.0998244	0.0763801	0.032392	0.0225985	0.0108615
a20	0.0879558	0.0924297	0.0966733	0.0407003	0.108022	0.105492	0.106818	0.0902809	0.0820852	0.0763901	0.0686929	0.0444605
a31	0.087001	0.0928825	0.0953119	0.0712202	0.100459	0.0999058	0.100256	0.0938488	0.0889626	0.0740654	0.0603027	0.0357844
a8	0.099207	0.0988804	0.105789	0.0714114	0.125446	0.123549	0.123542	0.0990597	0.0774046	0.0344632	0.0268746	0.0143736
a31	0.083581	0.0925191	0.0953579	0.0378494	0.101871	0.0994027	0.100622	0.08634	0.0786765	0.0830665	0.0791331	0.0615804
a20	0.0958918	0.104842	0.109438	0.0813004	0.119223	0.118332	0.11743	0.0990933	0.0761018	0.0357626	0.0273723	0.0152137
a31	0.0915705	0.0981006	0.101722	0.0568076	0.110317	0.10886	0.109426	0.0968761	0.0867412	0.0646311	0.0484816	0.0264672
a20	0.0978198	0.104254	0.109593	0.0759177	0.122064	0.120773	0.119941	0.0989812	0.0748043	0.0341119	0.0266923	0.0150479
a41	0.0914163	0.100781	0.104034	0.0574994	0.111135	0.109732	0.110151	0.0977607	0.0861829	0.0622776	0.0449072	0.0241228
a11	0.0867518	0.0920845	0.0948011	0.0593339	0.101121	0.100116	0.100634	0.092616	0.0871231	0.076138	0.0657884	0.0434921
a6	0.0833052	0.0871119	0.0902925	0.0559977	0.0982657	0.0972138	0.0978718	0.089827	0.0858115	0.0792799	0.0763733	0.05865
a31	0.0801332	0.0876283	0.0901558	0.0383969	0.0960582	0.0940686	0.0951099	0.0836779	0.0778467	0.0849777	0.0875863	0.0843604
a24	0.0913766	0.0961317	0.0998099	0.0750164	0.108213	0.107398	0.10753	0.0974828	0.086679	0.0575469	0.0445184	0.0282972
a31	0.0881804	0.0925055	0.0978269	0.053708	0.112235	0.110489	0.111471	0.0964854	0.0874898	0.0663873	0.0534058	0.0298169
a8	0.0959878	0.10067	0.105993	0.0704173	0.118905	0.117492	0.1172	0.0990213	0.0785935	0.0409067	0.0328649	0.0219482
a31	0.0740314	0.101054	0.103463	0.0255676	0.106475	0.100969	0.10343	0.0788319	0.0664723	0.0886742	0.0821617	0.0688702
a20	0.0919155	0.106811	0.110963	0.06641	0.119017	0.117723	0.116974	0.0995783	0.0762531	0.0400532	0.031672	0.0226291
a13	0.0846172	0.103912	0.107311	0.0351387	0.11399	0.110757	0.112058	0.0930582	0.0790197	0.0710661	0.0537989	0.0352721
a28	0.0774381	0.0910439	0.0941602	0.0355661	0.101058	0.098882	0.100042	0.0875895	0.0802661	0.0843817	0.0809623	0.0686102
a29	0.0760975	0.0862227	0.0909765	0.0386865	0.10327	0.101301	0.102529	0.0896343	0.0832537	0.0801945	0.0802006	0.0676336
a31	0.0730387	0.0848085	0.0907898	0.0360846	0.107003	0.104649	0.106162	0.0905715	0.0832514	0.0780661	0.0795231	0.0660529
a37	0.0823165	0.0972196	0.103231	0.0550531	0.117163	0.11543	0.115982	0.099993	0.084377	0.054945	0.0437139	0.0305758
a31	0.0774573	0.097437	0.10161	0.0326908	0.110483	0.107526	0.108975	0.0918393	0.0804399	0.078471	0.0662502	0.0468212
a28	0.0738192	0.106942	0.114563	0.039161	0.130165	0.127103	0.127482	0.101869	0.0748491	0.0433543	0.0346758	0.0260175
a31	0.0645437	0.106104	0.111962	0.0178042	0.122701	0.115383	0.118822	0.0856371	0.0677515	0.079802	0.0637862	0.045704
a24	0.0518094	0.110461	0.122573	0.0197032	0.147382	0.140398	0.142521	0.0999251	0.0648762	0.0410921	0.0331678	0.0260915
a31	0.0639442	0.114177	0.122665	0.0165571	0.13942	0.130066	0.133915	0.0892416	0.0629699	0.0577632	0.0419781	0.0273025
a20	0.0345902	0.110898	0.128257	0.0129598	0.164496	0.152385	0.156618	0.0953756	0.0539162	0.0364946	0.0297235	0.0242853
a31	0.0396398	0.131058	0.141245	0.0109208	0.149842	0.126747	0.136412	0.0693793	0.0458152	0.0699128	0.0465851	0.0324447
a17	0.0206544	0.105979	0.130068	0.00851881	0.186497	0.164499	0.173641	0.0862029	0.0416013	0.0330269	0.0265194	0.0227928
</S>	0.0226621	0.142279	0.161497	0.00821074	0.16276	0.112198	0.131536	0.0497478	0.0349397	0.0794637	0.0552625	0.039444
