 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
a8	0.0249962	0.025091	0.0254983	0.0296004	0.0296309	0.0305765	0.0302694	0.0302748	0.0297587	0.0304723	0.0305203	0.0304923	0.0306714	0.0299195	0.0300776	0.0302096	0.0300309	0.0286573	0.0294448	0.0295813	0.0292988	0.029616	0.0302584	0.0306758	0.0301283	0.0302303	0.0302262	0.0306355	0.0295453	0.0291554	0.0249793	0.00950986	0.0233186	0.0280458	0.0286029
a31	0.00747065	0.00502722	0.00469282	0.00811409	0.00918613	0.0219301	0.0247515	0.0287146	0.0241987	0.0266635	0.0264931	0.0255609	0.0323154	0.0180547	0.0196068	0.0249182	0.0372844	0.0300146	0.0319332	0.0332607	0.0377196	0.0409272	0.0446816	0.0451588	0.0306199	0.0390942	0.0431341	0.0456576	0.0450554	0.0449225	0.0396651	0.0274571	0.0361732	0.0312115	0.00833103
a24	0.00792019	0.00558304	0.00547542	0.00895832	0.010262	0.023809	0.0269106	0.0310978	0.0265947	0.028821	0.0286499	0.027717	0.034284	0.0196878	0.0212244	0.0267617	0.0391881	0.031894	0.0339675	0.0352767	0.0395542	0.0428962	0.0464615	0.0468819	0.0330848	0.0415289	0.0455469	0.0474051	0.0451389	0.0413706	0.0391453	0.0219596	0.0219717	0.011397	0.00157418
a37	0.0215192	0.0159564	0.0155025	0.023242	0.0247406	0.0312047	0.0317442	0.0324025	0.0314363	0.0320691	0.0320569	0.0318973	0.0328947	0.0298882	0.0304564	0.0317651	0.0334869	0.032426	0.0327593	0.0329031	0.0334112	0.0337402	0.0341028	0.0341427	0.0325938	0.0335491	0.033834	0.0338266	0.0303827	0.0257421	0.026001	0.0187685	0.023115	0.0190485	0.00739024
a24	0.0270311	0.0233521	0.0228424	0.0280487	0.0285542	0.0309078	0.0309051	0.0310303	0.0304844	0.0310094	0.0310212	0.0309682	0.031354	0.0303104	0.0306414	0.0310632	0.0315524	0.0310776	0.0311961	0.0312261	0.0314325	0.031498	0.0316818	0.0317102	0.0309887	0.0312933	0.0313067	0.0312806	0.0276494	0.0231147	0.0231071	0.017134	0.0239435	0.0231606	0.0161228
a37	0.0268948	0.0234852	0.0231544	0.0282075	0.0287385	0.0309943	0.0309986	0.0311281	0.0305966	0.0310927	0.0311078	0.0310612	0.0313924	0.0303662	0.0306808	0.0310951	0.0315571	0.0310254	0.0311906	0.0312184	0.0313955	0.0314872	0.0316821	0.031726	0.0310854	0.0313656	0.0313768	0.0313131	0.0275629	0.0229096	0.0230399	0.0160415	0.0232611	0.0229646	0.0168029
a31	0.0285145	0.0263037	0.0261477	0.0297015	0.029882	0.0309294	0.0307852	0.0307853	0.0302967	0.0308133	0.0308389	0.0308204	0.0309914	0.0304025	0.0306867	0.0309031	0.0310946	0.0306523	0.0307819	0.030774	0.0308976	0.0309426	0.0311052	0.0311362	0.0306687	0.030805	0.0307401	0.0305827	0.0258322	0.0205508	0.0210477	0.0148354	0.0225593	0.0234591	0.0227321
a28	0.0287387	0.0269556	0.0272594	0.0303589	0.0306546	0.0315779	0.0315066	0.0315418	0.0311468	0.031522	0.0315467	0.0315372	0.0316122	0.0310838	0.0313033	0.0315261	0.031704	0.0312969	0.031452	0.031443	0.03152	0.0316098	0.0317415	0.0317534	0.0314314	0.0315562	0.0315064	0.0312339	0.0264589	0.0209286	0.0210663	0.0136625	0.0192212	0.0180169	0.0125256
a17	0.0284851	0.0254412	0.0247571	0.029241	0.0293619	0.0308444	0.0306608	0.0306554	0.0300938	0.030746	0.030766	0.030725	0.0310861	0.0303598	0.0307006	0.0309409	0.0311959	0.0307478	0.0308345	0.0308506	0.0310289	0.0310194	0.0312232	0.031284	0.0305479	0.030755	0.0307067	0.0307971	0.0272082	0.0229252	0.0219573	0.0141331	0.0233313	0.0240548	0.020534
a31	0.0292676	0.0260447	0.0248801	0.0294495	0.0292713	0.0305284	0.0301939	0.0300998	0.0294459	0.0302997	0.0303215	0.0302716	0.0307574	0.0301118	0.0305211	0.0306818	0.0308561	0.0304383	0.0304559	0.0304746	0.0306941	0.0305979	0.0308357	0.0309136	0.0299486	0.0301547	0.0300707	0.0303413	0.0268868	0.0229779	0.0210553	0.0132545	0.0241215	0.0262309	0.0275455
a20	0.0285711	0.0268778	0.0269363	0.0300505	0.0302647	0.0312165	0.0311315	0.0311606	0.0307979	0.0311826	0.0312027	0.0311846	0.0313264	0.0308141	0.0310127	0.031203	0.031353	0.0309375	0.0310993	0.0311117	0.0311704	0.031242	0.0314037	0.0314555	0.0310681	0.0312021	0.0311721	0.0310905	0.0277633	0.0234163	0.0226598	0.013563	0.0202707	0.0194342	0.0136538
