 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
a31	0.0577811	0.0678404	0.0671274	0.070824	0.0708339	0.0714806	0.0715017	0.0706712	0.0715568	0.0714444	0.0709602	0.06997	0.0688972	0.0553094	0.0438017
a46	0.0382833	0.0344131	0.0337289	0.0478657	0.0536107	0.108736	0.0815246	0.0503959	0.146208	0.171889	0.136236	0.0675681	0.0225978	0.00520658	0.00173678
a31	0.0667169	0.0716149	0.0685874	0.0772796	0.0775233	0.0796971	0.0794624	0.075066	0.0793046	0.0657796	0.0622281	0.0682486	0.070112	0.0380213	0.0203581
a46	0.0658434	0.0656876	0.0647224	0.0881668	0.0919113	0.103554	0.10009	0.0874408	0.104013	0.0805684	0.0559608	0.0432108	0.0323859	0.0116946	0.0047508
a8	0.0675317	0.072487	0.0683759	0.0775701	0.0776385	0.0797942	0.0796831	0.0752392	0.0793882	0.0659921	0.0618723	0.067175	0.0692966	0.0366334	0.0213226
a31	0.0670383	0.0695162	0.067963	0.0720429	0.0721341	0.0730802	0.0729931	0.0710742	0.072922	0.0665531	0.0646565	0.0678796	0.0700527	0.0546168	0.0374771
a28	0.0700841	0.077159	0.0777014	0.0894822	0.0908742	0.0948723	0.093569	0.0864882	0.0939548	0.0718619	0.0530564	0.0446486	0.0351261	0.0137541	0.00736786
a8	0.0660678	0.0756211	0.0760309	0.0832842	0.0837598	0.0855499	0.0850877	0.0798821	0.0846647	0.0653008	0.0572113	0.0607222	0.06006	0.0235604	0.0131973
a31	0.0651895	0.0692426	0.066888	0.0724792	0.0725024	0.0737038	0.0736489	0.0708956	0.0734126	0.0641768	0.0619519	0.0668045	0.0707023	0.0571664	0.0412355
a11	0.0718948	0.0784611	0.0788692	0.0871036	0.0879921	0.0905525	0.0896973	0.0847645	0.0897946	0.0730845	0.0573451	0.0486996	0.0370712	0.0152351	0.00943468
a31	0.067026	0.0741406	0.0735981	0.0793744	0.0796156	0.0809261	0.0806803	0.0770169	0.0803629	0.0665114	0.061248	0.0652052	0.0658316	0.0305458	0.0179171
a11	0.0717861	0.0812912	0.082134	0.0894944	0.0901675	0.092154	0.0913775	0.0861324	0.0909456	0.0709054	0.0532159	0.0437431	0.0338019	0.0139397	0.00891132
a39	0.0692892	0.0747504	0.0734606	0.0798056	0.0800726	0.0816013	0.0813436	0.0779367	0.0811913	0.0694062	0.063645	0.0652858	0.0606734	0.0257008	0.0158375
a31	0.0675221	0.0704332	0.0690552	0.0730382	0.0731173	0.0739971	0.0739188	0.0720735	0.0738336	0.0676782	0.0655996	0.0682869	0.0697206	0.0494121	0.0323137
a8	0.0719267	0.0808266	0.0814724	0.0878859	0.0884384	0.0901196	0.0894862	0.0850393	0.0891176	0.0718962	0.0561099	0.0469342	0.035811	0.0148032	0.0101328
a46	0.0669415	0.0696274	0.0646137	0.0733974	0.0733479	0.0753796	0.0753879	0.0718984	0.0752404	0.0665462	0.0641433	0.0681989	0.0709043	0.0507037	0.0336694
a35	0.0671144	0.0687901	0.0672376	0.0705374	0.0705615	0.0712733	0.0712444	0.0699164	0.0711955	0.0672493	0.0660494	0.0680004	0.0692075	0.0578245	0.0437984
a31	0.0662255	0.0697877	0.0691398	0.0721677	0.0722383	0.0728675	0.0727925	0.0711437	0.0726551	0.0663238	0.0644824	0.0674855	0.0696908	0.0544246	0.0385753
a24	0.0677217	0.0791414	0.0805415	0.0845502	0.0847653	0.0855082	0.0852145	0.0813406	0.0845356	0.0673606	0.0575124	0.0558846	0.0511051	0.0200756	0.0147428
a31	0.066223	0.074319	0.0743929	0.0822496	0.0828639	0.0850094	0.0844709	0.0796722	0.0844013	0.0680502	0.0608864	0.0627102	0.0579958	0.0232841	0.0134711
a28	0.070415	0.0825026	0.0837269	0.0883062	0.0885341	0.0893653	0.0889494	0.0846481	0.0880815	0.0691169	0.0547367	0.0470487	0.0367158	0.0155883	0.0122644
a18	0.070015	0.0757619	0.074315	0.0806063	0.0808213	0.0822725	0.082037	0.0787085	0.0818247	0.070312	0.0642368	0.0641337	0.0553095	0.0232673	0.0163785
a31	0.0677543	0.0725076	0.0711191	0.0758882	0.0759666	0.0769669	0.0768732	0.0744759	0.0766821	0.0682643	0.0651368	0.0677725	0.0679667	0.0380965	0.0245292
a3	0.0715308	0.0816634	0.081975	0.0872161	0.0874847	0.0885819	0.0881628	0.0843724	0.0875665	0.071969	0.0577973	0.0482124	0.0360433	0.0152909	0.0121336
a31	0.0676703	0.075193	0.0741502	0.0800969	0.0802446	0.081489	0.0813082	0.0778852	0.0809603	0.0683767	0.0628006	0.0644496	0.0609611	0.02634	0.0180743
a17	0.0716218	0.0823031	0.082318	0.0882413	0.0885182	0.089757	0.089294	0.0852433	0.0886474	0.0724622	0.0568323	0.0455726	0.0335371	0.0142523	0.0113994
a28	0.0689232	0.0720567	0.0670794	0.0761856	0.0761535	0.0782402	0.0782295	0.0746468	0.0780834	0.0691894	0.0659924	0.0687908	0.067632	0.0355325	0.0232646
a21	0.0672431	0.0722619	0.0715651	0.0756429	0.0757545	0.0765961	0.076487	0.0744497	0.0763524	0.0691421	0.0661346	0.0677462	0.0675275	0.0380039	0.025093
a28	0.0636843	0.0694188	0.067497	0.0733912	0.073418	0.0745962	0.0745357	0.0715841	0.0742436	0.0641909	0.0618106	0.0667619	0.0708498	0.0549525	0.0390653
a31	0.0642736	0.0718873	0.0720217	0.0759203	0.0760483	0.0767959	0.0766585	0.0741037	0.0763583	0.0659889	0.0624745	0.0657467	0.0693583	0.0438266	0.0285375
a17	0.0658557	0.0792536	0.0805231	0.0849832	0.0851373	0.0858653	0.0856128	0.0816105	0.0848523	0.0675349	0.057665	0.0552045	0.0505043	0.0198336	0.0155639
a20	0.0653542	0.0703624	0.0676512	0.0742514	0.0742583	0.0756352	0.0755909	0.0725297	0.0753333	0.0656498	0.063159	0.0676326	0.0705789	0.0491098	0.0329033
a10	0.0665259	0.0713054	0.0703988	0.0742507	0.0743182	0.0750889	0.0750176	0.0731879	0.0748847	0.0685803	0.0660992	0.0677205	0.0687775	0.0443785	0.0294659
a37	0.0594161	0.0727336	0.0735932	0.0795417	0.079693	0.0807128	0.0804967	0.0757223	0.0797031	0.0609511	0.0561509	0.0623038	0.0703575	0.0415935	0.0270306
a43	0.0601628	0.0730397	0.0738895	0.0800257	0.0802139	0.0813276	0.0810764	0.0760338	0.0802657	0.0606056	0.0556511	0.0623342	0.0704237	0.0401171	0.0248332
a37	0.0625698	0.0657209	0.059911	0.0702	0.0701056	0.0725002	0.0725422	0.068459	0.0723586	0.0628075	0.0611894	0.0665852	0.0708455	0.0658546	0.0583504
a8	0.0664256	0.0712766	0.0707356	0.0740018	0.0740699	0.0747125	0.0746367	0.0728772	0.0744705	0.0678038	0.0654002	0.0673388	0.0689055	0.0461304	0.031215
a31	0.0602971	0.0667427	0.0619753	0.07247	0.0724204	0.0747812	0.0747474	0.0695199	0.0742527	0.0590756	0.056842	0.0651058	0.0721485	0.0646835	0.0549383
a10	0.0650559	0.0749599	0.0752393	0.0785419	0.0786135	0.0791641	0.0790734	0.0771179	0.078799	0.0710319	0.0657021	0.0633863	0.0624972	0.0292485	0.021569
a31	0.0603756	0.0720498	0.0718284	0.0784965	0.0785996	0.0797993	0.0796271	0.0749564	0.0789087	0.0613462	0.0573151	0.0638067	0.0706654	0.043329	0.0288963
a46	0.0659366	0.0782692	0.0785892	0.0838377	0.0839404	0.0848173	0.084617	0.0808159	0.0839489	0.0685127	0.0600905	0.057576	0.0510173	0.0208126	0.0172186
a8	0.0669357	0.0665224	0.0568379	0.0712589	0.0710526	0.0748948	0.0750504	0.0699412	0.0751061	0.0677229	0.0660519	0.0694991	0.0717188	0.0566272	0.0407801
a31	0.065972	0.0652726	0.0577765	0.06863	0.0684747	0.07117	0.071292	0.0678779	0.0713756	0.0672924	0.0663794	0.0683432	0.0699277	0.0644763	0.0557398
a8	0.0660531	0.0771544	0.0763005	0.0821836	0.082261	0.0833264	0.0831961	0.0803966	0.082867	0.0735773	0.0655546	0.0593394	0.0504095	0.0201158	0.0172647
a31	0.0654134	0.0638862	0.0514957	0.0699897	0.0696768	0.0751568	0.0754131	0.0683487	0.0755429	0.0665134	0.064741	0.0690374	0.0726361	0.0627553	0.0493935
a8	0.0686539	0.0791519	0.0773601	0.084543	0.0846356	0.0860226	0.0858252	0.0827843	0.0854963	0.0766286	0.0653987	0.0535427	0.0391767	0.0159118	0.0148687
a31	0.0676454	0.0621701	0.0461077	0.0695989	0.06911	0.0773082	0.0777699	0.0680938	0.0782182	0.0700466	0.0681393	0.0711101	0.0737495	0.0587051	0.0422272
a18	0.0678895	0.0793222	0.0767201	0.0858919	0.0859904	0.0878003	0.0875718	0.0839054	0.0872175	0.0774928	0.0646369	0.0508877	0.0361577	0.0145414	0.0139745
a17	0.0690625	0.0695531	0.0584175	0.0761338	0.0759102	0.0807225	0.0808862	0.0744736	0.0809645	0.0720244	0.0689792	0.0706722	0.0664187	0.0326978	0.0230839
