 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
a31	0.073157	0.115104	0.119922	0.122338	0.122285	0.122149	0.117875	0.110338	0.0968313
a16	0.0494776	0.0762048	0.163069	0.191786	0.247364	0.136162	0.0954699	0.0324289	0.00803802
a31	0.108047	0.132398	0.133066	0.138783	0.143932	0.142091	0.101158	0.0671705	0.0333542
a24	0.10962	0.153275	0.160782	0.164268	0.168973	0.133475	0.0574598	0.0356949	0.0164519
a28	0.110706	0.14893	0.154575	0.159274	0.162906	0.135521	0.0657404	0.0421996	0.0201481
a31	0.109857	0.140442	0.139381	0.145336	0.150719	0.143323	0.0852061	0.0547201	0.0310154
a41	0.115079	0.157366	0.157625	0.160498	0.163081	0.128765	0.056611	0.0389581	0.0220176
a31	0.11432	0.142568	0.14269	0.146543	0.149814	0.139071	0.0824936	0.0526615	0.0298388
a28	0.116347	0.15981	0.161067	0.162372	0.162891	0.122962	0.0542545	0.0383372	0.0219597
a20	0.110617	0.144556	0.145111	0.149346	0.152713	0.139644	0.0787736	0.0504499	0.0287896
a46	0.109374	0.135307	0.136267	0.139217	0.141385	0.136659	0.0980426	0.0655673	0.0381804
a11	0.0984517	0.117629	0.117548	0.120164	0.12218	0.123384	0.11408	0.103763	0.0828014
a46	0.0989431	0.118911	0.118991	0.122059	0.124205	0.125372	0.113973	0.100985	0.0765614
a31	0.0918117	0.115206	0.114278	0.11866	0.122037	0.124887	0.114186	0.107542	0.0913921
a17	0.106589	0.145002	0.145389	0.148988	0.150885	0.137733	0.0784717	0.0518708	0.0350724
a31	0.0933594	0.119613	0.118934	0.123358	0.126759	0.128989	0.114003	0.0995078	0.0754759
a20	0.106956	0.153671	0.15513	0.157511	0.157384	0.129191	0.0632191	0.044868	0.0320687
a31	0.101763	0.134983	0.136029	0.139398	0.141527	0.137048	0.0990337	0.066941	0.0432772
a13	0.0964848	0.160585	0.164012	0.165796	0.163582	0.122319	0.0560387	0.0418363	0.0293472
a18	0.0906826	0.130915	0.132926	0.136438	0.138689	0.136624	0.107015	0.0760462	0.0506633
a13	0.0829068	0.123449	0.126005	0.129688	0.131559	0.13183	0.115023	0.0932256	0.0663145
a31	0.0655263	0.117611	0.120699	0.127147	0.130569	0.133563	0.118412	0.104483	0.0819907
a18	0.066011	0.148328	0.155043	0.162311	0.163242	0.143772	0.0740157	0.0503698	0.0369063
a3	0.0694432	0.127669	0.132853	0.137629	0.139879	0.139184	0.113389	0.0832635	0.05669
a0	0.0498787	0.118943	0.126115	0.134683	0.138175	0.141087	0.120046	0.0983586	0.0727148
a20	0.04612	0.113147	0.12014	0.128978	0.13334	0.137849	0.122028	0.108468	0.0899291
a31	0.0461752	0.117537	0.126459	0.134482	0.137152	0.139622	0.121852	0.101085	0.0756355
a13	0.0277718	0.132681	0.154602	0.170989	0.171306	0.157894	0.085235	0.0561513	0.0433696
a31	0.0326253	0.112477	0.128334	0.13816	0.141393	0.14453	0.125715	0.0995745	0.0771911
a20	0.0143159	0.122525	0.165781	0.194256	0.190558	0.15774	0.0683384	0.0464591	0.0400264
a13	0.0249471	0.120443	0.146769	0.158038	0.161702	0.15966	0.112271	0.0668086	0.0493617
a20	0.0136705	0.0890329	0.122892	0.145514	0.150078	0.158298	0.135416	0.101386	0.0837129
a31	0.0126991	0.0887781	0.121987	0.146859	0.151085	0.159645	0.134641	0.102581	0.0817238
a17	0.00614537	0.0798002	0.142745	0.205296	0.202197	0.188504	0.0818842	0.0497335	0.0436953
a20	0.01244	0.0923357	0.133193	0.15019	0.158366	0.166897	0.134432	0.0835107	0.068635
</S>	0.0098335	0.0787123	0.120696	0.151713	0.155668	0.166173	0.139553	0.0979607	0.0796907
