 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.0864246	0.0920608	0.086637	0.100591	0.100265	0.097052	0.0864769	0.0924359	0.0881945	0.0840065	0.0858561
a31	0.0382971	0.0677532	0.0879742	0.101984	0.112229	0.112112	0.111321	0.108363	0.105165	0.0927876	0.0620141
a20	0.0509311	0.0846303	0.0999017	0.122295	0.12962	0.114146	0.11109	0.107457	0.0938085	0.0632755	0.0228441
a46	0.0916812	0.0937922	0.0788295	0.1042	0.0990625	0.0762725	0.0797103	0.0920699	0.101401	0.100994	0.0819872
a10	0.0930321	0.0919765	0.0788581	0.0976113	0.0938972	0.0772153	0.0802335	0.0905254	0.0983204	0.100701	0.0976292
a17	0.0929748	0.0910942	0.0722822	0.102535	0.0952633	0.0692736	0.0729037	0.0881197	0.102542	0.108156	0.104856
a31	0.0940667	0.0903418	0.0697518	0.101649	0.0936183	0.067208	0.0711628	0.0873427	0.10368	0.110662	0.110517
a20	0.0981979	0.0963351	0.0774812	0.107668	0.100736	0.0725	0.0737008	0.087802	0.0978519	0.0994681	0.0882587
a8	0.0927118	0.0923701	0.0782263	0.0989851	0.0949883	0.0770536	0.0795995	0.0907502	0.0989666	0.100787	0.0955616
a20	0.0926667	0.091592	0.0740913	0.0970272	0.0928233	0.0747016	0.0775555	0.0905755	0.100972	0.104448	0.103547
a31	0.0927009	0.0916241	0.0796317	0.0965001	0.0933187	0.0787944	0.0809906	0.0904424	0.0973784	0.0995659	0.0990528
a39	0.0974538	0.0955163	0.0756876	0.107722	0.100407	0.0719205	0.0717561	0.087283	0.0983014	0.10047	0.0934816
a31	0.0912362	0.0920195	0.0801533	0.0940959	0.0924406	0.0829471	0.0838697	0.0920412	0.0972634	0.0982559	0.0956771
a33	0.102568	0.104583	0.0925524	0.11283	0.10944	0.0870646	0.0798344	0.0879301	0.0831029	0.0759901	0.0641054
a31	0.0860778	0.093948	0.0702067	0.089423	0.0900803	0.0854805	0.0828184	0.0973542	0.105636	0.105097	0.0938779
a18	0.117407	0.126942	0.117476	0.137026	0.134612	0.0966854	0.0741405	0.0745939	0.048659	0.0378963	0.0345629
a31	0.0871534	0.0966511	0.0714077	0.0911994	0.0924037	0.0890376	0.0840506	0.0986495	0.103629	0.100089	0.0857292
a23	0.120948	0.140235	0.120676	0.161541	0.157276	0.0946821	0.059178	0.0625569	0.0340785	0.0244162	0.0244137
a31	0.0792853	0.0999525	0.0589806	0.0849483	0.0883975	0.0865218	0.0768925	0.107238	0.12281	0.114211	0.0807629
a39	0.122426	0.160318	0.122628	0.200037	0.19215	0.0804245	0.0373968	0.0413675	0.018065	0.012	0.0131872
a31	0.0849071	0.110076	0.0629315	0.0931321	0.0968791	0.0897755	0.075518	0.108318	0.114583	0.0992344	0.0646456
a24	0.111323	0.167029	0.105525	0.239321	0.224991	0.0682949	0.0231352	0.02984	0.0132055	0.0083679	0.0089677
a20	0.104107	0.135404	0.0759418	0.125221	0.127583	0.10174	0.0714515	0.0966399	0.0750783	0.0529316	0.0339023
</S>	0.0799245	0.107656	0.0523596	0.101754	0.104051	0.093577	0.0649547	0.107712	0.122739	0.102215	0.0630573
