 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.030888	0.0393378	0.0604329	0.058046	0.0604488	0.0620975	0.0623387	0.0624098	0.0627054	0.0624772	0.0625526	0.059007	0.0584799	0.0593971	0.0546035	0.0600775	0.0475063	0.0371939
a31	0.0251185	0.0306092	0.0394097	0.0272291	0.0359208	0.0556073	0.0564436	0.0446392	0.0660349	0.0634224	0.082201	0.081364	0.0545391	0.065638	0.0398924	0.0973045	0.100931	0.0336955
a5	0.0372505	0.0469608	0.0636432	0.0471168	0.0612354	0.092421	0.0931858	0.0718181	0.0945346	0.0707807	0.0765119	0.0525151	0.0182407	0.0224675	0.00864806	0.0930417	0.0396563	0.0099721
a7	0.0379816	0.0488814	0.0650741	0.051369	0.0641056	0.0796771	0.0798453	0.0706565	0.0794753	0.0707425	0.0732405	0.0636361	0.0324312	0.0360802	0.015274	0.0741243	0.0374424	0.0199627
a37	0.0450332	0.052992	0.0654453	0.0591887	0.0657215	0.0718256	0.0716973	0.0677008	0.0692379	0.0635903	0.0651615	0.062239	0.0431412	0.0465489	0.0197115	0.0636261	0.0351749	0.0319642
a7	0.0474006	0.0538912	0.0658953	0.06289	0.0664149	0.0693424	0.0691242	0.0667731	0.065849	0.0607075	0.0619627	0.0606673	0.0466838	0.0500039	0.020932	0.0599045	0.0334036	0.0381543
a20	0.0459356	0.0524531	0.06483	0.0621303	0.0658263	0.0688234	0.0685678	0.0659838	0.0650588	0.0598236	0.0614827	0.0612616	0.0488297	0.0523001	0.0214532	0.0593226	0.0336078	0.0423094
a31	0.0463749	0.0523556	0.0636587	0.0606845	0.0638775	0.0665265	0.0663688	0.0644365	0.0638755	0.0598185	0.0612142	0.0606999	0.0504538	0.0533907	0.0253585	0.0595207	0.0374062	0.0439789
a17	0.0512508	0.0587093	0.0740801	0.0746341	0.076874	0.078235	0.0776457	0.0745583	0.0696528	0.0597861	0.0599665	0.0568818	0.0348923	0.0390234	0.0102461	0.0568525	0.0199395	0.0267715
a29	0.0512105	0.0552753	0.062506	0.0571677	0.0594674	0.062109	0.0620735	0.0611946	0.0610564	0.0586891	0.0599573	0.0584499	0.0524112	0.05499	0.0329892	0.0590601	0.0432284	0.0481645
a39	0.049414	0.0535549	0.0616835	0.0603224	0.0618915	0.0631263	0.0629895	0.0619156	0.0609704	0.0580149	0.0590677	0.0592426	0.0534776	0.0557122	0.0298747	0.0577333	0.0400288	0.0509801
a31	0.049801	0.0534722	0.0609365	0.0576412	0.0594022	0.0611728	0.0611098	0.0603382	0.0598827	0.0576689	0.0588539	0.0585256	0.0544945	0.0566497	0.0345944	0.0579237	0.0440836	0.053449
a3	0.0513829	0.0571487	0.0676833	0.0678489	0.0690177	0.0696948	0.0694588	0.0681062	0.0656506	0.060391	0.0604695	0.0584552	0.0440774	0.0468869	0.0193641	0.0587381	0.0302483	0.0353776
a29	0.047887	0.052859	0.0627963	0.0602032	0.0621989	0.0639276	0.0638294	0.0627834	0.061959	0.0589134	0.059965	0.0593531	0.0521578	0.0546001	0.0298648	0.0587143	0.0403508	0.0476369
a20	0.0462487	0.0514657	0.0628088	0.0614957	0.0631315	0.0643395	0.0641738	0.0630591	0.0616082	0.0580617	0.0593242	0.0596675	0.0534389	0.0560825	0.0281067	0.0576596	0.0380837	0.0512443
a31	0.0471836	0.0519887	0.0616438	0.0591363	0.0610311	0.0626532	0.0625839	0.0616915	0.061075	0.0585336	0.0595855	0.0592346	0.0537069	0.0558863	0.0325813	0.0584682	0.0425451	0.0504714
a13	0.0487056	0.0552283	0.0678103	0.0680211	0.069214	0.0698464	0.0696256	0.0683629	0.0657954	0.0605359	0.0606659	0.0587058	0.0447722	0.0475696	0.0201483	0.0589088	0.0305289	0.0355548
