 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.102126	0.112528	0.120052	0.121255	0.118414	0.114082	0.1008	0.106589	0.104155
a1	0.0275544	0.0495229	0.117317	0.313205	0.266302	0.171808	0.0452779	0.00579568	0.00321723
a20	0.126206	0.129722	0.131901	0.136509	0.0877977	0.133882	0.120025	0.0870416	0.0469144
a31	0.116836	0.127063	0.130876	0.135454	0.0915939	0.132921	0.121458	0.0914136	0.0523845
a13	0.150624	0.150722	0.155154	0.166909	0.0757175	0.143759	0.090843	0.0465494	0.0197225
a17	0.126756	0.127905	0.13006	0.13585	0.0795203	0.133052	0.119228	0.0926851	0.0549438
a29	0.119591	0.1192	0.120479	0.124735	0.0783021	0.123262	0.115657	0.109393	0.0893814
a18	0.121706	0.119185	0.121111	0.127188	0.0712719	0.128167	0.123285	0.109557	0.07853
a31	0.121665	0.11742	0.119432	0.126749	0.0661414	0.128634	0.123928	0.113246	0.0827843
a13	0.143005	0.138952	0.141755	0.149819	0.0780399	0.140271	0.106046	0.0669367	0.0351751
a18	0.12095	0.120994	0.122577	0.127157	0.0786224	0.125465	0.115767	0.105611	0.082857
a31	0.11882	0.118654	0.120272	0.124602	0.078079	0.123558	0.115864	0.109245	0.0909062
a3	0.142898	0.141627	0.145001	0.151889	0.0855239	0.139296	0.0969448	0.0618894	0.0349309
a31	0.124554	0.126315	0.12855	0.133614	0.0815435	0.129742	0.112743	0.0944278	0.0685106
a46	0.146282	0.149399	0.153931	0.16009	0.0972436	0.136788	0.0762335	0.0504834	0.0295497
a31	0.111975	0.141481	0.14564	0.148909	0.111934	0.115045	0.0747128	0.0751169	0.0751864
a20	0.146772	0.163208	0.171125	0.175485	0.13504	0.112922	0.0385198	0.0352499	0.0216789
a17	0.121195	0.146302	0.150654	0.153809	0.118408	0.124591	0.0766487	0.0603514	0.0480399
a20	0.109894	0.133983	0.138633	0.142118	0.103947	0.116806	0.0816544	0.0850282	0.0879352
a31	0.110787	0.123086	0.127551	0.130864	0.0948664	0.121367	0.100454	0.0989605	0.0920639
a8	0.126625	0.144921	0.158848	0.16647	0.102605	0.137926	0.0736866	0.0539978	0.0349199
a31	0.0877667	0.15775	0.17202	0.178159	0.128986	0.0958456	0.0527424	0.0578236	0.0689058
a1	0.116612	0.163044	0.193588	0.202475	0.153971	0.0986117	0.021868	0.0284569	0.0213731
a46	0.0747482	0.167522	0.191826	0.200031	0.1523	0.0823437	0.0426157	0.0427273	0.0458869
a31	0.08541	0.154377	0.169277	0.173866	0.14597	0.0953312	0.0514456	0.0566516	0.0676723
a17	0.0938527	0.161157	0.217389	0.232923	0.168585	0.0785974	0.0114637	0.0199915	0.016041
a23	0.0643379	0.169963	0.206091	0.217997	0.161877	0.071079	0.0364564	0.0358427	0.0363573
a8	0.0646067	0.164841	0.196974	0.206839	0.164188	0.0717544	0.03798	0.0425597	0.0502571
a31	0.0715174	0.161135	0.186076	0.193152	0.162022	0.080884	0.0414871	0.0469934	0.0567326
a8	0.0604796	0.12572	0.225778	0.256167	0.173759	0.0937954	0.0156159	0.0259327	0.0227531
a23	0.0527055	0.162047	0.216759	0.236554	0.15911	0.059895	0.0353047	0.0376006	0.0400243
a8	0.056856	0.163401	0.206736	0.220281	0.167156	0.0656049	0.0341876	0.0395405	0.0462365
a23	0.0599035	0.162238	0.200451	0.211735	0.166727	0.0713567	0.0365117	0.0417922	0.049285
a8	0.0553245	0.161289	0.205869	0.219662	0.166021	0.0669765	0.0356205	0.0409168	0.0483211
a31	0.0586057	0.160936	0.200509	0.212132	0.166222	0.0719863	0.0370672	0.0423711	0.0501713
a28	0.0367301	0.0858662	0.214601	0.272437	0.154139	0.122505	0.0270478	0.045248	0.0414255
a24	0.0558067	0.151629	0.205399	0.219367	0.169061	0.0907668	0.0363479	0.0364191	0.0352039
a8	0.0655658	0.147003	0.195387	0.207478	0.16119	0.108956	0.0422776	0.0388696	0.0332723
a31	0.041142	0.148877	0.223172	0.251023	0.149108	0.0616325	0.0381454	0.0413021	0.0455978
a20	0.0311512	0.0986727	0.267515	0.350517	0.166181	0.0553539	0.00480676	0.0124508	0.0133515
a31	0.0432752	0.157515	0.23359	0.257965	0.173246	0.0631812	0.0248316	0.0241028	0.022294
a17	0.0230575	0.100759	0.29492	0.400852	0.14887	0.0210916	0.00138969	0.00442182	0.00463854
</S>	0.0431385	0.143909	0.251297	0.30601	0.148688	0.0458714	0.0214417	0.0212178	0.0184272
