 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.0925681	0.0855571	0.100946	0.107342	0.0997105	0.103578	0.104491	0.107689	0.0522868	0.0320448	0.0681462	0.04564
a18	0.0405844	0.0946213	0.131322	0.188944	0.128626	0.114685	0.0930507	0.137905	0.03489	0.00580838	0.0177244	0.0118391
a31	0.0723224	0.0825251	0.108793	0.115258	0.101963	0.108986	0.109499	0.11512	0.0571183	0.0273541	0.0637229	0.0373385
a20	0.06695	0.0768545	0.125559	0.137845	0.112107	0.118934	0.11334	0.132767	0.0340914	0.0186021	0.0392136	0.0237359
a15	0.0712554	0.0847276	0.118321	0.127585	0.109487	0.116343	0.113798	0.125369	0.0413356	0.0206904	0.0445236	0.0265638
a31	0.0704696	0.0793574	0.0973921	0.102355	0.0933619	0.0989297	0.100039	0.102968	0.0745029	0.040514	0.0823626	0.0577476
a20	0.0714493	0.0774463	0.126982	0.139524	0.112182	0.116539	0.108239	0.131736	0.0317696	0.0201515	0.0386397	0.0253417
a11	0.078591	0.08881	0.112945	0.119395	0.107054	0.112085	0.110442	0.118245	0.0459458	0.0246387	0.0505487	0.0312986
a0	0.0750744	0.0839333	0.105963	0.11166	0.100857	0.10667	0.10705	0.11179	0.0588689	0.0303892	0.0666113	0.0411328
a41	0.0723171	0.0808894	0.0992794	0.104322	0.0951904	0.100704	0.101671	0.104889	0.0707815	0.0376182	0.0790108	0.0533267
a20	0.0696853	0.0784743	0.102201	0.108638	0.0965334	0.103598	0.104871	0.109305	0.0660349	0.0352366	0.0762857	0.0491368
a31	0.0661536	0.0754131	0.10072	0.108011	0.0945256	0.102594	0.104321	0.108964	0.0688803	0.0373877	0.080346	0.0526842
a30	0.0683361	0.0743727	0.118902	0.131822	0.107485	0.115829	0.112507	0.129484	0.0356273	0.0269008	0.0465697	0.0321642
a31	0.0845632	0.0927438	0.110397	0.116238	0.106604	0.110038	0.107806	0.115256	0.0448773	0.027552	0.0502561	0.0336685
a20	0.0737701	0.0739046	0.121325	0.137461	0.108955	0.114701	0.10739	0.131674	0.0304933	0.025933	0.0427965	0.0315974
a31	0.0873706	0.0979324	0.109294	0.116839	0.108015	0.110319	0.106471	0.115669	0.040736	0.0280009	0.0461198	0.0332334
a37	0.0729866	0.0636983	0.122976	0.151721	0.105887	0.112961	0.103032	0.140169	0.0240575	0.0248132	0.0443538	0.0333448
a35	0.0843976	0.0955112	0.110255	0.122482	0.10895	0.111991	0.106048	0.12049	0.0351371	0.0282477	0.0431997	0.0332911
a11	0.0639133	0.0880755	0.0907711	0.107488	0.0995384	0.107606	0.108182	0.113342	0.061458	0.0350464	0.074884	0.0496948
a46	0.078041	0.0907973	0.0973598	0.107922	0.101642	0.106424	0.106398	0.110635	0.0560271	0.0328086	0.0672709	0.0446743
a31	0.0587791	0.0826738	0.0829189	0.0980152	0.0920686	0.099401	0.100419	0.103931	0.0771654	0.0469651	0.0893597	0.0683033
a46	0.05393	0.0419206	0.105894	0.164345	0.0984216	0.11838	0.114759	0.163127	0.0172621	0.0263481	0.0543485	0.0412627
a18	0.0419336	0.0741508	0.0725746	0.108995	0.0928242	0.113885	0.117074	0.129604	0.0607131	0.0375053	0.0912626	0.0594783
a31	0.0615355	0.0805101	0.0910823	0.114791	0.101519	0.113199	0.11493	0.122652	0.0485656	0.0329472	0.071202	0.0470652
a1	0.0315444	0.0229452	0.0827859	0.188478	0.0820929	0.116964	0.120997	0.199859	0.0109114	0.0238136	0.0703076	0.0493007
a20	0.0404208	0.067321	0.0744951	0.122703	0.0954587	0.123969	0.128575	0.149333	0.0389861	0.0323333	0.0762407	0.0501634
a31	0.0521277	0.0725028	0.0861813	0.120126	0.100886	0.118313	0.121573	0.132754	0.0423664	0.0323961	0.0728279	0.0479469
a27	0.0185327	0.0139376	0.0596579	0.197085	0.0675993	0.112605	0.126753	0.233786	0.00818066	0.0208651	0.0864077	0.0545904
a31	0.0340031	0.0559628	0.0663132	0.125414	0.0889341	0.127058	0.135369	0.165359	0.0331893	0.031131	0.0835709	0.0536953
a46	0.0106277	0.00990215	0.0413454	0.211492	0.0480071	0.0922036	0.117547	0.273684	0.00677047	0.0169425	0.112979	0.058499
</S>	0.0285434	0.0406191	0.052345	0.119373	0.0717847	0.124758	0.14069	0.202797	0.0253753	0.027616	0.10484	0.0612589
