 	credo	che	stanno	ancora	svegli	</S>
a31	0.192585	0.174595	0.171153	0.14655	0.164082	0.151034
a20	0.364936	0.285786	0.209762	0.112144	0.0166503	0.0107215
a21	0.301256	0.122356	0.205432	0.211912	0.109916	0.0491278
a31	0.223426	0.12104	0.181314	0.204587	0.164387	0.105245
a37	0.480422	0.0935077	0.155133	0.132738	0.0950104	0.0431882
a31	0.328174	0.118079	0.19741	0.192764	0.109565	0.054008
a13	0.486631	0.0852741	0.146508	0.130261	0.10319	0.0481359
a31	0.283577	0.133233	0.201569	0.199455	0.118929	0.0632363
a20	0.485064	0.100661	0.146831	0.114816	0.101902	0.0507264
a31	0.320359	0.154385	0.207717	0.167875	0.097782	0.0518823
a39	0.50206	0.101338	0.137857	0.103396	0.102901	0.0524477
a18	0.258058	0.171975	0.204923	0.180677	0.114241	0.0701257
a33	0.222611	0.158366	0.190889	0.189546	0.140931	0.097658
a39	0.168137	0.12857	0.157008	0.18227	0.186417	0.177599
a31	0.181985	0.14153	0.169433	0.181207	0.172406	0.153439
a39	0.3681	0.114435	0.172639	0.153652	0.116533	0.0746409
a33	0.189049	0.149137	0.175582	0.191697	0.163764	0.130771
a8	0.157949	0.13215	0.152391	0.180382	0.187684	0.189444
a31	0.165209	0.143673	0.160157	0.177663	0.178756	0.174543
a7	0.346606	0.148545	0.172545	0.135176	0.112993	0.0841351
a31	0.220508	0.15181	0.185738	0.192889	0.142497	0.106559
a3	0.436397	0.128169	0.139299	0.0944646	0.114474	0.0871962
a31	0.237923	0.180644	0.191052	0.174052	0.118803	0.0975259
a13	0.56924	0.0979441	0.0766691	0.0446467	0.116891	0.0946095
a20	0.202232	0.182978	0.17361	0.172268	0.13483	0.134083
a7	0.183489	0.166837	0.16547	0.187377	0.156015	0.140812
a35	0.177541	0.128778	0.151832	0.193649	0.183815	0.164384
a31	0.149721	0.110452	0.13719	0.192339	0.203687	0.206611
a20	0.431976	0.108002	0.108954	0.0844997	0.140745	0.125823
a31	0.178116	0.1502	0.151355	0.185751	0.16697	0.167608
</S>	0.638266	0.0476367	0.0334451	0.0233543	0.122542	0.134756
