 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	0.09847	0.10778	0.1082	0.108769	0.108726	0.108318	0.104285	0.0951052	0.0855306	0.0748152
a31	0.021532	0.148176	0.109017	0.167986	0.206697	0.176788	0.0957552	0.0481169	0.0192362	0.00669518
a1	0.0937412	0.178208	0.170621	0.171247	0.152828	0.114669	0.0453823	0.0370266	0.0238714	0.0124061
a28	0.125	0.134305	0.130498	0.127453	0.113666	0.111117	0.0929766	0.0714074	0.0548706	0.0387066
a24	0.125678	0.1379	0.134341	0.131579	0.118092	0.113184	0.0880287	0.0642238	0.0500095	0.036963
a31	0.135208	0.151016	0.143458	0.137262	0.112726	0.106894	0.0760028	0.0567724	0.0461264	0.0345336
a18	0.154301	0.169866	0.161465	0.153703	0.122576	0.0967669	0.0397945	0.0378489	0.0359629	0.0277157
a24	0.130079	0.14002	0.136075	0.133058	0.119038	0.114205	0.0858183	0.0585128	0.0467718	0.0364217
a13	0.13472	0.147543	0.142362	0.138137	0.119552	0.112316	0.0758539	0.0518749	0.0432653	0.0343766
a18	0.122751	0.131991	0.126767	0.122535	0.10516	0.104454	0.0916471	0.078981	0.0646886	0.0510258
a31	0.120229	0.127695	0.123968	0.120924	0.107517	0.106662	0.0948511	0.0805842	0.0656972	0.0518726
a24	0.147632	0.159447	0.153414	0.147829	0.124177	0.105437	0.0505483	0.0408501	0.0383125	0.0323523
a11	0.134697	0.150789	0.146284	0.142982	0.126941	0.11557	0.0676617	0.0453134	0.0392152	0.0305471
a31	0.123299	0.13208	0.127846	0.124702	0.110681	0.109525	0.0942003	0.0728242	0.0581932	0.0466497
a39	0.147274	0.15859	0.154329	0.150284	0.131579	0.105685	0.0445605	0.0384713	0.037233	0.0319942
a20	0.116155	0.126377	0.123154	0.122041	0.115152	0.114308	0.101118	0.0749036	0.0591519	0.0476398
a31	0.118939	0.125031	0.122925	0.121544	0.114287	0.112976	0.100037	0.0758234	0.0600476	0.0483891
a17	0.147571	0.161393	0.156013	0.151118	0.129119	0.104058	0.0437167	0.0382757	0.0371373	0.0315986
a20	0.116896	0.128523	0.124471	0.122734	0.113163	0.112488	0.0988716	0.0749888	0.0596922	0.048173
a31	0.117883	0.124913	0.122725	0.121487	0.114527	0.113309	0.100466	0.0759366	0.0601664	0.0485865
a24	0.14487	0.160337	0.155279	0.150897	0.130255	0.105654	0.0448012	0.0383727	0.0373053	0.0322288
a20	0.134868	0.152244	0.147547	0.144742	0.13003	0.115625	0.0620478	0.0428476	0.0385887	0.0314603
a8	0.121598	0.136132	0.131856	0.130169	0.119821	0.116985	0.0923911	0.0611288	0.0491289	0.0407904
a20	0.0962103	0.113234	0.108342	0.107794	0.101705	0.103218	0.100258	0.0973427	0.0908662	0.0810302
a31	0.109727	0.118114	0.115982	0.11517	0.109427	0.10933	0.102395	0.0871699	0.0727977	0.0598894
a24	0.134762	0.15518	0.150338	0.146878	0.128203	0.112168	0.0565481	0.0416004	0.0391717	0.0351514
a37	0.127933	0.147345	0.142057	0.139701	0.125955	0.11822	0.0752793	0.0475455	0.0412734	0.0346898
a46	0.116425	0.14018	0.133749	0.131749	0.118137	0.115989	0.0909307	0.0612442	0.0498217	0.0417733
a31	0.0900565	0.118283	0.110634	0.11095	0.105381	0.107471	0.10275	0.095396	0.0856611	0.0734157
a28	0.118619	0.155428	0.152416	0.152534	0.141394	0.116959	0.0498094	0.0386303	0.0382687	0.0359414
a24	0.0997271	0.14037	0.130381	0.130808	0.12107	0.120764	0.0968959	0.0637157	0.0519026	0.0443664
a31	0.109679	0.151399	0.139991	0.137444	0.117724	0.115651	0.0843169	0.0557865	0.0473377	0.0406711
a17	0.0977062	0.16709	0.160162	0.162641	0.147789	0.113928	0.0405321	0.0360847	0.0379265	0.0361396
a31	0.0640771	0.141811	0.115698	0.122565	0.127111	0.132481	0.109692	0.0740959	0.0608456	0.0516234
a46	0.0711308	0.183866	0.17482	0.183301	0.168127	0.0989002	0.0230877	0.0275325	0.0342659	0.0349684
a8	0.0453246	0.154125	0.0990123	0.111819	0.133106	0.149674	0.113489	0.0731378	0.0641105	0.0562013
a31	0.0452342	0.133272	0.0970824	0.1075	0.122607	0.133375	0.115634	0.093113	0.0823262	0.0698568
a8	0.0502902	0.198676	0.189991	0.204994	0.180064	0.0819953	0.0136201	0.0193458	0.0288269	0.0321969
</S>	0.0408735	0.158738	0.0892142	0.103534	0.132952	0.158114	0.113404	0.0739943	0.0682445	0.0609319
