 	dovevo	comprare	il	pane	ogni	giorno	</S>
a30	0.153136	0.14611	0.142922	0.146308	0.146804	0.142558	0.122163
a41	0.0459806	0.220168	0.269456	0.241177	0.163602	0.0509801	0.00863609
a31	0.189551	0.181765	0.160722	0.159616	0.139653	0.111656	0.0570368
a24	0.284256	0.237125	0.164035	0.133314	0.0791778	0.0646721	0.0374206
a37	0.238417	0.211444	0.171135	0.151219	0.103005	0.0764068	0.0483728
a31	0.224496	0.184401	0.147239	0.14424	0.117062	0.104173	0.0783893
a17	0.289406	0.226135	0.153455	0.122408	0.0741825	0.0723499	0.0620635
a5	0.185105	0.168253	0.152559	0.154312	0.139071	0.117998	0.0827032
a17	0.195547	0.177308	0.15593	0.153654	0.133239	0.108126	0.0761969
a20	0.172157	0.151892	0.135363	0.140989	0.135758	0.143347	0.120493
a5	0.17486	0.159797	0.144868	0.14763	0.139835	0.13243	0.10058
a20	0.197614	0.159204	0.129501	0.134091	0.124993	0.137451	0.117145
a37	0.184954	0.160611	0.140108	0.145059	0.136467	0.132271	0.10053
a39	0.190492	0.161492	0.138287	0.143954	0.134904	0.130403	0.100468
a35	0.148224	0.133781	0.129244	0.141526	0.14612	0.157214	0.143891
a7	0.146484	0.132592	0.129444	0.142555	0.148564	0.157684	0.142678
a24	0.165693	0.136053	0.120163	0.133878	0.137997	0.159286	0.146929
a37	0.183237	0.144156	0.121401	0.134064	0.134103	0.151811	0.131227
a17	0.174352	0.139588	0.123723	0.141629	0.146641	0.151536	0.12253
a31	0.124317	0.104411	0.109018	0.139763	0.167069	0.185043	0.170378
a20	0.289815	0.15411	0.0952547	0.103852	0.0920919	0.118204	0.146672
</S>	0.118756	0.0998617	0.109734	0.151809	0.205814	0.177139	0.136886
