 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.0982216	0.103017	0.102893	0.103168	0.102783	0.100855	0.0983819	0.0973042	0.0987346	0.0946409
a41	0.0344963	0.203245	0.190409	0.185811	0.142568	0.106668	0.0673108	0.0396561	0.0246301	0.00520482
a31	0.118796	0.129539	0.0979675	0.093475	0.0708378	0.0868458	0.100208	0.116269	0.119403	0.066658
a20	0.138512	0.155864	0.12055	0.114609	0.0825612	0.0884235	0.0841858	0.0910644	0.0976451	0.0265856
a31	0.125814	0.143463	0.106139	0.100845	0.0744829	0.0885409	0.0972936	0.10844	0.113559	0.0414222
a37	0.142682	0.159023	0.114038	0.10752	0.074975	0.0818869	0.0812564	0.0971232	0.1082	0.0332947
a16	0.128914	0.143106	0.107893	0.102678	0.0761941	0.0889473	0.0950056	0.103634	0.111215	0.0424133
a35	0.116002	0.124743	0.101927	0.0982829	0.0781899	0.0916015	0.0999396	0.108664	0.113414	0.0672356
a24	0.110578	0.1176	0.0957219	0.0923192	0.0739716	0.0881467	0.0988232	0.110504	0.115083	0.0972527
a31	0.11556	0.125579	0.0932685	0.0888803	0.0671606	0.0832861	0.0977443	0.116276	0.12164	0.0906045
a39	0.13354	0.14567	0.107802	0.102299	0.0742869	0.0846374	0.0875553	0.0995689	0.112739	0.0519008
a31	0.108035	0.115332	0.101429	0.0990786	0.086125	0.0947321	0.0986853	0.102009	0.108668	0.0859055
a20	0.136701	0.14614	0.126246	0.122055	0.0958183	0.0928156	0.0779754	0.0748882	0.0894477	0.0379129
a31	0.114659	0.123789	0.107962	0.105239	0.0902496	0.0973372	0.0975327	0.0953008	0.105289	0.0626417
a3	0.139843	0.152187	0.133218	0.128964	0.101456	0.0914354	0.0703579	0.0662026	0.0824794	0.033856
a20	0.116636	0.128653	0.110728	0.107778	0.0920673	0.0971652	0.0944891	0.0906413	0.104012	0.0578297
a31	0.109351	0.122568	0.10394	0.101217	0.0867766	0.0936991	0.0949831	0.0977803	0.11014	0.0795449
a37	0.134141	0.154048	0.13389	0.130203	0.103404	0.0907473	0.0680557	0.0647374	0.0848374	0.0359361
a31	0.113691	0.137675	0.113066	0.109811	0.0949133	0.0953148	0.0885023	0.0846865	0.106059	0.0562817
a20	0.130835	0.174723	0.152564	0.149556	0.119105	0.0818722	0.047489	0.0451952	0.0711396	0.0275203
a28	0.106256	0.160594	0.122398	0.118886	0.114244	0.0943871	0.0753567	0.0658327	0.0990853	0.0429602
a31	0.0982776	0.156461	0.113763	0.1113	0.100722	0.0908155	0.0784851	0.0774465	0.112194	0.0605354
a20	0.103486	0.203309	0.163598	0.164111	0.130835	0.0734231	0.0353724	0.0347417	0.0695702	0.0215531
a31	0.0940018	0.194566	0.122991	0.119195	0.118368	0.0872745	0.0656118	0.0586338	0.0994281	0.0399297
a33	0.0842868	0.254377	0.194271	0.198103	0.144618	0.045558	0.0140578	0.0141401	0.0403041	0.0102838
</S>	0.0822202	0.281829	0.106758	0.101913	0.108145	0.0762863	0.0617173	0.0556639	0.0808242	0.0446435
