 	avete	cucinato	le	verdure	</S>
a29	0.75350565	0.004438848	0.20771956	0.029983073	0.0043528057
a38	0.94723016	0.0104038585	0.041989654	0.00030738467	6.888052e-05
a31	0.97116727	0.00054923276	0.025441064	0.0026672	0.00017529774
a11	0.32287663	0.06494453	0.58555526	0.026587967	3.566067e-05
a37	0.98934424	0.00040593714	0.0014406511	0.008428646	0.0003806149
a11	0.95784783	0.00089227513	0.002686759	0.03699938	0.0015738023
a31	0.8291637	0.006251196	0.005534913	0.1395974	0.019452937
a20	0.7852599	0.045608457	0.034868002	0.051801458	0.08246224
a31	0.0007991479	0.0002560388	0.004981768	0.9672803	0.026682636
a39	0.0109379515	0.0027800435	0.007363797	0.09345845	0.8854597
a13	4.1080264e-05	6.510245e-06	0.028063891	0.9675639	0.004324544
a18	0.00011650088	4.8752823e-05	0.021899922	0.9700504	0.007884416
a39	7.41073e-05	4.567182e-05	0.019722693	0.9680867	0.012070747
a31	7.539071e-05	2.9794619e-05	0.02356681	0.9697287	0.0065992973
a46	0.0003507944	3.816053e-05	0.0066532623	0.7943196	0.19863814
</S>	0.0008003127	0.00011114437	0.055342443	0.9425912	0.001154922
