 	voglio	che	Maria	venga	domani	</S>
a20	0.037593395	0.8383106	0.02099013	0.10306579	5.2662413e-06	3.4739565e-05
a21	0.4011752	0.59264904	0.0060827625	9.107634e-05	3.1632503e-08	1.9157214e-06
a31	0.86226374	0.1374993	9.0974754e-05	0.00014510534	1.5348681e-07	6.896635e-07
a37	0.93738306	0.061476488	0.0008281433	0.000268026	4.204018e-05	2.2249226e-06
a31	0.9865171	0.013409825	1.967502e-05	5.199546e-05	5.0388707e-07	1.0412452e-06
a35	0.9767939	0.021175534	0.0003251117	0.0011045188	0.0005602452	4.082501e-05
a31	0.6367107	0.066002764	0.008825785	0.28807187	0.00020235588	0.00018650004
a20	0.09966433	0.1152768	0.07039515	0.71314937	0.00128078	0.00023351086
a31	0.02410237	0.031019002	0.038383197	0.7989826	0.10565748	0.0018553362
a18	0.006082418	0.0212803	0.17103042	0.78795934	0.0014971354	0.012150371
a31	0.00320279	0.18477757	0.4434797	0.21175611	0.15187252	0.004911284
a3	0.0028321303	0.03038712	0.14529896	0.71093094	0.011225974	0.09932492
a13	0.0027022609	0.20699047	0.3983656	0.14905253	0.23391217	0.008976968
a37	0.006177168	0.1420899	0.28115323	0.14568736	0.41751754	0.0073748566
a46	0.0066428278	0.08106698	0.16880743	0.12591611	0.6046766	0.012890051
a31	0.0043881717	0.04956412	0.09077666	0.12337845	0.7198042	0.012088372
a18	0.0007364835	0.021705028	0.041041512	0.62649	0.07147658	0.23855038
a46	0.010557217	0.043389067	0.031937093	0.0450977	0.8633503	0.005668656
</S>	0.0018293365	0.033928704	0.040514465	0.08901736	0.80897444	0.025735768
