 	ho	messo	uno	specchio	sul	muro	</S>
a8	0.078622326	0.10753317	0.7865041	0.027188826	0.00014987412	4.3688493e-07	1.0922691e-06
a31	0.02951537	0.9408386	0.0070696394	0.004478172	0.01809815	1.2242342e-09	2.7026681e-08
a17	0.05663331	0.9343343	0.0055710776	0.0015337392	0.0019277105	2.5353823e-09	6.6271517e-09
a11	0.20028542	0.79091036	0.006262633	0.0020939137	0.00044769933	8.415048e-10	4.9775606e-10
a31	0.5835554	0.40865126	0.0067140325	0.0009636012	0.000115655406	1.0151493e-08	1.3856819e-09
a20	0.45171311	0.5403613	0.006125011	0.0007353059	0.001064807	3.8040844e-07	5.5869275e-08
a31	0.9817152	0.017643306	0.00032212934	0.00026657677	5.23929e-05	3.9727527e-07	1.8783732e-09
a37	0.8052818	0.18360643	0.0033999179	0.001897969	0.005804585	9.228705e-06	8.347504e-08
a24	0.915076	0.029672094	0.032293536	0.022613956	0.00033149487	1.2427057e-05	3.3771929e-07
a28	0.9076315	0.034820605	0.038811386	0.016317038	0.0023467075	6.3156076e-05	9.497278e-06
a31	0.89374983	0.07401032	0.013955422	0.012975551	0.0029267222	0.00223947	0.00014263295
a24	0.47739872	0.07370588	0.31261373	0.103482485	0.01679809	0.012067163	0.0039338656
a35	0.26492938	0.18245225	0.10925435	0.024256228	0.007342706	0.3847782	0.026986957
a31	0.102965236	0.079729706	0.03616542	0.01034483	0.0044580097	0.72883016	0.037506692
a20	0.021638567	0.03792044	0.7380535	0.0801837	0.026817992	0.03581136	0.059574455
</S>	0.05643639	0.035899624	0.014943855	0.0033990038	0.0008492932	0.8728045	0.015667345
