 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.10444126	0.14301626	3.1376872e-05	0.00016718036	1.7492363e-05	0.0002595505	0.009716015	0.7039319	0.0384189
a24	0.01879437	0.081402116	0.0011460972	5.1347222e-05	1.2693297e-06	2.729399e-06	0.0020020874	0.89640874	0.00019117675
a28	0.016204055	0.15914519	6.3660926e-05	9.331404e-05	0.0005620391	0.004178802	0.079276286	0.73925483	0.0012217374
a31	0.039258458	0.2853868	2.8856452e-05	2.8096927e-05	0.00021269186	0.0021499337	0.06513342	0.60602736	0.0017743764
a8	0.09371665	0.21306804	9.79019e-06	3.6199947e-06	0.00012099635	0.0008446049	0.017263781	0.6712072	0.003765305
a0	0.56434286	0.024622645	1.2566312e-07	2.6046326e-05	2.2663423e-06	3.8141232e-05	0.001065464	0.3992818	0.010620716
a31	0.81557727	0.0017037112	6.724964e-08	6.179764e-05	2.1955348e-06	5.9470636e-05	0.0001414415	0.15862773	0.023826297
a39	0.36014816	0.008676595	0.00021593149	0.06807588	0.002212517	0.007091934	0.0015466523	0.11350774	0.4385246
a31	0.111305445	0.0097292075	0.00015583982	0.002308825	0.00016683368	0.0003558894	0.0012264996	0.114123754	0.76062775
a8	0.0035794848	0.0024890648	1.13633305e-05	0.009004438	0.00093418214	0.0029417516	0.00268124	0.5057308	0.47262767
a31	0.0022597213	0.0008693776	7.406034e-06	0.0049306042	0.00058473495	0.0019955325	0.0073440284	0.5592835	0.4227251
a24	0.0004568823	0.0006046955	8.052382e-06	0.00398361	0.00034474855	0.001487143	0.003613511	0.34139127	0.6481101
a46	0.0033574468	0.0036253699	6.268206e-05	0.005132949	0.00042473097	0.00096568855	0.0021752624	0.15039651	0.8338594
a31	0.0021170308	0.0023736113	1.8744176e-05	0.00332416	0.0003862506	0.00095673004	0.0034247674	0.2498453	0.7375534
a1	0.0006756083	0.0012534757	2.3329088e-05	0.0069256285	0.00080396753	0.0019728949	0.013689499	0.4121764	0.56247914
a31	0.0024600395	0.0010571078	0.00017283723	0.001520471	0.00022370616	0.0011886233	0.027313994	0.32347375	0.64258945
</S>	0.0003520992	0.0005003575	5.317013e-05	0.006183958	0.0005785111	0.00096983876	0.021949578	0.26311162	0.7063009
