 	le	canzone	si	scrivono	alla	notte	</S>
a20	0.16890272	0.8303359	0.000758138	2.0459031e-07	7.8405216e-10	1.0270296e-06	2.1207268e-06
a31	0.027384445	0.960275	0.0123405615	3.190916e-08	1.7215889e-13	1.7086446e-09	1.9692241e-09
a0	0.011231511	0.9816139	0.0071470337	7.4359036e-06	2.1740042e-11	1.0460096e-07	2.8105655e-11
a20	0.9980203	0.0018734154	0.000106224004	1.3917215e-08	1.3224573e-11	3.3177432e-09	7.568372e-10
a31	0.99988675	7.781951e-05	3.5459354e-05	1.3855887e-08	3.7020227e-11	1.3907519e-08	6.1979627e-10
a13	0.99910337	0.000746246	0.00014971793	4.6124214e-07	9.592753e-09	1.3484177e-07	3.0357383e-10
a38	0.9941105	0.0028228958	0.0026447026	7.896978e-05	4.637007e-06	0.0003370232	1.2549283e-06
a31	0.93743205	0.006657771	0.023779737	0.00012572035	1.735721e-05	0.03196574	2.167087e-05
a20	0.89512974	0.00578029	0.094517626	0.00018312823	3.971293e-06	0.00437153	1.38954565e-05
a31	0.0793869	0.0002019336	0.013564469	6.71995e-05	8.132388e-07	0.906623	0.00015575094
a20	0.9247592	0.008625615	0.03431869	0.008205868	0.00014626561	0.023734236	0.00021027807
a33	0.0051123253	9.4198385e-06	0.0060321153	7.504873e-06	1.11387166e-07	0.9885667	0.0002718816
a31	0.07209532	0.0011174	0.061582204	0.0006531413	2.2166907e-05	0.86386305	0.00066671293
a28	0.6881132	0.114911176	0.023201087	0.01185026	0.0021811756	0.15165195	0.008091185
a31	0.0073190876	0.00017197256	0.04308071	0.0006326701	2.3792072e-05	0.94781816	0.0009536403
a0	0.67789036	0.14939183	0.021809045	0.029253641	0.004054177	0.0996051	0.017995836
a31	0.012730684	0.0012753961	0.1488509	0.0060776444	0.00021400521	0.8287385	0.0021128878
a3	0.20183209	0.20790894	0.03843351	0.030037109	0.00701203	0.38719344	0.12758291
a31	0.021281557	0.0042501376	0.17524767	0.03037221	0.0014147259	0.76500297	0.0024306886
a46	0.1583715	0.20369482	0.03974306	0.03514652	0.00788856	0.36008438	0.19507113
a31	0.028784811	0.01478666	0.30220285	0.08161621	0.0030410548	0.56722295	0.002345447
a39	0.049559124	0.095756836	0.03010411	0.019159187	0.0053902967	0.45143834	0.34859207
a35	0.03208469	0.031378116	0.28774455	0.12812659	0.0050359196	0.5132082	0.0024219083
a31	0.01912183	0.026922084	0.11955408	0.053750664	0.005945995	0.7634991	0.01120626
</S>	0.015967162	0.025119966	0.015708582	0.008574321	0.0046278075	0.41515338	0.51484877
