 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
a23	0.053164005	0.9439299	0.0023942892	0.0005030623	5.504547e-06	2.3967314e-06	4.876225e-11	2.6622675e-09	6.3432445e-12	7.817464e-07
a31	0.0017325715	0.99728286	0.00031276667	0.00066318363	8.469323e-06	1.5196618e-07	6.687997e-13	1.753356e-08	3.9294588e-13	5.701181e-09
a10	0.03711112	0.93295884	0.029775925	0.00013854484	1.218679e-05	1.7349703e-07	1.8168785e-10	3.1815284e-06	8.856076e-11	1.4283806e-08
a41	0.00063296617	0.9992323	7.2963645e-05	6.1542705e-05	1.4354437e-07	7.2669826e-09	7.675809e-14	2.9133868e-10	1.1475894e-15	4.2984076e-12
a24	0.0017194767	0.998178	6.656436e-05	3.5960904e-05	6.3715476e-08	2.574813e-09	2.588515e-14	4.2361928e-10	2.798892e-16	1.0014824e-12
a46	0.001095805	0.9988844	3.935021e-06	1.5855308e-05	5.9304558e-08	8.3846174e-09	2.6785952e-14	1.01086195e-10	1.5429759e-16	1.5746717e-13
a24	0.049126398	0.9507498	1.9679757e-05	0.00010256416	1.3069691e-06	2.298908e-07	7.1065814e-12	3.5633867e-09	3.086094e-14	6.7554066e-12
a37	0.2539766	0.74469733	7.173201e-05	0.0011919816	5.5815366e-05	6.503233e-06	1.3367756e-10	1.14801736e-07	1.2934979e-12	2.4438201e-10
a46	0.63358396	0.35656497	0.00069658284	0.008487431	0.0006211702	4.278417e-05	8.18356e-09	3.103096e-06	6.770855e-11	1.272919e-08
a31	0.5956584	0.38263953	0.0029308975	0.01752832	0.0011811804	5.1414423e-05	4.9018755e-08	1.0191854e-05	2.8353137e-10	3.7722376e-08
a20	0.06908427	0.76639044	0.0011556196	0.12402374	0.038366757	0.00078809273	2.404042e-08	0.00018981988	3.4505707e-10	1.1980686e-06
a8	0.11077056	0.8537993	0.026146645	0.008804697	0.00045979227	1.2104482e-05	1.1499871e-07	6.7032693e-06	2.381169e-10	5.3905186e-08
a31	0.03629281	0.9573507	0.0053687347	0.00094178086	4.1077867e-05	1.4689883e-06	3.375895e-08	3.1632649e-06	5.0890434e-11	1.8758219e-07
a10	0.012775571	0.96721387	0.0060416167	0.013133016	0.0006605374	4.0826653e-05	8.98884e-06	7.068962e-05	2.0368881e-07	5.4683394e-05
a31	0.1430071	0.6989085	0.15335064	0.0037396622	0.0007946941	1.3193233e-05	9.361101e-07	0.00010413039	4.701996e-09	8.111494e-05
a10	0.023849947	0.9536472	0.0073022777	0.013639068	0.0012894252	0.00010679506	1.0046508e-05	1.6204944e-05	4.1876658e-07	0.00013872387
a11	0.30294785	0.30391073	0.37365958	0.0047769025	0.0024397378	0.00012646015	7.685557e-06	0.0020068067	1.2864737e-07	0.010124118
a37	0.33900234	0.3327896	0.3196685	0.005077233	0.0016535762	0.00012612784	9.236607e-06	0.0004965234	2.8707575e-07	0.0011766027
a31	0.29185006	0.4869902	0.21531537	0.0035776768	0.0008826872	8.8206914e-05	1.540409e-05	0.00027211444	4.6988305e-07	0.0010079173
a20	0.04372888	0.9242474	0.012238264	0.017938733	0.0015674003	0.0002131277	2.616676e-05	8.581316e-06	1.8813977e-06	2.9527875e-05
a41	0.59917516	0.12634477	0.26471803	0.0023226948	0.0013185863	0.00055885466	0.0001093416	0.0023798265	2.6080945e-06	0.0030700886
