 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.30637246	0.039396875	0.12793739	0.024754003	0.0012061285	4.554838e-05	0.029919159	0.47036844
a39	0.021858327	0.97653997	0.0006654674	2.4356834e-06	1.6009402e-07	1.0981406e-06	0.0009325538	5.761417e-08
a41	0.56589925	0.017006833	0.40414515	0.010871611	0.00022322327	1.8680942e-07	0.0012346957	0.0006190224
a39	0.7794816	0.015717028	0.19185978	0.0056256126	0.00014690445	2.7095197e-07	0.0068712626	0.0002975495
a20	0.9695413	0.0024781984	0.02105461	0.0006085403	3.3033837e-06	1.3391941e-07	0.0050576995	0.0012562474
a0	0.995895	0.00035189278	0.002183394	0.000107472726	2.4328347e-07	1.4129279e-07	0.0004731606	0.0009886783
a31	0.98921365	0.0012114233	0.0034722164	0.0025318419	4.966811e-07	5.070265e-06	0.00075303466	0.0028123395
a13	0.8837408	0.0068268897	0.08829335	0.013630088	5.733114e-07	1.0465182e-05	0.0049597314	0.0025381728
a17	0.6833095	0.06357007	0.07000548	0.030027462	0.00038947893	0.0041917637	0.14545096	0.003055331
a31	0.31194422	0.047276266	0.03376455	0.0053625638	0.00016777792	0.026862908	0.5621176	0.012504077
a3	0.4155592	0.038149953	0.08308414	0.07041244	0.004468432	0.008955634	0.3022358	0.077134326
a46	0.022168824	0.0013221777	0.03848298	0.0056074667	0.00010848412	0.0105720265	0.8998335	0.021904452
</S>	0.014070758	0.0013685217	0.016071431	0.0023951079	0.0001333035	0.01154348	0.92753583	0.02688157
