 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.9103276	0.073695235	8.540798e-05	0.00036489646	0.00030509155	0.010942574	0.002799473	2.6662972e-09	0.0014798073
a31	0.8579926	0.11678406	3.2653046e-05	0.02441262	3.0287418e-05	0.00023480548	0.00051260495	4.726946e-13	3.853561e-07
a37	0.93502975	0.056987144	0.0004852968	0.0071845413	1.17886475e-05	4.9283597e-05	0.00025218632	2.2566907e-12	2.1124615e-08
a20	0.5037244	0.46626922	2.557774e-06	0.00061964145	5.2934945e-05	0.0036779826	0.025652263	2.7262113e-11	9.606758e-07
a28	0.4250121	0.5378956	3.449462e-07	0.0005127075	1.6982061e-05	0.00042085216	0.03614081	5.241971e-12	6.090245e-07
a37	0.9144451	0.080964595	2.3298415e-07	5.4397555e-05	4.3229174e-06	8.859437e-05	0.0044423533	2.459869e-11	3.2373526e-07
a18	0.99025774	0.0096130725	2.3577834e-07	3.8549233e-06	5.146588e-07	6.659757e-06	0.00011795756	1.6957626e-10	5.2174467e-08
a31	0.99625516	0.0036357716	1.470799e-06	1.3042834e-05	2.3137327e-06	1.0609343e-05	8.152651e-05	5.746897e-09	1.1372409e-07
a0	0.98323935	0.0038806677	3.810268e-05	0.0059647653	0.0016357359	0.0016795162	0.003549693	4.4784136e-09	1.2236966e-05
a13	0.9524581	0.011325323	0.00045825803	0.0018988671	0.006456877	0.021301942	0.0060922788	4.7239158e-07	7.793001e-06
a31	0.9406351	0.012168718	0.00026248707	0.0031008867	0.009489704	0.029210618	0.0051141046	2.161604e-07	1.8212048e-05
a41	0.9427931	0.0093978	0.0005136459	0.015360131	0.010404143	0.01820248	0.0018887698	1.8997285e-06	0.0014379764
a24	0.8425586	0.007889817	4.3388984e-05	0.020226767	0.05966868	0.052968536	0.015286133	3.133443e-07	0.0013577504
a37	0.75943244	0.0075192554	0.000108022985	0.04257942	0.067376465	0.10112487	0.019945566	7.338598e-07	0.0019132236
a31	0.60563797	0.010074168	0.0002551434	0.04763725	0.09368087	0.20245165	0.025835315	1.5664298e-05	0.014411987
a28	0.11592013	0.03548027	0.0011147887	0.006367149	0.052990932	0.7582986	0.008646318	0.00013414609	0.021047723
a11	0.4923997	0.03968187	0.00074711523	0.09733596	0.07938172	0.19763356	0.044845026	0.00018777541	0.047787227
a39	0.2970047	0.022917202	0.0008208436	0.04256459	0.08093425	0.4491498	0.066987716	0.00040320487	0.0392178
a46	0.1571052	0.016802087	0.0010049624	0.031588033	0.07294973	0.59937006	0.07931422	0.0007285177	0.041137196
a49	0.05469493	0.008421	0.00089614966	0.037751142	0.06998704	0.6623545	0.11364254	0.00073950796	0.051513158
a31	0.14137757	0.015599146	0.0012271234	0.02006528	0.062167607	0.6128343	0.06967497	0.0025892204	0.0744648
a33	0.013927515	0.012954762	0.0009289363	0.002453958	0.041234158	0.8876454	0.0152178975	0.0005408721	0.025096461
</S>	0.033497788	0.008836082	0.004235246	0.047274925	0.07284251	0.5618619	0.25354192	0.0032564336	0.014653261
