 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	0.035098854	0.014876928	0.9387858	0.011027831	0.0001504627	2.0991816e-05	9.573791e-07	1.2007708e-06	3.6826434e-05	1.7693957e-08	1.2205134e-08	1.3895768e-13	2.0586845e-10	1.00118164e-10
a31	0.00045560044	2.4671665e-05	0.9990368	0.00047632155	4.397342e-06	2.1457436e-06	8.256976e-08	2.699783e-11	1.0041137e-09	1.097656e-08	2.478722e-11	1.9604358e-13	1.2247077e-09	2.1871296e-12
a27	1.0091749e-05	0.00033452507	0.99965036	1.827565e-06	3.1939605e-06	1.1479903e-08	9.445435e-09	2.3768634e-10	5.622321e-12	1.8276956e-10	6.0080646e-13	6.9391677e-13	6.9868067e-09	1.4421107e-14
a17	0.6713933	0.0017244037	0.2988056	0.027998667	5.267208e-05	2.4722813e-05	3.737607e-07	2.1528255e-09	1.498022e-07	6.326447e-08	4.2365703e-10	4.5332513e-15	1.7406825e-10	1.8641928e-12
a31	0.9656077	0.0014449754	0.008813961	0.023940999	4.7326037e-05	0.00014426738	8.2233845e-07	1.1929887e-09	2.193331e-08	2.3297253e-09	2.5399313e-11	1.33705955e-14	2.6647423e-10	4.2328288e-13
a24	0.9446774	0.014785923	0.024924777	0.015144914	0.00017225531	0.00029055958	4.103307e-06	3.23699e-08	2.7258137e-08	8.0144014e-10	2.9835752e-11	1.1593299e-11	1.0085689e-09	1.9233761e-13
a29	0.9985422	0.0006494038	6.4453816e-05	0.0007210266	5.824383e-07	2.2308466e-05	1.2049149e-08	5.573678e-09	1.5708192e-08	2.2944494e-10	2.7389443e-11	1.1113488e-14	9.940197e-12	4.1536727e-14
a38	0.9990396	0.00011944435	0.00011053752	0.00072105986	3.3823395e-07	8.841243e-06	1.9534356e-09	2.396836e-08	7.127897e-08	1.9431672e-10	6.936443e-11	5.062348e-15	1.7644336e-11	1.6253188e-13
a31	0.9971697	0.00014716592	0.0010460288	0.0016196754	1.5204569e-06	1.5460695e-05	1.9712054e-09	2.252215e-08	3.8057487e-07	5.077986e-10	2.862511e-10	1.6655465e-14	2.3203661e-10	2.10429e-12
a37	0.9918989	0.00094708457	0.0039858334	0.003110457	4.678051e-06	5.2248757e-05	8.144276e-08	2.6765434e-08	6.779183e-07	5.5979723e-09	4.1794557e-10	6.512913e-13	7.890519e-10	5.3486664e-13
a28	0.29458272	0.0007368719	0.68243074	0.020947114	0.00093568244	0.00023900106	1.920193e-06	2.3437402e-05	0.00010113642	2.2058634e-07	2.8649058e-07	7.0323855e-12	7.671756e-07	1.1355467e-08
a39	0.22537309	0.00039983244	0.76535267	0.007839191	0.0006818648	0.00015956673	3.4382301e-06	1.953948e-05	0.00016792046	5.755336e-07	1.7118822e-07	6.4656384e-12	2.077559e-06	2.1115701e-08
a18	0.046994872	0.00021156961	0.9480261	0.004110251	0.00043244578	0.00014716327	5.1777224e-06	1.6426404e-05	5.1091953e-05	2.6178918e-07	9.064197e-08	1.06046595e-11	4.5278193e-06	2.059854e-08
a46	0.06311889	0.00023718177	0.9341918	0.0021784978	0.00024014333	2.2679738e-05	9.92016e-07	1.493593e-06	7.1796803e-06	6.862034e-08	1.2379474e-08	2.8308588e-12	9.688641e-07	5.1846842e-09
a31	0.12180579	0.00057917694	0.87551713	0.0018581235	0.00021454066	1.2494649e-05	8.1337237e-07	7.92059e-07	9.99551e-06	8.2956845e-08	9.771997e-09	4.1859727e-12	9.2458646e-07	5.7177805e-09
a13	0.08624156	0.0010902743	0.8573555	0.05500902	0.00021194671	5.0257953e-05	1.2844183e-07	2.6771525e-08	4.1314262e-05	3.2447097e-08	1.5832043e-08	2.351608e-09	6.430662e-08	2.694867e-09
a39	0.18839379	0.0008189624	0.80650985	0.003327821	0.00080119446	3.864911e-05	1.3640414e-05	2.2881615e-05	5.329789e-05	9.029069e-07	3.8852104e-07	2.688247e-10	1.8499444e-05	1.8045193e-07
a31	0.3227736	0.0022566034	0.67002374	0.003953513	0.0005844616	7.5890326e-05	2.7370954e-05	2.911745e-05	0.00021906423	2.5352056e-06	9.304521e-07	1.0400548e-09	5.262332e-05	4.6779425e-07
a13	0.087251656	0.00061250664	0.84448737	0.06691239	0.000505473	0.0001156095	1.2653907e-06	9.92777e-07	0.00011123083	2.920243e-07	4.141448e-07	8.381092e-08	6.256699e-07	9.106269e-08
a11	0.5703897	0.00525985	0.40305868	0.012879242	0.0057558133	0.00036161812	0.00023251209	0.0008859041	0.0005028098	2.130616e-05	4.121139e-05	1.1347148e-07	0.0005996528	1.1569782e-05
a28	0.6244369	0.007866087	0.3482889	0.012714953	0.0043353625	0.00036769276	0.00017510477	0.0006490494	0.0006658646	2.460622e-05	4.522989e-05	1.2784166e-07	0.0004228644	7.146737e-06
a24	0.6100584	0.008554996	0.3596576	0.0151826795	0.0044954107	0.00035891452	0.00013219236	0.0005686204	0.0006045542	1.963961e-05	4.4494784e-05	1.9385531e-07	0.00031481567	7.5384137e-06
a18	0.6609271	0.008621166	0.3123367	0.013136836	0.003470126	0.00027882756	9.4241484e-05	0.00039873715	0.00043258534	1.6382306e-05	3.5387908e-05	1.886806e-07	0.00024547896	6.260584e-06
a31	0.7456103	0.014103049	0.21996932	0.014373186	0.003892679	0.00037977085	0.00012687297	0.0005780287	0.00047344176	2.3290233e-05	6.534225e-05	4.128121e-07	0.0003923578	1.2068465e-05
a13	0.1254646	0.0020312679	0.7538142	0.11541939	0.0024247856	0.00051892526	9.561396e-06	1.487718e-05	0.0002850791	2.1844205e-06	7.450642e-06	7.3542134e-07	4.3294076e-06	2.5952043e-06
a39	0.88244957	0.058305576	0.039052676	0.0063143275	0.005828698	0.0005625194	0.0004302235	0.0024270974	0.00026209926	9.123684e-05	0.00034008175	3.0274507e-06	0.0038605928	7.22907e-05
a31	0.7883387	0.105529055	0.062047154	0.012269606	0.008804606	0.0019993205	0.0013447044	0.005853699	0.0012134104	0.00034556547	0.0011036475	6.289323e-06	0.010903658	0.00024054333
a39	0.061699595	0.0033121943	0.7513682	0.15430629	0.015874777	0.006914684	0.0004982215	0.0009902782	0.004125038	0.00013066655	0.00046147662	1.1369533e-05	0.0001510199	0.0001561138
a17	0.62314284	0.26255003	0.027171154	0.009125489	0.018173125	0.0025426089	0.0024221335	0.016087925	0.0008375756	0.00058857223	0.0025805961	4.0114886e-05	0.034023173	0.0007147273
a31	0.47935292	0.31311306	0.04392449	0.01689607	0.020887673	0.007265288	0.006017928	0.030094719	0.003603445	0.0018814493	0.00671084	4.506145e-05	0.06875151	0.0014555652
a39	0.0332007	0.004223907	0.5891389	0.21772671	0.053443305	0.039824393	0.00556107	0.012802622	0.0318935	0.0017884634	0.006043593	7.074988e-05	0.001570389	0.0027117075
a31	0.36743838	0.45374575	0.02066976	0.0094913235	0.028039088	0.0039813607	0.0041728206	0.031663947	0.0010257582	0.0010073583	0.005026508	0.00014308856	0.07178526	0.001809567
a20	0.034380354	0.011013979	0.2984655	0.19140378	0.101918004	0.09483174	0.029812993	0.06437661	0.093822874	0.012959619	0.035501555	0.00016923141	0.012922594	0.018421266
a31	0.28591046	0.46483636	0.024549281	0.012883424	0.0501385	0.0049739187	0.005390514	0.054164838	0.00074271177	0.00091302156	0.0065076733	0.0004101632	0.08564007	0.0029390876
a41	0.032362685	0.019989364	0.18156116	0.14902374	0.10983901	0.107533894	0.04534724	0.097203545	0.11003717	0.02217361	0.055217937	0.00021995242	0.02844016	0.041050572
a31	0.14007595	0.6536481	0.011708323	0.006769927	0.027392045	0.0043028416	0.0050262157	0.040004615	0.00092352804	0.0012311869	0.0064892513	0.00036195377	0.09979616	0.0022699242
a35	0.020012936	0.012938918	0.15826622	0.14279574	0.10853437	0.1148021	0.045294758	0.104397886	0.116341814	0.0209197	0.055651214	0.00025151277	0.02729281	0.07249998
a31	0.07464989	0.7117347	0.0068863337	0.004681084	0.015579271	0.0046331617	0.0056054574	0.03547688	0.001418535	0.0018688306	0.0077168234	0.00028965547	0.1273602	0.0020991499
a1	0.015864857	0.010649099	0.15241516	0.14189838	0.10690254	0.11648223	0.042700317	0.1020472	0.117990464	0.018944953	0.052648515	0.0002628646	0.023094438	0.098099
a3	0.16029237	0.6055027	0.015539233	0.0095390305	0.042406064	0.005366744	0.0061098197	0.057158038	0.0008613207	0.0012026714	0.008036224	0.00052464067	0.084953584	0.0025075558
a31	0.21466671	0.45365614	0.027040584	0.015798422	0.061468735	0.009078476	0.0091711525	0.084742434	0.001826198	0.0018715366	0.012219267	0.000342473	0.10280028	0.005317583
