 	è	che	stanno	ancora	alzati	</S>
a20	0.00759662	0.20740609	0.78345567	0.0007296271	0.00075188174	6.0093684e-05
a31	0.5606462	0.42753217	0.011765834	8.309651e-06	4.5826204e-05	1.6927285e-06
a20	0.9640036	0.03556927	0.00041807705	7.1434906e-06	1.915949e-06	1.5789364e-08
a31	0.19833264	0.7380369	0.061662696	0.0011433079	0.00081714883	7.350427e-06
a20	0.52215034	0.30667603	0.16273946	0.007476548	0.00089920085	5.841825e-05
a28	0.00079764164	0.36857948	0.6025126	0.0038162873	0.02428646	7.5903927e-06
a31	0.06414787	0.3036999	0.50336957	0.01078725	0.117564395	0.00043094382
a29	0.09737084	0.26025826	0.6367151	0.0028509707	0.0024745462	0.00033026468
a46	0.0012549332	0.099836074	0.1037124	0.74003583	0.037304126	0.017856656
a31	8.511616e-05	0.34821796	0.09562738	0.5261323	0.018301465	0.0116357645
a20	0.0019516603	0.116926484	0.62991595	0.07335168	0.09064559	0.08720856
a31	9.478491e-06	0.49239963	0.07564113	0.39855552	0.029703172	0.0036911399
a39	0.00068803714	0.028190762	0.30459964	0.050151188	0.47076327	0.14560705
a20	3.403455e-05	0.23004457	0.10200046	0.3653855	0.29927084	0.003264587
a8	0.00019257213	0.14826703	0.1033874	0.41099888	0.3323728	0.0047812182
a20	0.00022176575	0.10360774	0.2223298	0.20873925	0.46074748	0.0043540397
a24	0.00021059235	0.0640089	0.13273999	0.29463306	0.49675468	0.01165273
a46	0.0003495507	0.05134585	0.07378017	0.51399845	0.35037628	0.010149733
a8	0.00047596215	0.027646296	0.10322901	0.31177965	0.551187	0.005682135
a23	0.00028443104	0.023064768	0.10641551	0.24602912	0.6169142	0.0072919657
a8	0.00013039747	0.014822856	0.081987835	0.17466384	0.7173917	0.011003347
</S>	0.00013352906	0.016069412	0.07367888	0.20568612	0.6945297	0.009902287
