 	qui	dentro	deve	mettere	un	tappeto	</S>
a20	0.10983956	0.88982266	0.00033434218	1.8954659e-06	1.8857574e-07	1.18152954e-07	1.298672e-06
a31	0.28506365	0.03966158	0.66616905	0.009102455	2.4093504e-06	6.340865e-08	7.738093e-07
a4	0.012520593	0.002500924	0.9835623	0.0014108232	5.2364853e-06	5.366994e-11	6.9367685e-09
a46	0.4603709	0.44088152	0.09874679	7.8826554e-07	4.465453e-10	4.784593e-11	2.3728058e-10
a31	0.069096245	0.9302116	0.00069213967	3.589889e-10	1.257658e-10	1.700147e-11	2.9256206e-10
a28	0.02643573	0.9727351	0.00082883204	7.6044365e-08	1.1893224e-07	2.4824698e-11	1.6625501e-10
a27	0.021802776	0.9777949	0.00040238412	1.7600512e-09	4.5904947e-09	1.0136647e-12	2.2580954e-11
a31	0.0034486053	0.99621934	0.00033209397	4.173035e-09	9.410664e-09	5.240024e-12	1.01035944e-10
a49	0.0015144985	0.9983944	9.0923044e-05	2.6070675e-08	1.0050187e-07	2.1942332e-11	2.2192387e-11
a23	0.00049990544	0.9992505	0.00024879276	5.082286e-07	2.1645222e-07	1.0104786e-10	1.0512126e-10
a31	0.012208089	0.9873626	0.00040793643	1.7354807e-05	4.0023815e-06	1.6055907e-08	4.1478902e-08
a29	0.0041793752	0.9956174	0.00020097104	1.8258824e-06	6.504873e-07	2.4671577e-08	1.102434e-09
a17	0.22415267	0.74633735	0.0024557784	0.0025377886	0.022235898	0.0022419563	3.856432e-05
a20	0.08966985	0.8869366	0.0031875635	0.0035212822	0.010265127	0.006368306	5.1245563e-05
a17	0.022355538	0.9670311	0.003747656	0.0029106275	0.0031587528	0.00078894297	7.3754168e-06
a31	0.018063888	0.9662625	0.004793854	0.0046876124	0.004379662	0.0017987997	1.3573172e-05
a20	0.0010612739	0.99606895	0.002077929	6.4425585e-05	0.0004747877	0.0002328482	1.9624424e-05
a31	0.11979431	0.31962854	0.031627204	0.4587112	0.045003865	0.024553169	0.0006817672
a3	0.010445848	0.91188025	0.008477873	0.0011236643	0.019008987	0.031011006	0.018052336
a31	0.09288411	0.02162917	0.007613602	0.7488655	0.049464732	0.07623189	0.003310983
a8	0.023620438	0.208617	0.0017792655	0.005187277	0.05975752	0.38404182	0.31699666
</S>	0.038431738	0.007687506	0.0029828355	0.8435146	0.04679491	0.057222508	0.0033658517
